32.57167, 131.67918, 
32.57166, 131.67936, 
32.57170, 131.67941, 
32.57179, 131.67944, 
32.57193, 131.67944, 
32.57210, 131.67943, 
32.57230, 131.67940, 
32.57251, 131.67937, 
32.57272, 131.67935, 
32.57293, 131.67932, 
32.57311, 131.67929, 
32.57330, 131.67927, 
32.57348, 131.67925, 
32.57365, 131.67925, 
32.57382, 131.67929, 
32.57387, 131.67947, 
32.57391, 131.67964, 
32.57393, 131.67979, 
32.57397, 131.67995, 
32.57406, 131.67993, 
32.57418, 131.67991, 
32.57433, 131.67990, 
32.57447, 131.67990, 
32.57461, 131.67990, 
32.57473, 131.67989, 
32.57481, 131.67989, 
32.57489, 131.67989, 
32.57494, 131.67989, 
32.57506, 131.67989, 
32.57523, 131.67989, 
32.57536, 131.67990, 
32.57548, 131.67990, 
32.57560, 131.67990, 
32.57572, 131.67989, 
32.57582, 131.67988, 
32.57601, 131.67984, 
32.57603, 131.67973, 
32.57603, 131.67948, 
32.57602, 131.67927, 
32.57599, 131.67902, 
32.57595, 131.67871, 
32.57592, 131.67838, 
32.57590, 131.67803, 
32.57589, 131.67771, 
32.57588, 131.67740, 
32.57586, 131.67712, 
32.57584, 131.67688, 
32.57582, 131.67664, 
32.57580, 131.67639, 
32.57578, 131.67613, 
32.57576, 131.67584, 
32.57574, 131.67554, 
32.57571, 131.67523, 
32.57569, 131.67493, 
32.57566, 131.67465, 
32.57563, 131.67439, 
32.57562, 131.67417, 
32.57561, 131.67400, 
32.57559, 131.67376, 
32.57559, 131.67373, 
32.57558, 131.67361, 
32.57560, 131.67353, 
32.57567, 131.67348, 
32.57580, 131.67346, 
32.57595, 131.67346, 
32.57611, 131.67346, 
32.57627, 131.67346, 
32.57644, 131.67346, 
32.57662, 131.67346, 
32.57682, 131.67345, 
32.57704, 131.67343, 
32.57726, 131.67339, 
32.57749, 131.67334, 
32.57771, 131.67325, 
32.57793, 131.67315, 
32.57813, 131.67305, 
32.57829, 131.67298, 
32.57843, 131.67292, 
32.57852, 131.67288, 
32.57862, 131.67282, 
32.57864, 131.67281, 
32.57871, 131.67279, 
32.57876, 131.67283, 
32.57881, 131.67291, 
32.57888, 131.67305, 
32.57894, 131.67323, 
32.57901, 131.67343, 
32.57908, 131.67364, 
32.57913, 131.67381, 
32.57918, 131.67393, 
32.57922, 131.67404, 
32.57928, 131.67419, 
32.57936, 131.67439, 
32.57946, 131.67460, 
32.57957, 131.67481, 
32.57967, 131.67502, 
32.57977, 131.67524, 
32.57987, 131.67546, 
32.57997, 131.67568, 
32.58002, 131.67590, 
32.58000, 131.67614, 
32.57995, 131.67639, 
32.57988, 131.67665, 
32.57982, 131.67692, 
32.57975, 131.67720, 
32.57969, 131.67749, 
32.57963, 131.67777, 
32.57957, 131.67803, 
32.57952, 131.67827, 
32.57948, 131.67850, 
32.57945, 131.67868, 
32.57943, 131.67878, 
32.57942, 131.67884, 
32.57942, 131.67888, 
32.57936, 131.67901, 
32.57898, 131.67907, 
32.57881, 131.67908, 
32.57863, 131.67909, 
32.57845, 131.67910, 
32.57830, 131.67911, 
32.57819, 131.67912, 
32.57815, 131.67916, 
32.57814, 131.67926, 
32.57816, 131.67947, 
32.57817, 131.67964, 
32.57818, 131.67981, 
32.57818, 131.67998, 
32.57820, 131.68015, 
32.57820, 131.68034, 
32.57820, 131.68050, 
32.57819, 131.68063, 
32.57819, 131.68077, 
32.57820, 131.68094, 
32.57821, 131.68114, 
32.57822, 131.68134, 
32.57823, 131.68154, 
32.57824, 131.68181, 
32.57825, 131.68204, 
32.57825, 131.68232, 
32.57824, 131.68253, 
32.57824, 131.68273, 
32.57825, 131.68290, 
32.57827, 131.68302, 
32.57828, 131.68305, 
32.57837, 131.68324, 
32.57845, 131.68317, 
32.57856, 131.68309, 
32.57867, 131.68302, 
32.57874, 131.68297, 
32.57891, 131.68286, 
32.57900, 131.68281, 
32.57910, 131.68275, 
32.57921, 131.68267, 
32.57932, 131.68257, 
32.57944, 131.68248, 
32.57958, 131.68237, 
32.57974, 131.68225, 
32.57992, 131.68213, 
32.58010, 131.68199, 
32.58029, 131.68183, 
32.58047, 131.68170, 
32.58065, 131.68158, 
32.58082, 131.68147, 
32.58098, 131.68134, 
32.58114, 131.68123, 
32.58129, 131.68112, 
32.58146, 131.68100, 
32.58164, 131.68086, 
32.58183, 131.68072, 
32.58204, 131.68057, 
