32.5707479,131.6835947
32.5706746,131.6831931
32.5704525,131.6813602
32.5703162,131.6802779
32.5707479,131.6835947
32.576799,131.6785602
32.5763723,131.6785861
32.5760482,131.6786057
32.5820658,131.6827184
32.5824266,131.6825444
32.5810866,131.683071
32.5810083,131.6827553
32.5767809,131.6774602
32.5763378,131.6774832
32.5759725,131.6775021
32.5814188,131.6813069
32.5805785,131.6818939
32.5775657,131.6774348
32.577537,131.676459
32.5726457,131.6825921
32.5726547,131.6831615
32.5726605,131.6835848
32.5811716,131.6836996
32.5780443,131.6774268
32.5780636,131.677906
32.5751529,131.6836815
32.5751567,131.6841894
32.5747299,131.676655
32.5731079,131.6768797
32.577085,131.6753789
32.576746,131.6746236
32.5806247,131.6789585
32.5802239,131.6789737
32.581776,131.6835676
32.5699833,131.6776559
32.5699643,131.6773836
32.5794152,131.6790058
32.5797876,131.6789912
32.5775915,131.679605
32.5771711,131.6796203
32.576784,131.6796343
32.5711765,131.6719176
32.5709789,131.673297
32.5716409,131.6770612
32.5807694,131.6822997
32.5818561,131.6821919
32.5822576,131.683453
32.5758112,131.6752426
32.5758724,131.6761488
32.5769481,131.6835013
32.5769356,131.682931
32.5760068,131.6829417
32.5765439,131.6829375
32.5798534,131.6781223
32.5795242,131.678064
32.5777533,131.6740033
32.5783467,131.6736751
32.5786623,131.6735046
32.5732602,131.6825773
32.5727959,131.6800029
32.5728235,131.6808239
32.5728599,131.6816173
32.573224,131.6816055
32.5716069,131.6800394
32.5711707,131.6801225
32.5802104,131.6781859
32.5801174,131.6759297
32.5803743,131.6765948
32.5807178,131.6774925
32.5809311,131.6781453
32.5811814,131.6789427
32.5814725,131.6797665
32.5816437,131.6802863
32.581758,131.6806646
32.5818593,131.681006
32.5746469,131.6807501
32.574944,131.6799142
32.5780879,131.6747354
32.5785369,131.674466
32.5787952,131.6743002
32.578106,131.6795757
32.571787,131.6816596
32.572151,131.6816445
32.5722783,131.6816392
32.5725002,131.68163
32.580219,131.6766604
32.5801888,131.6774251
32.5809028,131.6789525
32.582148,131.672846
32.5817241,131.6730984
32.5760358,131.6798609
32.5750985,131.6799067
32.5715906,131.6794679
32.5723743,131.6793922
32.5726249,131.6793667
32.5731403,131.6793153
32.5737992,131.6792523
32.5752157,131.6791751
32.5759977,131.6791516
32.5768179,131.679119
32.5771624,131.6791054
32.5780942,131.6790717
32.5784988,131.6790488
32.5788341,131.6790322
32.5799647,131.676021
32.5793318,131.6762086
32.5785634,131.6763129
32.575729,131.6766891
32.5746621,131.6768396
32.573822,131.6769487
32.5729598,131.6770735
32.5716716,131.6772539
32.5758038,131.6777059
32.5731627,131.6799672
32.5731906,131.6808155
32.5780225,131.676389
32.5785351,131.6728275
32.5782202,131.6836811
32.5790827,131.6836699
32.5776274,131.6806201
32.5781307,131.6805896
32.5741165,131.684195
32.574111,131.6836704
32.5820895,131.6719828
32.581754,131.6719904
32.5813561,131.6722061
32.578224,131.6833445
32.5802668,131.6810076
32.5802621,131.6804019
32.5794897,131.6804685
32.578429,131.6754769
32.5726345,131.6816249
32.5777072,131.6829261
32.5776607,131.6817132
32.5775964,131.6785154
32.5780746,131.6785114
32.5739405,131.6807701
32.578713,131.6727304
32.5781861,131.6730294
32.5772463,131.6734297
32.5762641,131.6735002
32.5758516,131.6734884
32.575566,131.6734802
32.5781998,131.6829231
32.5795239,131.6810686
32.5693001,131.6804547
32.5806347,131.6782565
32.5804513,131.6782213
32.5772676,131.6829289
32.5729955,131.6775736
32.5798247,131.6804383
32.5737236,131.6775954
32.5781653,131.6816848
32.5767548,131.6765617
32.5791803,131.6740575
32.5760165,131.681771
32.5765121,131.6817536
32.5768382,131.6817422
32.5796578,131.6836806
32.5718995,131.6825991
32.5722648,131.6825957
32.5740251,131.6776599
32.5742947,131.6777175
32.5774227,131.6761158
32.5775056,131.6762947
32.575705,131.676312
32.5741523,131.682571
32.5741848,131.6822379
32.574205,131.6820602
32.5722584,131.677575
32.5717108,131.6776457
32.5726562,131.6800192
32.579061,131.677923
32.5788938,131.677926
32.5784512,131.6779127
32.5716996,131.6780886
32.571625,131.6789308
32.5716946,131.6808796
32.5717216,131.6811256
32.571959,131.6831708
32.572006,131.6835847
32.5732766,131.6831594
32.5732883,131.683576
32.5819881,131.6812269
32.5798264,131.6798174
32.5772024,131.6806381
32.5768041,131.6806374
32.5764654,131.680649
32.5760333,131.6806637
32.5809892,131.6803381
32.5772315,131.6817279
32.5771339,131.6785404
32.5781137,131.6799502
32.5785614,131.6761216
32.578533,131.6757018
32.5788594,131.6751863
32.5721203,131.680872
32.5724593,131.6808451
32.5736879,131.6825743
32.5798675,131.6836951
32.5804662,131.6837365
32.573786,131.6771856
32.5785362,131.6799199
32.5741136,131.6831452
32.5753517,131.6705331
32.5754879,131.6724183
32.5756081,131.6739128
32.5756495,131.6743378
32.5738427,131.6799445
32.5826379,131.6833486
32.5796265,131.6830246
32.5796115,131.6824869
32.5795431,131.6814394
32.5794574,131.6798425
32.5796265,131.6775844
32.5796787,131.677347
32.5798566,131.6765289
32.5800006,131.675802
32.5799251,131.6756412
32.5783947,131.6717572
32.5724256,131.680046
32.5735054,131.6799558
32.5754852,131.6807165
32.5751388,131.6807305
32.5750125,131.6807354
32.5763166,131.6766265
32.5816002,131.6817044
32.5798117,131.6829819
32.5802416,131.6797923
32.5809458,131.6797309
32.5799041,131.6832764
32.5760285,131.6796718
32.5764135,131.6796574
32.5760165,131.6823026
32.5754468,131.6822922
32.574999,131.6822822
32.5745093,131.6822655
32.5802733,131.681392
32.580411,131.6816401
32.5820954,131.6725049
32.5825177,131.6738163
32.5736156,131.680799
32.580526,131.676745
32.5810158,131.6780167
32.5740688,131.6814869
32.573028,131.6779553
32.5730629,131.6783848
32.5730975,131.6788006
32.5722861,131.6780287
32.5723125,131.6784601
32.572337,131.6788625
32.5795237,131.6757935
32.5791924,131.6759215
32.5737559,131.6783045
32.5737751,131.6787236
32.575362,131.6777485
32.5750072,131.6777873
32.5696984,131.6836017
32.5696679,131.6833604
32.5696038,131.6828183
32.5785772,131.6766243
32.5784839,131.6771066
32.5772895,131.6836021
32.5765075,131.6836683
32.5759918,131.6836784
32.5731085,131.6836828
32.5810131,131.6715442
32.5819391,131.673567
32.5805169,131.6774669
32.5788519,131.6798891
32.5791253,131.6772708
32.5793837,131.6763535
32.579282,131.6767022
32.5754122,131.6785915
32.5750263,131.678177
32.5750479,131.6786174
32.5744732,131.6786529
32.5744519,131.6782415
32.5749977,131.6825097
32.5749959,131.6828288
32.5749926,131.6832065
32.5749919,131.6835511
32.5744715,131.6825079
32.5743694,131.683163
32.5736547,131.6815723
32.5736833,131.6831528
32.5715546,131.683177
32.5699125,131.6833207
32.5690949,131.6835499
32.5713064,131.6812022
32.5698306,131.6827397
32.5693984,131.681231
