node_id,lat,lon
298,33.5715491,130.3976657
299,33.5713825,130.3980712
300,33.5705873,130.3992832
301,33.5701443,130.3997223
302,33.5698376,130.4000233
303,33.5689606,130.4008186
304,33.5696378,130.4016777
305,33.5748251,130.4037892
306,33.5757129,130.4025365
307,33.5764601,130.4015938
308,33.5772818,130.400546
309,33.5777725,130.3999336
310,33.5781118,130.3995055
311,33.5793407,130.3983632
312,33.5797826,130.3980837
313,33.5798848,130.3980223
314,33.5804325,130.397693
315,33.5592742,130.3878903
316,33.5700573,130.3711573
317,33.5699226,130.3716261
318,33.5697477,130.3724003
319,33.5693133,130.3744509
320,33.5689467,130.3761656
321,33.5682609,130.3791301
322,33.5677778,130.3813178
323,33.567613,130.3822141
324,33.5673845,130.3838983
325,33.5670917,130.3852518
326,33.5663665,130.387569
327,33.5661341,130.388511
328,33.5659108,130.3887257
329,33.5656713,130.3894711
330,33.5718875,130.3983057
331,33.5723783,130.3968228
332,33.5727276,130.3957396
333,33.5732289,130.3946495
334,33.5739631,130.3936781
335,33.574563,130.3931588
336,33.5763105,130.392213
337,33.5769219,130.3920106
338,33.5730736,130.3863442
339,33.5733112,130.3856145
340,33.5740903,130.385244
341,33.574648,130.3853653
342,33.5760076,130.3871327
343,33.5813096,130.4043381
344,33.5839047,130.3871748
345,33.5846925,130.3869277
346,33.5849259,130.3874757
347,33.5849934,130.3878799
348,33.5860093,130.3905529
349,33.5872749,130.3903285
350,33.577751,130.3916023
351,33.5776918,130.3915176
352,33.5774046,130.3906939
353,33.5772723,130.3899463
354,33.5771501,130.388322
355,33.5773647,130.3861001
356,33.5785205,130.3873648
357,33.5791934,130.3875841
358,33.5799392,130.3876961
359,33.5807266,130.3878735
360,33.5809692,130.3879747
361,33.5812821,130.3881067
362,33.5816989,130.3882778
363,33.5822092,130.3884312
364,33.5831087,130.3881393
365,33.5848267,130.4041541
366,33.5884625,130.4047079
367,33.5869636,130.4031877
368,33.5877761,130.403892
369,33.5881493,130.4042051
370,33.5885456,130.4026027
371,33.6084476,130.4019892
372,33.6000671,130.3730703
373,33.5985718,130.3708808
374,33.5974801,130.3705928
375,33.5970619,130.3705349
376,33.5584959,130.3195453
377,33.5783576,130.3205717
378,33.5792043,130.320661
379,33.5791708,130.3214075
380,33.5796373,130.3214592
381,33.5799175,130.3214721
382,33.580136,130.3226881
383,33.5782101,130.3232805
384,33.579068,130.3233436
385,33.5800939,130.3234174
386,33.5816573,130.3235353
387,33.5824562,130.3235947
388,33.5831937,130.3236457
389,33.5822479,130.3272381
390,33.5823019,130.3262798
391,33.5823564,130.3252788
392,33.5823988,130.3246228
393,33.5803086,130.395896
394,33.5791458,130.3930018
395,33.578656,130.3924364
396,33.5785324,130.3269711
397,33.5780554,130.3271907
398,33.5770114,130.3276619
399,33.5767382,130.3279211
400,33.5759169,130.3289588
401,33.5749163,130.3303812
402,33.574417,130.3305969
403,33.5731236,130.330868
404,33.5720054,130.3311516
405,33.5707908,130.3314134
406,33.5700857,130.3315686
407,33.5696875,130.3316589
408,33.5692424,130.3317593
409,33.5688518,130.3318373
410,33.568373,130.3318997
411,33.5721261,130.3867885
412,33.5708557,130.3867841
413,33.5692799,130.3885298
414,33.5691451,130.3892603
415,33.5672699,130.3904731
416,33.5670334,130.3904531
417,33.5843991,130.3913226
418,33.5947097,130.3983706
419,33.5943467,130.3988702
420,33.5937826,130.3991036
421,33.5792745,130.3195327
422,33.5789563,130.3194842
423,33.5935317,130.3803218
424,33.5930898,130.3804372
425,33.5928064,130.3805294
426,33.5920302,130.3803761
427,33.5906283,130.3867344
428,33.5902386,130.3867854
429,33.5898102,130.3868377
430,33.5930618,130.3875952
431,33.5940623,130.389978
432,33.5938198,130.3817457
433,33.5939634,130.3824957
434,33.5940785,130.3830355
435,33.5943108,130.383741
436,33.5948655,130.3840279
437,33.5941506,130.3846568
438,33.5780902,130.323278
439,33.5718113,130.3227735
440,33.5713851,130.3227434
441,33.5696468,130.3226153
442,33.5681296,130.3226377
443,33.5691909,130.3975596
444,33.5681779,130.3963966
445,33.5678565,130.3959184
446,33.5675921,130.3952433
447,33.5674184,130.3936471
448,33.5671253,130.3920809
449,33.5663713,130.3906897
450,33.569535,130.3979928
451,33.5715817,130.3716809
452,33.574372,130.3518419
453,33.5744241,130.3525355
454,33.5745181,130.3539154
455,33.5746239,130.3550206
456,33.5747052,130.3563301
457,33.5748936,130.3600514
458,33.5749073,130.360589
459,33.575064,130.3640041
460,33.5751287,130.3652781
461,33.5753567,130.3695807
462,33.5719384,130.3464993
463,33.5778324,130.3824185
464,33.5779428,130.3815749
465,33.578065,130.3799698
466,33.578215,130.3794738
467,33.5690852,130.3535666
468,33.5695939,130.3546733
469,33.570731,130.3581754
470,33.5710065,130.3592387
471,33.5711848,130.3599159
472,33.567659,130.3759241
473,33.5758089,130.3749513
474,33.5752585,130.3753428
475,33.5743079,130.3757272
476,33.5718325,130.3762105
477,33.5707995,130.376343
478,33.5695608,130.3762432
479,33.5650838,130.3761156
480,33.5642085,130.3760718
481,33.5614259,130.3758044
482,33.5610215,130.3759067
483,33.5603661,130.3762578
484,33.5584458,130.377353
485,33.5564571,130.3776162
486,33.5806585,130.3698292
487,33.581097,130.3697692
488,33.5823917,130.3686901
489,33.5852933,130.3679
490,33.5856228,130.3678476
491,33.586424,130.3677333
492,33.5873529,130.3671368
493,33.5877195,130.3668298
494,33.5881995,130.3663863
495,33.5875153,130.3652837
496,33.5884841,130.3668643
497,33.5886982,130.3672503
498,33.5891624,130.368037
499,33.589402,130.3684321
500,33.5903309,130.3707351
501,33.5903878,130.3716814
502,33.5734254,130.3681189
503,33.5752884,130.3680557
504,33.5708717,130.3681179
505,33.5678154,130.3667463
506,33.5629518,130.3635719
507,33.5595033,130.3617452
508,33.5940239,130.3976618
509,33.5948243,130.3971905
510,33.5932334,130.3947915
511,33.5936076,130.3961105
512,33.5937888,130.3967718
513,33.5929645,130.3975686
514,33.5934044,130.397908
515,33.5928658,130.3971481
516,33.5927202,130.3964325
517,33.5924257,130.3951396
518,33.557086,130.3789109
519,33.5610332,130.3784803
520,33.562821,130.3782892
521,33.5664711,130.3778408
522,33.5674702,130.3777228
523,33.568616,130.3775999
524,33.5725919,130.377156
525,33.5734131,130.3770633
526,33.5738239,130.3769797
527,33.574464,130.3768481
528,33.5754412,130.3766421
529,33.5758421,130.3765835
530,33.5764608,130.3765038
531,33.5814212,130.3739289
532,33.5822934,130.3734584
533,33.5759502,130.3740669
534,33.5777826,130.3728898
535,33.5760834,130.3731146
536,33.577654,130.3715926
537,33.5760996,130.37178
538,33.5772753,130.3677727
539,33.5773375,130.3683998
540,33.5775265,130.3703064
541,33.5775883,130.3709293
542,33.5777192,130.3722501
543,33.5778496,130.3736676
544,33.5812688,130.3672051
545,33.5808519,130.3709041
546,33.5775673,130.3268052
547,33.5772192,130.3269723
548,33.5768339,130.3274356
549,33.5765258,130.3272328
550,33.5673289,130.3419227
551,33.5684649,130.3401144
552,33.5705523,130.3368753
553,33.5714213,130.3354175
554,33.5721457,130.3342307
555,33.5728327,130.333151
556,33.5735375,130.3320409
557,33.5751333,130.3583019
558,33.5751638,130.3591395
559,33.5752017,130.3601091
560,33.5752502,130.3611796
561,33.5752797,130.3626732
562,33.5753939,130.3639508
563,33.5755353,130.3652195
564,33.5757869,130.367985
565,33.5759068,130.3692344
566,33.5760484,130.37049
567,33.5729635,130.3228764
568,33.577011,130.3232
569,33.5770269,130.3263203
570,33.5768742,130.3257652
571,33.5768918,130.3255457
572,33.5769208,130.3251027
573,33.5682636,130.3285786
574,33.5672748,130.3261654
575,33.5664704,130.329116
576,33.5668215,130.3186404
577,33.5671129,130.3202398
578,33.5672361,130.3274168
579,33.5876972,130.3479975
580,33.5864118,130.3479993
581,33.5869312,130.3479896
582,33.5634502,130.3350491
583,33.5651612,130.3350938
584,33.5656968,130.3351108
585,33.5673099,130.3356655
586,33.5678663,130.335863
587,33.5691985,130.3363868
588,33.57158,130.3375054
589,33.5725033,130.337663
590,33.5737604,130.3378903
591,33.5771072,130.338967
592,33.5784633,130.3395104
593,33.5792768,130.3400821
594,33.5798824,130.3404644
595,33.5806422,130.3406867
596,33.5629878,130.333514
597,33.562879,130.3295813
598,33.5651207,130.3288444
599,33.5675606,130.3286975
600,33.5950971,130.3564164
601,33.5941933,130.3568482
602,33.5935274,130.3552261
603,33.5906151,130.3567363
604,33.5924846,130.3557713
605,33.5905258,130.3538395
606,33.589074,130.3544441
607,33.5891753,130.3559112
608,33.5878904,130.3561482
609,33.5848894,130.3569352
610,33.5831374,130.3577394
611,33.5931331,130.3575403
612,33.5892167,130.3481135
613,33.5824263,130.3580875
614,33.5807796,130.3588958
615,33.5793746,130.3593658
616,33.5783136,130.3591241
617,33.5738271,130.3579969
618,33.5735887,130.3579454
619,33.5721251,130.3573979
620,33.571246,130.357026
621,33.5669657,130.3724782
622,33.5673677,130.3722028
623,33.5673926,130.3712234
624,33.5673831,130.3707946
625,33.5671041,130.369656
626,33.5670229,130.3694325
627,33.5707202,130.3686539
628,33.5693588,130.3691027
629,33.5687428,130.3691708
630,33.5683725,130.369207
631,33.5678379,130.3692475
632,33.5675217,130.3692797
633,33.5787798,130.3675525
634,33.5709634,130.3685027
635,33.5738653,130.3691115
636,33.5815423,130.3671917
637,33.580859,130.3672599
638,33.5665616,130.3713089
639,33.5687393,130.3714267
640,33.5692779,130.3715202
641,33.5753038,130.3687494
642,33.5739743,130.3691915
643,33.5580271,130.3518713
644,33.558854,130.3522466
645,33.56289,130.354032
646,33.5631963,130.3541425
647,33.5673752,130.3556009
648,33.5690321,130.3561442
649,33.570371,130.3566725
650,33.569328,130.3578717
651,33.5672634,130.3572312
652,33.5653107,130.3571528
653,33.5641275,130.3570117
654,33.5641881,130.3581212
655,33.564547,130.3599892
656,33.5654227,130.3597749
657,33.5663278,130.3597818
658,33.5678363,130.359652
659,33.5695239,130.3593343
660,33.5734565,130.3616589
661,33.5735318,130.3623158
662,33.5735975,130.3629463
663,33.5745841,130.3621589
664,33.5718636,130.3625873
665,33.5700762,130.3629034
666,33.5756598,130.3761477
667,33.5750048,130.3626967
668,33.5767547,130.3753784
669,33.5748825,130.3767494
670,33.5595019,130.3786584
671,33.5595339,130.3792195
672,33.559557,130.3796584
673,33.5584365,130.3830277
674,33.5582711,130.3834276
675,33.5576281,130.3847469
676,33.5572271,130.3861765
677,33.5573275,130.3869687
678,33.5573152,130.3877125
679,33.5561774,130.3940572
680,33.5557747,130.3952177
681,33.5573464,130.4020664
682,33.5572338,130.4027773
683,33.5571981,130.402978
684,33.5767954,130.3859001
685,33.5963064,130.4025094
686,33.5965905,130.4028227
687,33.5973425,130.4036374
688,33.5978348,130.4041849
689,33.5983096,130.404704
690,33.6018288,130.3946921
691,33.6057587,130.4039174
692,33.6000055,130.3869808
693,33.5995514,130.3784289
694,33.5672071,130.3400324
695,33.5774461,130.3250007
696,33.5769681,130.3240374
697,33.570416,130.3650102
698,33.570249,130.3642127
699,33.569572,130.3651556
700,33.5663305,130.3656736
701,33.5715174,130.3647489
702,33.5723824,130.3645412
703,33.5915349,130.3683596
704,33.5937531,130.3592073
705,33.5957909,130.3596605
706,33.5969915,130.3623752
707,33.5927629,130.3659583
708,33.5906806,130.3854884
709,33.5912834,130.3855216
710,33.5904806,130.372998
711,33.5893897,130.3732434
712,33.5882189,130.3734257
713,33.5871606,130.3733357
714,33.586689,130.373465
715,33.5862289,130.3735594
716,33.5846514,130.3737584
717,33.5836674,130.3743494
718,33.584203,130.3724891
719,33.5853877,130.3716053
720,33.5862924,130.370957
721,33.586926,130.3705576
722,33.5883938,130.3702246
723,33.5887754,130.3701137
724,33.5901866,130.378889
725,33.5905536,130.3789199
726,33.5910263,130.3789863
727,33.5915453,130.3790491
728,33.5924909,130.3791588
729,33.5932137,130.3791919
730,33.5903538,130.3876642
731,33.5904612,130.3885264
732,33.5906971,130.3900466
733,33.596092,130.370016
734,33.5955425,130.3713898
735,33.5629347,130.3187532
736,33.5621456,130.3189228
737,33.5606997,130.3192236
738,33.5599636,130.3193946
739,33.55906,130.3195871
740,33.5585293,130.3197115
741,33.5579703,130.31967
742,33.5623832,130.318718
743,33.567549,130.3227258
744,33.5595472,130.3232944
745,33.5587657,130.3208424
746,33.5790825,130.3288603
747,33.5781593,130.3255146
748,33.5680548,130.3226469
749,33.5646446,130.3233167
750,33.5640843,130.3233821
751,33.5636233,130.3233882
752,33.5626157,130.3233654
753,33.5609793,130.3233381
754,33.5940057,130.3516312
755,33.594098,130.3516044
756,33.5964443,130.3604552
757,33.60007,130.3767904
758,33.5997143,130.3878076
759,33.5858959,130.4016259
760,33.5858642,130.401631
761,33.5857381,130.4019025
762,33.5847924,130.4013269
763,33.5817649,130.4010016
764,33.5809826,130.4009335
765,33.5779024,130.4006243
766,33.5763368,130.3998465
767,33.5726799,130.3999008
768,33.5720597,130.4000201
769,33.5713374,130.4005509
770,33.5691381,130.4012436
771,33.5667252,130.4014206
772,33.5659366,130.4019687
773,33.5646811,130.4021808
774,33.5645885,130.4018115
775,33.5641444,130.4011031
776,33.5637808,130.4012284
777,33.5634641,130.4012501
778,33.562479,130.4014216
779,33.5618467,130.4013608
780,33.5608851,130.4005184
781,33.5604379,130.4001924
782,33.556223,130.4006226
783,33.582822,130.3713749
784,33.5852166,130.4014676
785,33.586574,130.4023534
786,33.5850071,130.4013309
787,33.5873912,130.4001851
788,33.5862108,130.4007422
789,33.5854712,130.4010855
790,33.5696513,130.3774712
791,33.5817164,130.3718963
792,33.5812957,130.3720952
793,33.5808246,130.3723179
794,33.5802871,130.3725784
795,33.5775451,130.3789916
796,33.5771033,130.3791455
797,33.5754111,130.379692
798,33.5741506,130.3793738
799,33.573963,130.3794876
800,33.5737489,130.3795908
801,33.5733417,130.3793164
802,33.5731273,130.3792467
803,33.572844,130.3786995
804,33.5720034,130.3783114
805,33.5710035,130.3785619
806,33.5705772,130.3786087
807,33.5698272,130.3787271
808,33.5816719,130.4027584
809,33.5806436,130.3336573
810,33.5847466,130.390143
811,33.588787,130.3892043
812,33.5855235,130.3896753
813,33.5970903,130.3950219
814,33.5966905,130.396096
815,33.5936621,130.3890604
816,33.5961886,130.394327
817,33.5969569,130.3949278
818,33.5966204,130.3959518
819,33.5960745,130.3947879
820,33.6027952,130.3907978
821,33.6008919,130.3919755
822,33.5990659,130.3932164
823,33.5980316,130.3938646
824,33.6054104,130.4035494
825,33.6030839,130.4001949
826,33.6030314,130.399061
827,33.602888,130.3987302
828,33.6057937,130.403733
829,33.564142,130.3406305
830,33.5588975,130.3356447
831,33.559748,130.3364737
832,33.5605702,130.3372955
833,33.5834507,130.31895
834,33.5834235,130.3193855
835,33.583406,130.3198358
836,33.580127,130.3349239
837,33.5792819,130.3360648
838,33.5911044,130.3977017
839,33.589476,130.3988921
840,33.59011,130.3985884
841,33.5912034,130.3981367
842,33.5912371,130.3982749
843,33.5922389,130.3978667
844,33.5886681,130.3964589
845,33.5907341,130.4013467
846,33.5918058,130.4009254
847,33.5932028,130.4009053
848,33.5878457,130.3956367
849,33.5881355,130.3967541
850,33.58751,130.3950669
851,33.58709,130.3951886
852,33.5892773,130.400939
853,33.5898962,130.4007351
854,33.5905453,130.4005165
855,33.5897896,130.4032013
856,33.5886731,130.4027189
857,33.592165,130.4024898
858,33.5880343,130.39875
859,33.5875781,130.3970267
860,33.5808728,130.3974462
861,33.5892031,130.3817401
862,33.5815203,130.4009901
863,33.5808335,130.400908
864,33.579059,130.4007378
865,33.580449,130.3759113
866,33.5802247,130.3753119
867,33.5799853,130.3746927
868,33.5821436,130.3669463
869,33.5898817,130.3854355
870,33.5900087,130.382782
871,33.5921537,130.383034
872,33.5897341,130.3800558
873,33.5907873,130.3828746
874,33.5887699,130.3841944
875,33.5912162,130.3866538
876,33.5914034,130.3829507
877,33.5899596,130.3837129
878,33.5893831,130.3836348
879,33.5888557,130.383574
880,33.5890407,130.3869469
881,33.5896463,130.3903794
882,33.592081,130.3882494
883,33.5911762,130.3875913
884,33.5913078,130.3883884
885,33.5915343,130.389745
886,33.5905279,130.3915719
887,33.5934846,130.3915256
888,33.593977,130.3900382
889,33.6088356,130.4014048
890,33.6089891,130.3998218
891,33.6095069,130.4003417
892,33.6066234,130.4030076
893,33.6074158,130.4035934
894,33.6061874,130.4027359
895,33.6087087,130.4047113
896,33.6081004,130.4041763
897,33.6097283,130.4031686
898,33.6107909,130.4016104
899,33.5873846,130.3381064
900,33.5926429,130.3387665
901,33.592993,130.3367688
902,33.5941456,130.3371368
903,33.5883923,130.3334674
904,33.585337,130.3314788
905,33.5902683,130.3352562
906,33.5905004,130.3354147
907,33.5899793,130.3384056
908,33.5899422,130.3412288
909,33.590168,130.3958767
910,33.5902488,130.3970889
911,33.5898059,130.3972323
912,33.5903001,130.3964998
913,33.5902205,130.3968892
914,33.5905395,130.3984113
915,33.5902821,130.3985173
916,33.589315,130.4038926
917,33.5946939,130.4008288
918,33.5941255,130.4001751
919,33.5952959,130.3989658
920,33.5940077,130.3998455
921,33.5935282,130.4015912
922,33.5924482,130.4006653
923,33.5926108,130.4012511
924,33.5937636,130.4004581
925,33.5932888,130.3993114
926,33.5910936,130.404015
927,33.5911606,130.4042228
928,33.5830533,130.4011869
929,33.5847505,130.4016212
930,33.583428,130.3992405
931,33.5827807,130.3980123
932,33.5816116,130.3970745
933,33.5821959,130.3984477
934,33.5829265,130.3997079
935,33.5836911,130.4022673
936,33.5844515,130.4016269
937,33.5833255,130.4016952
938,33.583325,130.4012397
939,33.5839376,130.4000986
940,33.5828842,130.4009344
941,33.583589,130.4010092
942,33.5848103,130.400055
943,33.5858515,130.3999491
944,33.5855566,130.3993872
945,33.5864514,130.4011556
946,33.5869217,130.4020203
947,33.5856452,130.4014033
948,33.5870125,130.4003709
949,33.5864655,130.3990325
950,33.5875027,130.4013248
951,33.5875585,130.4014557
952,33.5845153,130.3995967
953,33.5836758,130.3990431
954,33.5844176,130.3994509
955,33.5860509,130.3982829
956,33.5860159,130.3980982
957,33.5865497,130.3977628
958,33.5862396,130.3968876
959,33.5836316,130.3973683
960,33.5859178,130.3959046
961,33.5857447,130.3972631
962,33.5852739,130.3963745
963,33.5843411,130.395278
964,33.5844696,130.395824
965,33.5835538,130.3949183
966,33.583467,130.3949701
967,33.5835334,130.3952145
968,33.5837579,130.3960705
969,33.58201,130.3959634
970,33.5833751,130.3952799
971,33.5806538,130.3924838
972,33.5824413,130.3913555
973,33.5829124,130.390121
974,33.5836284,130.3899742
975,33.5841979,130.388802
976,33.5833219,130.3894326
977,33.5839701,130.3905482
978,33.5834406,130.3908255
979,33.5840132,130.3923935
980,33.5805977,130.3966762
981,33.581817,130.3919842
982,33.5831752,130.3900292
983,33.5820182,130.3925234
984,33.5795337,130.3937662
985,33.5832837,130.3936434
986,33.5822701,130.393243
987,33.5797944,130.3944887
988,33.5916035,130.3500377
989,33.5884351,130.3575326
990,33.5958837,130.3561462
991,33.594499,130.3512761
992,33.5932077,130.3542421
993,33.5951438,130.3563425
994,33.5945316,130.3515654
995,33.5944758,130.3525552
996,33.5949601,130.3550196
997,33.5951952,130.3561842
998,33.5948891,130.3553581
999,33.5950791,130.3548903
1000,33.5945227,130.3551033
1001,33.5947083,130.3566831
1002,33.5953115,130.3563872
1003,33.5942504,130.4029633
1004,33.5833595,130.4005546
1005,33.5823574,130.3988523
1006,33.586645,130.3994637
1007,33.5856374,130.3973651
1008,33.5870078,130.3972398
1009,33.5874868,130.3989571
1010,33.5863637,130.402527
1011,33.5784958,130.4000503
