32.588882,131.6711257
32.5898028,131.6711746
32.5892692,131.6711461
32.588882,131.6711257
32.5882441,131.6710931
32.587847,131.6710743
32.5868058,131.6710727
32.5846272,131.6713136
32.584011,131.671311
32.5827003,131.6712685
32.5820989,131.6712501
32.5821171,131.6705581
32.582115,131.6699456
32.582116,131.6693705
32.5821088,131.6686888
32.5819422,131.6674336
32.5818059,131.6665192
32.5816718,131.6655629
32.5815404,131.6646097
32.5825907,131.6654986
32.5826478,131.6664447
32.5826857,131.6673545
32.5827565,131.6687206
32.5845833,131.6688207
32.5858842,131.6689134
32.5862051,131.6689223
32.5867775,131.668943
32.5867993,131.6700294
32.5868062,131.6705221
32.587847,131.6710743
32.5882441,131.6710931
