32.59016, 131.67119, 
32.59012, 131.67119, 
32.59005, 131.67120, 
32.58999, 131.67120, 
32.58947, 131.67120, 
32.58936, 131.67119, 
32.58923, 131.67118, 
32.58914, 131.67117, 
32.58901, 131.67116, 
32.58891, 131.67116, 
32.58882, 131.67115, 
32.58873, 131.67114, 
32.58858, 131.67112, 
32.58847, 131.67112, 
32.58837, 131.67112, 
32.58820, 131.67112, 
32.58799, 131.67113, 
32.58778, 131.67113, 
32.58769, 131.67112, 
32.58751, 131.67110, 
32.58743, 131.67108, 
32.58737, 131.67107, 
32.58733, 131.67107, 
32.58732, 131.67107, 
32.58728, 131.67105, 
32.58720, 131.67105, 
32.58711, 131.67105, 
32.58705, 131.67106, 
32.58698, 131.67106, 
32.58691, 131.67107, 
32.58685, 131.67108, 
32.58673, 131.67109, 
32.58664, 131.67110, 
32.58654, 131.67111, 
32.58644, 131.67112, 
32.58634, 131.67113, 
32.58625, 131.67115, 
32.58616, 131.67116, 
32.58596, 131.67120, 
32.58579, 131.67123, 
32.58561, 131.67126, 
32.58543, 131.67127, 
32.58531, 131.67128, 
32.58520, 131.67129, 
32.58508, 131.67129, 
32.58492, 131.67130, 
32.58483, 131.67130, 
32.58474, 131.67131, 
32.58465, 131.67131, 
32.58450, 131.67131, 
32.58439, 131.67131, 
32.58428, 131.67131, 
32.58411, 131.67130, 
32.58391, 131.67129, 
32.58382, 131.67130, 
32.58363, 131.67130, 
32.58342, 131.67130, 
32.58331, 131.67130, 
32.58320, 131.67130, 
32.58310, 131.67129, 
32.58299, 131.67129, 
32.58279, 131.67127, 
32.58265, 131.67126, 
32.58257, 131.67126, 
32.58249, 131.67125, 
32.58241, 131.67124, 
32.58235, 131.67123, 
32.58230, 131.67123, 
32.58219, 131.67119, 
32.58216, 131.67116, 
32.58215, 131.67105, 
32.58215, 131.67096, 
32.58215, 131.67080, 
32.58215, 131.67070, 
32.58216, 131.67060, 
32.58217, 131.67043, 
32.58218, 131.67032, 
32.58219, 131.67015, 
32.58219, 131.67003, 
32.58219, 131.66990, 
32.58219, 131.66971, 
32.58219, 131.66959, 
32.58219, 131.66947, 
32.58220, 131.66935, 
32.58221, 131.66912, 
32.58221, 131.66901, 
32.58221, 131.66887, 
32.58221, 131.66877, 
32.58219, 131.66866, 
32.58217, 131.66848, 
32.58214, 131.66827, 
32.58212, 131.66813, 
32.58209, 131.66792, 
