elapsed,lat,lon,elev,speed
2022-08-15 08:58:05.130000,33.59092421832829,130.3525489290527,6.107387542724609,0
2022-08-15 08:58:20.635000,33.5909506632328,130.3524293821588,4.505229949951172,2.659863021060143
2022-08-15 08:58:35.637000,33.59091015768572,130.3522960260793,7.305202484130859,3.154972410466804
2022-08-15 08:58:50.638000,33.59085386272854,130.3521757876783,3.910747528076172,3.066071638542996
2022-08-15 08:59:06.814000,33.59068513396996,130.3518371860314,7.464974212646484,8.133392868213516
2022-08-15 08:59:48.282000,33.59068719067945,130.3518510479847,8.151271820068359,0.1130047712866128
2022-08-15 09:01:13.078000,33.59068537599742,130.3518426698915,8.929653167724609,0.03419965491910866
2022-08-15 09:01:28.077000,33.59079911842345,130.351709229993,9.334316253662109,4.244494176904317
2022-08-15 09:01:43.571000,33.59087019696235,130.351518876972,12.46592330932617,4.489440155936249
2022-08-15 09:01:58.580000,33.59083935155868,130.3513972765117,16.24621200561523,2.823996944535319
2022-08-15 09:02:13.569000,33.5907596501369,130.3511025478415,16.82140731811523,6.89380358204956
2022-08-15 09:02:28.568000,33.59077586911953,130.3507950996331,16.97521591186523,6.848809347978248
2022-08-15 09:02:44.571000,33.59067235261536,130.3506165860503,18.5037956237793,4.53213133387813
2022-08-15 09:02:59.733000,33.59065901807493,130.3503542486913,20.61938095092773,5.780260636285111
2022-08-15 09:03:15.071000,33.59067571166305,130.3500528821073,16.68376693725586,6.566451866545068
2022-08-15 09:03:30.075000,33.59054388947187,130.349911110597,17.21662826538086,4.721937680011321
2022-08-15 09:03:45.578000,33.59043575244359,130.3497724655367,17.58658981323242,4.085198530799624
2022-08-15 09:04:00.577000,33.59044957210644,130.3496700596347,20.12441635131836,2.306240867441002
2022-08-15 09:04:16.080000,33.59045294582246,130.3494974301479,15.65824203491211,3.71401342537705
2022-08-15 09:04:31.075000,33.59047874532042,130.3492384796313,15.24928207397461,5.799476927146196
2022-08-15 09:04:46.581000,33.59044901680536,130.3489511018902,15.75468063354492,6.227417383695752
2022-08-15 09:05:02.080000,33.59036775215863,130.3487027754358,17.24436264038086,5.740072269635128
2022-08-15 09:05:17.581000,33.59038297788575,130.3484469304144,15.87563705444336,5.517960155581774
2022-08-15 09:05:32.577000,33.59041116203516,130.3483642848491,12.27627182006836,1.985749623780162
2022-08-15 09:05:56.084000,33.59039670325219,130.3482479230783,13.19039535522461,1.668867977515923
2022-08-15 09:06:11.466000,33.59049891138236,130.347941452999,15.05852332976879,7.156575123720291
2022-08-15 09:06:27.075000,33.59063150550573,130.3478683569751,13.05477523803711,3.741887173832065
2022-08-15 09:06:42.091000,33.59066649995147,130.3477418572924,13.55757064819336,2.959972043027447
2022-08-15 09:06:57.133000,33.59075947790341,130.3475379811203,13.93538902213037,5.152684899058247
2022-08-15 09:07:12.584000,33.59082984857596,130.3474535701148,14.01678085327148,2.577337240269996
2022-08-15 09:07:28.076000,33.59086464814245,130.3473509253285,15.39261703491211,2.385227531835942
2022-08-15 09:07:43.340000,33.59097310119498,130.3469697935997,16.25740191267933,8.7987438445063
2022-08-15 09:07:58.584000,33.59113050744272,130.346912958315,17.98566818237305,4.316353961329201
2022-08-15 09:08:13.752000,33.59101439967115,130.3467902331442,20.4956634604584,4.082810248362996
2022-08-15 09:08:29.079000,33.59107614032327,130.3464745302967,17.98243637084961,7.055150748368344
2022-08-15 09:08:44.447000,33.59102092587035,130.3460803646814,23.0467420569597,8.672225786458723
2022-08-15 09:08:59.519000,33.59115594908894,130.3459749298513,23.05289927215565,4.278266111871389
2022-08-15 09:09:15.160000,33.59136001494669,130.3459731137145,21.57136650160826,5.222593704940517
2022-08-15 09:09:31.584000,33.59152278051115,130.3458813346274,22.21697616577148,4.383098029279695
2022-08-15 09:09:47.086000,33.59163717463016,130.345758967223,15.78143539428711,3.95657656539864
2022-08-15 09:10:02.587000,33.59175877299494,130.3455986968524,19.16161727905273,4.663202927408514
2022-08-15 09:10:18.084000,33.59179710972457,130.3455404007159,18.56172103881836,1.598141864171995
2022-08-15 09:10:37.485000,33.59195836077779,130.3456358035378,16.69311752319336,3.709258562383798
2022-08-15 09:11:17.090000,33.59218024651855,130.3456388880781,11.59957504272461,2.242771940651554
2022-08-15 09:11:32.590000,33.59233925122171,130.345604878506,9.715923309326172,4.171144463309608
2022-08-15 09:11:48.089000,33.59248761090785,130.345711089792,9.679030609130859,4.461418357866231
2022-08-15 09:12:03.591000,33.59264564121477,130.3457152681708,9.361141204833984,4.081532573811495
2022-08-15 09:12:19.013000,33.59278593960553,130.3458011114321,7.939919281005859,4.08743221787266
2022-08-15 09:12:34.004000,33.59300500902682,130.3457573578976,7.498256683349609,5.930021545184817
2022-08-15 09:12:49.001000,33.59317078630774,130.3458603547237,8.487014007568359,4.982474709743862
2022-08-15 09:13:04,33.59329254183321,130.3458818626873,7.458095550537109,3.284573317056604
2022-08-15 09:13:18.999000,33.59343251961618,130.3459341154716,6.81324691772461,3.912044986936735
2022-08-15 09:13:33.999000,33.59362235295921,130.3459083662651,5.87603988647461,5.098363961008718
2022-08-15 09:13:51.832000,33.59366442312821,130.3459233559019,6.041042327880859,0.9850701580287706
2022-08-15 09:15:06.998000,33.59385469931512,130.3459972144387,7.434047698974609,1.064984805104991
2022-08-15 09:15:21.998000,33.59405388686209,130.3460154869876,6.702321624755859,5.331204550470019
2022-08-15 09:15:36.998000,33.59419261574148,130.3460301553182,5.258351898193359,3.716612805598252
2022-08-15 09:15:51.998000,33.59438749499022,130.3461380471758,3.66517562866211,5.727140933024217
2022-08-15 09:16:06.998000,33.59445443286895,130.3462982085816,3.232826995849609,3.983330040827164
2022-08-15 09:16:21.998000,33.59441428355276,130.3464371637724,1.856130218505859,3.26940984412356
2022-08-15 09:16:36.998000,33.59436993490308,130.3465413173012,2.433986663818359,2.600339595000649
2022-08-15 09:16:51.998000,33.59440060428678,130.3468067889384,3.368251800537109,5.95781056040862
2022-08-15 09:17:06.998000,33.59435099180191,130.3470066302739,3.111379241943359,4.635473917685005
2022-08-15 09:17:21.998000,33.594447417216,130.3470788655154,2.426735687255859,3.033090105651437
2022-08-15 09:17:36.998000,33.59457814975976,130.3471173719786,0.5957908630371094,3.592314061604541
2022-08-15 09:17:51.998000,33.59472195807248,130.3472188935898,-0.7001319885253906,4.452157564072992
2022-08-15 09:18:08.997000,33.59477151886895,130.3472682741753,-0.1611671447753906,1.516623665248632
2022-08-15 09:18:54.997000,33.59482037837952,130.3474275862149,1.390224456787109,1.230561582556786
2022-08-15 09:19:10.664000,33.59483967072665,130.347585906396,1.290106455485026,3.405364007718301
2022-08-15 09:19:34.999000,33.59481509778052,130.3477121518276,1.323696136474609,1.776455145730758
2022-08-15 09:20:14,33.59473509251475,130.3479631898276,1.590419769287109,2.298006015619265
2022-08-15 09:20:29,33.59472762423902,130.348149703937,1.663613128662109,4.150974151727562
2022-08-15 09:20:44,33.5947096115291,130.3483555299512,2.543495941162109,4.60061781203452
2022-08-15 09:20:59,33.59468755874186,130.348539764183,1.753408050537109,4.137453264842802
2022-08-15 09:21:16.333000,33.59471636594608,130.3486765736065,2.165584564208984,2.714566027892188
2022-08-15 09:21:54,33.5947072226867,130.3488714528553,2.840847015380859,1.727924369006727
2022-08-15 09:22:10.999000,33.59473672698586,130.3489526595272,3.097469329833984,1.737690970574786
2022-08-15 09:22:54.999000,33.59483102339654,130.3492028733067,4.004360198974609,2.081217390192299
2022-08-15 09:23:09.999000,33.59481839186846,130.3493808881662,3.47224349975586,3.971577405032511
2022-08-15 09:23:24.999000,33.59476808368563,130.3495349307827,3.095449066162109,3.678070286280273
2022-08-15 09:23:39.999000,33.59479273486286,130.349648220586,2.97126693725586,2.602931456895484
2022-08-15 09:23:54.999000,33.59481539114713,130.3498512805722,2.926308441162109,4.554293096472148
2022-08-15 09:24:09.999000,33.59489040079861,130.3500240315966,2.206630706787109,4.330627070133882
2022-08-15 09:24:24.999000,33.59496085069477,130.350197034078,2.030641937255859,4.280710883688689
2022-08-15 09:24:39.999000,33.5950116869375,130.3503548988424,2.362575531005859,3.762352789617496
2022-08-15 09:24:54.999000,33.59503182026892,130.3505534996561,3.23347396850586,4.447312419480972
2022-08-15 09:25:09.999000,33.59506234716027,130.3506688011161,2.805092620849609,2.689351488020888
2022-08-15 09:25:24.999000,33.59514790124594,130.3508465812824,2.856728363037109,4.564085717459408
2022-08-15 09:25:39.999000,33.5950980875954,130.3509271648995,2.441188812255859,2.230678006678402
2022-08-15 09:25:54.998000,33.59511305767446,130.3511027657709,3.126576995849609,3.923910682936968
2022-08-15 09:26:09.998000,33.59498488999306,130.3511352037362,4.515859222412109,3.495631275904366
2022-08-15 09:26:24.998000,33.59500422704368,130.351230707141,5.105324554443359,2.184706481813606
2022-08-15 09:26:39.998000,33.59500870297997,130.3513431252263,5.442433929443359,2.501741677422866
2022-08-15 09:26:54.998000,33.59503137602805,130.3515498397223,6.30811996459961,4.634742153420483
2022-08-15 09:27:09.998000,33.59503422587513,130.3517277204714,6.48529281616211,3.954813385183094
2022-08-15 09:27:24.998000,33.5950468238756,130.3518128135524,5.846828460693359,1.921213626172606
2022-08-15 09:27:39.998000,33.59500776420682,130.3520117328785,4.92518539428711,4.543108353697992
2022-08-15 09:27:54.998000,33.59504147622138,130.3522941527239,4.69325180053711,6.342137500615544
2022-08-15 09:28:09.998000,33.59502783886492,130.3524787222318,5.419582366943359,4.118968929477125
2022-08-15 09:28:24.998000,33.5950320381984,130.3526139223299,5.018459320068359,3.007476864100571
2022-08-15 09:28:39.998000,33.59504329509436,130.3526910526029,4.39137191772461,1.740598104939309
2022-08-15 09:29:14.998000,33.59514961953609,130.3529039026521,2.534267425537109,2.364456928229647
2022-08-15 09:29:29.998000,33.59516229297369,130.3530353476576,2.833791351318359,2.94159302090501
2022-08-15 09:29:44.997000,33.59508965540081,130.3531494253598,3.123354339599609,3.191954912737283
2022-08-15 09:29:59.997000,33.59502135127186,130.3532771655641,3.504799652099609,3.374194071516755
2022-08-15 09:30:14.997000,33.59493572174906,130.3533591070495,4.018032073974609,2.922293274944478
2022-08-15 09:30:29.997000,33.59488009105771,130.3534925301842,4.071071624755859,3.316622690509177
2022-08-15 09:31:12.498000,33.594880672203,130.353580238419,3.755184173583984,0.6881001706536864
2022-08-15 09:34:21,33.59498156237751,130.3539095633946,3.294826507568359,0.6206884682214499
2022-08-15 09:34:36,33.59498271908014,130.3539749422393,2.650185394287109,1.453401071037953
2022-08-15 09:34:51,33.59515890668481,130.3539216165713,1.410524749755859,4.848998144009325
2022-08-15 09:35:10.166000,33.59523931288495,130.3539744113855,0.5962791442871094,1.914034152277101
2022-08-15 09:36:22.999000,33.59544575217515,130.3542888445131,1.239467620849609,1.832903276740964
2022-08-15 09:36:37.999000,33.59554612546562,130.3543540557198,0.8588523864746094,3.04572834574457
2022-08-15 09:36:52.999000,33.59563488143831,130.3545517009966,1.597255706787109,4.991331315209949
2022-08-15 09:37:07.999000,33.59569621182381,130.3546727356783,2.197084808349609,3.149221511258125
2022-08-15 09:37:22.999000,33.59576632644384,130.354758549603,2.61549301147461,2.671923167977778
2022-08-15 09:37:37.999000,33.59581489957272,130.3548850660495,2.304189300537109,3.096691820048378
2022-08-15 09:37:52.999000,33.59574700615703,130.3549182248584,3.692385101318359,1.956026742715121
2022-08-15 09:38:07.999000,33.5957778347969,130.3550387733899,2.92488021850586,2.803151670623523
2022-08-15 09:38:22.999000,33.59584680109619,130.3551289291404,2.223561859130859,2.721016989080868
2022-08-15 09:38:37.999000,33.5959031023398,130.3552731146387,2.05744857788086,3.539905584577305
2022-08-15 09:39:09.999000,33.59606211542486,130.3555126023761,0.5511131286621094,3.191239570122983
2022-08-15 09:39:24.999000,33.596146504426,130.3556359169356,0.4088157653808594,3.547669612749152
2022-08-15 09:39:39.998000,33.59623296375721,130.3557600696854,0.07512435913085938,3.597294946589319
2022-08-15 09:39:54.998000,33.59623223453163,130.3559497186265,-0.4642799377441406,4.215824788089693
2022-08-15 09:40:09.998000,33.59612211308777,130.356036504852,0.5533836364746094,3.515329280392733
2022-08-15 09:40:24.998000,33.59602744787335,130.3561338522754,1.011708831787109,3.326314685866384
2022-08-15 09:40:39.998000,33.59587902951389,130.3562519532911,2.388515472412109,4.751882430742002
2022-08-15 09:40:55.499000,33.59572741555385,130.3563416983284,3.398296356201172,4.365425997616291
2022-08-15 09:41:11,33.59558956048786,130.3563247082106,4.775112152099609,3.578732253659298
2022-08-15 09:41:26,33.59552926945835,130.3561283872745,4.90986557006836,4.651177601922426
2022-08-15 09:41:41,33.59547565042376,130.3560027090184,5.558998870849609,3.138818122875637
2022-08-15 09:41:56,33.59540686852633,130.3558679112516,5.942604827880859,3.513999451461952
2022-08-15 09:42:11,33.59538720458149,130.3556953613929,5.552053070068359,3.871434717520971
