time,lat,lon,elev,speed,houi
2023-01-03 23:03:27.500000,32.6053735147138,131.6786814677667,9.949349794657596,44.02830148575435,175.32017048013
2023-01-03 23:03:30,32.60510224259609,131.6787077031302,9.973566417057572,43.58011304510084,178.2343920363974
2023-01-03 23:03:32,32.60489201347933,131.6787153592413,10.04159759253174,42.09704732400617,183.55255409496002
2023-01-03 23:03:34,32.60469068081996,131.6787005921633,10.12850137230672,40.37374438640684,187.43102533613578
2023-01-03 23:03:36,32.6044982179484,131.6786709355165,10.25353785182826,38.84510174928467,187.59639891374314
2023-01-03 23:03:38,32.60431385549177,131.6786418875213,10.38898754370509,37.22398869194822,187.54213899092258
2023-01-03 23:03:40,32.60413436637474,131.6786138117841,10.5018238179221,36.23617521764542,188.32382231994652
2023-01-03 23:03:42,32.60395605351869,131.6785829902002,10.57740763322628,36.06573852261175,188.43137661071967
2023-01-03 23:03:44,32.60377467510013,131.6785512278247,10.61886147424498,36.69582200303432,187.9476124442824
2023-01-03 23:03:46,32.60359342688621,131.6785213337145,10.63941473013329,36.62493060615753,187.19101362321507
2023-01-03 23:03:48,32.60341821432816,131.678495216885,10.61519159179842,35.34439995790049,185.80458052495564
2023-01-03 23:03:50,32.60325666337122,131.678475814938,10.6251272660909,32.49888594438148,183.93546491921705
2023-01-03 23:03:52,32.60312099308592,131.6784647883936,10.58144093634552,27.21826615526166,183.76232630596454
2023-01-03 23:03:56.500000,32.60308517635237,131.6784620058498,10.46674628122467,3.192537296475062,184.6571644012568
2023-01-03 23:04:19.999000,32.60284388884882,131.6784387844776,9.641232579946518,4.1238043911674,193.63077976688092
2023-01-03 23:04:21.999000,32.60268628219984,131.6783936330736,9.118980444967228,32.45077905144657,198.84884621224418
2023-01-03 23:04:23.999000,32.60252263278385,131.6783276327132,8.59574884294716,34.59326061795802,202.93460563315026
2023-01-03 23:04:25.999000,32.60235229354537,131.6782424834952,8.216917422719783,36.99302960994351,205.32448178460157
2023-01-03 23:04:27.999000,32.60218046075873,131.6781464190632,8.173678358946075,38.01573026316046,207.62831438757613
2023-01-03 23:04:29.999000,32.60201535232638,131.6780443230195,8.47600335979471,37.26201616778788,208.75201213326406
2023-01-03 23:04:31.999000,32.60185795644527,131.6779423015781,8.902500151901583,35.89367902002967,209.68660834786198
2023-01-03 23:04:33.999000,32.60170749034455,131.677840965257,9.484277181457944,34.6249009948959,210.5169584218618
2023-01-03 23:04:35.999000,32.6015671498081,131.6777432380848,10.21161028946045,32.5666542072971,211.11963201963238
2023-01-03 23:04:37.999000,32.60143407419782,131.6776483278329,10.99120731137008,31.07356298853884,211.129900938606
2023-01-03 23:04:39.999000,32.60129903639454,131.6775519792642,11.77995655194657,31.5348424251886,210.93259868600146
2023-01-03 23:04:41.999000,32.60115746515993,131.6774517536784,12.49417746927109,32.99247334162328,211.23761230775614
2023-01-03 23:04:43.999000,32.60101296058507,131.6773482124792,13.09075119071494,33.78311761881534,211.76469199149656
2023-01-03 23:04:45.999000,32.600864055771,131.6772392925308,13.46022715352652,35.00735990895021,211.93138898427685
2023-01-03 23:04:47.999000,32.60070657281896,131.6771233479564,13.52174216361075,37.09078231992554,211.91834787763943
2023-01-03 23:04:49.999000,32.60054027365068,131.6770009748751,13.30995345273895,39.16253992132343,212.06369678048353
2023-01-03 23:04:51.999000,32.600368205218,131.6768736397806,12.90758764201816,40.58403042408539,213.12409283217065
2023-01-03 23:04:53.999000,32.60019369150368,131.6767391196642,12.40318642546755,41.64793235811687,214.16383222278193
2023-01-03 23:04:55.999000,32.6000189693871,131.6765990341844,11.81694972528727,42.20062259154643,214.82208294726183
2023-01-03 23:04:57.999000,32.59984378293923,131.6764550764344,11.1677315139394,42.64597141472367,214.7512338797889
2023-01-03 23:04:59.999000,32.59967090246352,131.6763133882851,10.41711219585852,42.04846284682441,214.82383263253328
2023-01-03 23:05:01.999000,32.59950148491438,131.6761741625368,9.497486987088289,41.24209629613675,215.32375676737377
2023-01-03 23:05:03.999000,32.59933196242012,131.67603224196,8.562678046932115,41.51977646753774,215.2756366066912
2023-01-03 23:05:05.999000,32.59915744989367,131.6758864040684,7.903773491642229,42.71678268297737,213.97540051801346
2023-01-03 23:05:07.999000,32.59897495441698,131.6757411212287,7.622263302082281,43.98085450002832,213.04500183712855
