10609.853587645166,14979.594320338707
10609.13027691331,14977.364478156243
10608.147067577542,14974.995574906396
10607.392237825397,14972.65692887425
10607.078770320026,14970.387551639484
10606.705971026668,14968.417374084194
10606.023085222107,14966.438992050053
10604.980276523023,14964.719835142727
10604.35864956571,14963.500967538099
10604.12695377922,14962.440983470098
10604.455815512378,14961.830391254643
10605.255682775183,14961.829005727248
10606.16665389513,14962.548322395996
10607.038980697676,14963.907041098979
10607.640966629546,14965.086047759358
10608.602753812838,14966.405087907866
10609.774692676692,14967.6532618286
10611.176621634097,14968.610434584958
10612.608875254326,14969.689161305183
10613.700771540993,14970.806579383117
10614.721852559434,14971.635656778033
10615.863996226159,14972.543621975685
10616.88389393387,14973.25186515018
10617.623647068274,14972.901183054946
10618.022238887379,14972.090217910576
10617.931095130061,14971.110231914896
10617.058625745103,14969.701505471565
10615.775857639437,14967.493153470325
10615.645052035468,14966.813477827047
10615.843638043132,14966.383489298334
10616.614506815391,14966.551827052788
10617.59522227001,14967.050449696784
10618.696642797711,14967.738931445932
10620.027794230342,14968.597033617218
10621.319633654093,14969.4153594963
10622.289890888824,14969.894051445226
10623.360166258146,14970.102463248764
10624.179810353755,14970.081170753036
10625.110976912913,14970.109770770587
10626.991470507724,14970.476390257685
10627.791413026736,14970.495128395101
10628.451010061975,14970.164309015465
10629.46010334514,14969.633129980777
10630.069711529137,14969.291314975058
10630.214330378501,14969.17168722475
10631.038393883873,14968.489649484516
10631.756308484993,14967.398609821606
10632.255125140478,14966.04770618323
10632.861966862423,14964.316951566523
10633.639725333736,14962.255803066588
10633.935374875347,14960.29509866654
10633.902968548895,14958.12475313835
10633.59866527951,14955.785452294389
10633.195596190197,14953.865058736004
10633.023653729431,14951.955997925459
10633.09073977775,14950.205706650297
10633.067143282802,14948.305624444873
10632.864890078516,14946.615096790594
10632.592922073962,14944.985281512112
10632.559997037859,14943.49540847072
10632.997548908554,14941.51488894283
10633.23411703429,14939.643992727215
10633.3613234085,14938.114295713134
10632.980101405281,14936.684026619141
10632.46763820715,14935.38544889452
10631.6953308715,14933.756249269978
10630.993608974946,14932.477351134432
10630.450804722388,14931.19767734479
10630.243849948574,14930.418129052483
10630.119442157327,14929.947949363475
10630.09683035903,14928.547937285768
10630.245351218418,14928.447239436846
10630.656654732195,14928.167134841076
10631.475209664035,14927.785632645831
10632.275390488809,14927.494766538792
10633.335493325882,14927.193339715703
10634.315317888171,14927.071259248087
10635.465623857446,14927.429454791267
10636.507499653348,14928.698550795007
10637.32063733706,14930.286740189993
10638.273096747142,14931.775420258122
10639.464699314662,14933.033672734206
10640.895665162612,14934.011690150284
10642.72844734385,14934.969094378808
10644.439998118452,14936.42637625685
10645.95296809875,14938.304581427014
10647.066702762591,14940.042722289227
10648.158261687722,14941.721077106431
10649.611202692879,14943.019375695141
10650.69271562077,14944.018146767065
10652.01422672102,14945.4561058902
10653.347363239747,14947.173594828013
10654.769762483735,14948.872025770144
10656.23315182157,14950.320154594601
10658.024955856075,14951.626781233019
10659.547410841065,14953.124763141963
10660.689979997038,14955.023706382173
10661.382630414842,14956.131858322797
10662.463989453896,14957.210422150489
10663.625802766308,14957.998568906094
10665.06608479951,14958.697274332853
10666.157100122009,14959.294803013136
10666.938402418005,14959.633693088166
10667.767382997923,14959.313065967399
10668.335506060026,14958.3215292861
10668.742202294068,14955.490869397901
10668.779950465665,14954.240426004142
10669.088289870211,14952.960404112306
10669.505602514992,14951.729376570976
10669.58405891024,14950.479063862946
10669.382710291404,14949.159703357822
10668.539487539401,14947.500463308135
10667.656700809199,14946.01193392307
10666.665041373355,14944.342619182664
10665.722157129185,14942.484769762508
10664.888407217326,14940.345689763253
10663.97456135148,14938.146580250064
10663.132703251043,14936.48744120663
10662.64083864189,14935.52816814552
10661.989833953088,14934.979786892642
10661.488495633434,14934.500354056601
10660.597318457601,14933.621564638266
10659.805915791789,14932.792659059158
10658.41448311605,14931.804708313022
10657.14242739125,14930.956509501473
