prob,traj,current_path,matched_position_on_prev_edge,matched_position_on_current_edge
-200.9450645719121,"[33.59434920645653, 130.3461125997178]","(6627, 6648)","(33.594220558400664, 130.346037043352)","(33.59436414357625, 130.34611369890138)"
-208.8491012532608,"[33.59437204714268, 130.3462534995101]","(6627, 6648)","(33.59436414357625, 130.34611369890138)","(33.59435395399131, 130.34625216808243)"
-258.535193385732,"[33.59440478685647, 130.3463886996082]","(6627, 6648)","(33.59435395399131, 130.34625216808243)","(33.59434423488851, 130.34638424374722)"
-292.402047001299,"[33.59438415899276, 130.3465173450581]","(6627, 6648)","(33.59434423488851, 130.34638424374722)","(33.59433470809283, 130.34651370609566)"
-312.81415736488805,"[33.59436829205006, 130.3466408104918]","(6646, 6648)","(33.59433470809283, 130.34651370609566)","(33.5943314465997, 130.3466402010182)"
-334.4431509652239,"[33.59436752929687, 130.3467791621856]","(6646, 6648)","(33.5943314465997, 130.3466402010182)","(33.594329158492805, 130.34677852748058)"
-343.09673971361354,"[33.59434711098074, 130.3469166421614]","(6646, 6648)","(33.594329158492805, 130.34677852748058)","(33.59432687942475, 130.34691630750407)"
-351.6261083767528,"[33.59434480595737, 130.3470615652672]","(6646, 6648)","(33.59432687942475, 130.34691630750407)","(33.59432448222566, 130.34706122908517)"
-360.73393414384975,"[33.59434390909373, 130.3471835051946]","(6646, 6648)","(33.59432448222566, 130.34706122908517)","(33.59432246548065, 130.34718315048823)"
-366.5514876233296,"[33.59433402892537, 130.3473199625782]","(6646, 6648)","(33.59432246548065, 130.34718315048823)","(33.594320206205644, 130.34731973393173)"
-372.7350430809883,"[33.59433299166485, 130.3474505526296]","(6646, 6648)","(33.594320206205644, 130.34731973393173)","(33.59431804637661, 130.3474503054143)"
-377.20159156020304,"[33.59432504981159, 130.3475770145937]","(6646, 6648)","(33.59431804637661, 130.3474503054143)","(33.594315952924354, 130.34757686411888)"
-384.31754956916757,"[33.59433106382712, 130.3477044614314]","(6646, 6648)","(33.594315952924354, 130.34757686411888)","(33.59431384700292, 130.34770417664183)"
-395.4922706700365,"[33.59433657492846, 130.347841966553]","(6646, 6648)","(33.59431384700292, 130.34770417664183)","(33.5943115746118, 130.34784155301392)"
-416.7402942472462,"[33.59434731424189, 130.3479719279617]","(6646, 6648)","(33.5943115746118, 130.34784155301392)","(33.5943094283999, 130.34797130127862)"
-442.9500023791766,"[33.59435184046961, 130.3481000663064]","(6646, 6649)","(33.5943094283999, 130.34797130127862)","(33.594309, 130.3481000663064)"
-494.6889413163376,"[33.59437185226343, 130.3482349939927]","(6646, 6649)","(33.594309, 130.3481000663064)","(33.59430939325558, 130.3482364052004)"
-561.3510467487924,"[33.59438393268137, 130.3483702988646]","(6646, 6649)","(33.59430939325558, 130.3482364052004)","(33.59431245495711, 130.34837191384247)"
-587.422083391312,"[33.59435820023864, 130.3485165211655]","(6646, 6649)","(33.59431245495711, 130.34837191384247)","(33.59431574390929, 130.34851748042985)"
-602.2904931100663,"[33.59434904300942, 130.348621127317]","(6649, 6651)","(33.59431574390929, 130.34851748042985)","(33.59431862931722, 130.34862216858969)"
-606.380273748309,"[33.59432789965867, 130.3487382644139]","(6649, 6651)","(33.59431862931722, 130.34862216858969)","(33.59432261028666, 130.34873844550597)"
-612.3511604188355,"[33.59434101733714, 130.348860912612]","(6649, 6651)","(33.59432261028666, 130.34873844550597)","(33.594326819831345, 130.34886139869158)"
-635.2908828591595,"[33.59437028065658, 130.3489807319179]","(6649, 6651)","(33.594326819831345, 130.34886139869158)","(33.59433095154, 130.34898207842772)"
-658.6895767905595,"[33.59437546695917, 130.3491073824748]","(6649, 6651)","(33.59433095154, 130.34898207842772)","(33.594335288666855, 130.34910875805784)"
-689.090317872392,"[33.59438617484047, 130.3492304288133]","(6649, 6651)","(33.594335288666855, 130.34910875805784)","(33.594339509005316, 130.34923202651018)"
-707.9123310067752,"[33.59437936454415, 130.3493661318257]","(6649, 6651)","(33.594339509005316, 130.34923202651018)","(33.59434414165237, 130.34936733775083)"
-725.4415701806411,"[33.59438438320867, 130.3494881304264]","(6651, 6654)","(33.59434414165237, 130.34936733775083)","(33.59435090685423, 130.34949075630115)"
-743.3032772243852,"[33.59439351948313, 130.3495966132081]","(6651, 6654)","(33.59435090685423, 130.34949075630115)","(33.594359420043304, 130.34959928795746)"
-788.9219580359305,"[33.5944270015173, 130.3497165103961]","(6651, 6654)","(33.594359420043304, 130.34959928795746)","(33.59436897197785, 130.34972106221497)"
-830.7904480978165,"[33.59443345089165, 130.3498293637438]","(6651, 6654)","(33.59436897197785, 130.34972106221497)","(33.59437780946549, 130.34983372823982)"
-848.8163581921955,"[33.5944197338853, 130.3499558196686]","(6654, 6655)","(33.59437780946549, 130.34983372823982)","(33.59438572101349, 130.34995732830404)"
-855.866743324799,"[33.59440925650633, 130.3500647005908]","(6654, 6655)","(33.59438572101349, 130.34995732830404)","(33.59439233348083, 130.3500658039608)"
-867.6076850951335,"[33.59442875490858, 130.3502248578056]","(118, 6655)","(33.59439233348083, 130.3500658039608)","(33.59440292319293, 130.3502268807713)"
-878.3625613398308,"[33.59443675962611, 130.350346793542]","(118, 6655)","(33.59440292319293, 130.3502268807713)","(33.59441246296269, 130.35034869629274)"
-896.0687037540804,"[33.5944542463716, 130.3504478373847]","(118, 6655)","(33.59441246296269, 130.35034869629274)","(33.594420434391814, 130.35045048531083)"
-903.9094386795919,"[33.59444732082411, 130.3505540989622]","(118, 6655)","(33.594420434391814, 130.35045048531083)","(33.59442866314084, 130.35055556010607)"
-907.6846107250533,"[33.59443937897085, 130.350636786437]","(118, 6655)","(33.59442866314084, 130.35055556010607)","(33.594435050783666, 130.35063712539142)"
-916.9523846914198,"[33.59446956429965, 130.3507901543103]","(118, 6658)","(33.594435050783666, 130.35063712539142)","(33.594448021165604, 130.35079269433047)"
-922.5891379958449,"[33.5944743734166, 130.3509147093914]","(991, 6658)","(33.594448021165604, 130.35079269433047)","(33.594461098061934, 130.35091610709023)"
-927.1539876441846,"[33.59448673672377, 130.3510680144004]","(991, 6658)","(33.594461098061934, 130.35091610709023)","(33.594477197401964, 130.35106901875014)"
-937.9446694857206,"[33.59451526662669, 130.3511996940992]","(991, 6658)","(33.594477197401964, 130.35106901875014)","(33.59449122211968, 130.35120222563077)"
-950.3277655532895,"[33.59453185231759, 130.3513274133488]","(991, 994)","(33.59449122211968, 130.35120222563077)","(33.594505121712984, 130.3513304255082)"
-966.9521650223396,"[33.59455218891016, 130.351456201291]","(991, 994)","(33.594505121712984, 130.3513304255082)","(33.59451970731106, 130.35145986150576)"
-985.5529103069731,"[33.59456878507844, 130.3515804420508]","(67, 994)","(33.59451970731106, 130.35145986150576)","(33.59453401529092, 130.351584776192)"
-998.9882252464936,"[33.5945740866322, 130.3516756604708]","(67, 994)","(33.59453401529092, 130.351584776192)","(33.59454578401721, 130.35167918846273)"
-1012.9769926211882,"[33.59459048373028, 130.3518009280137]","(67, 994)","(33.59454578401721, 130.35167918846273)","(33.59456141089836, 130.3518045520151)"
-1017.0071639365979,"[33.59458145222961, 130.3519185680247]","(67, 994)","(33.59456141089836, 130.3518045520151)","(33.594575712465726, 130.35191928350065)"
-1020.4610674664857,"[33.59459225440732, 130.3520414048157]","(67, 994)","(33.594575712465726, 130.35191928350065)","(33.59459095537849, 130.3520415667429)"
-1023.928905922592,"[33.59461240240707, 130.3521983978621]","(67, 994)","(33.59459095537849, 130.3520415667429)","(33.59461053380555, 130.35219863078797)"
-1027.3690660217183,"[33.59462880998253, 130.3523361963503]","(67, 994)","(33.59461053380555, 130.35219863078797)","(33.59462769896117, 130.3523363348419)"
-1033.877890532835,"[33.59465900578871, 130.3524607304766]","(67, 6660)","(33.59462769896117, 130.3523363348419)","(33.5946437, 130.3524647)"
-1045.2365213830715,"[33.5946800757978, 130.3525718116484]","(6660, 6661)","(33.5946437, 130.3524647)","(33.5946552011133, 130.35257510266962)"
-1084.2957281291272,"[33.59472444348373, 130.3526913085105]","(6660, 6661)","(33.5946552011133, 130.35257510266962)","(33.59467150231645, 130.3526983128407)"
-1141.8485582596745,"[33.59475353473387, 130.352813261186]","(6660, 6661)","(33.59467150231645, 130.3526983128407)","(33.59468786004008, 130.35282195021315)"
-1175.4925169461985,"[33.59475205336038, 130.3529296555511]","(6660, 6661)","(33.59468786004008, 130.35282195021315)","(33.59470296908004, 130.35293614959957)"
-1239.762650336771,"[33.59479704525656, 130.3530815151803]","(6660, 6661)","(33.59470296908004, 130.35293614959957)","(33.59472761112729, 130.35309263886305)"
-1255.5848410688789,"[33.59478494388386, 130.3532381100863]","(6660, 6661)","(33.59472761112729, 130.35309263886305)","(33.59475403436642, 130.35324583746566)"
-1283.7860950710012,"[33.59483761366791, 130.3534538812287]","(6661, 6664)","(33.59475403436642, 130.35324583746566)","(33.594793527662624, 130.35346036794414)"
-1400.4909318033872,"[33.59493527331724, 130.3537398927196]","(6661, 6664)","(33.594793527662624, 130.35346036794414)","(33.594840493441524, 130.35375672533516)"
-1477.7794116530033,"[33.59497480446807, 130.3540221323542]","(6661, 6664)","(33.594840493441524, 130.35375672533516)","(33.59489890634358, 130.35403838587226)"
-1515.928364968937,"[33.59500215042717, 130.3542663810126]","(6661, 6664)","(33.59489890634358, 130.35403838587226)","(33.59494991237201, 130.354277108292)"
-1585.6051186253812,"[33.59506856653243, 130.3544894863203]","(6661, 6664)","(33.59494991237201, 130.354277108292)","(33.59499656145707, 130.35450427283098)"
-1629.139509889288,"[33.59509280070997, 130.3547213926263]","(999, 6664)","(33.59499656145707, 130.35450427283098)","(33.59503648633365, 130.35473113349138)"
-1648.521313383779,"[33.59511655292808, 130.3548952123433]","(68, 999)","(33.59503648633365, 130.35473113349138)","(33.59508164158205, 130.3549024907918)"
-1672.1455565112174,"[33.59517125532366, 130.355111213988]","(68, 999)","(33.59508164158205, 130.3549024907918)","(33.595131733161665, 130.3551209527268)"
-1679.6036612484224,"[33.59520195404402, 130.3553303169369]","(68, 999)","(33.595131733161665, 130.3551209527268)","(33.59518438953369, 130.3553346450447)"
-1693.4565864940557,"[33.59526829680762, 130.3555534851089]","(68, 999)","(33.59518438953369, 130.3553346450447)","(33.595240030662524, 130.35556045022898)"
-1710.2266278289596,"[33.59532077799886, 130.3557498102359]","(68, 999)","(33.595240030662524, 130.35556045022898)","(33.59528864249209, 130.35575772881347)"
-1719.0825053695585,"[33.59532063131555, 130.3558695247679]","(68, 999)","(33.59528864249209, 130.35575772881347)","(33.59530072623927, 130.35587091088294)"
-1723.3873823075235,"[33.59530295597724, 130.3560031113497]","(68, 999)","(33.59530072623927, 130.35587091088294)","(33.59530989851919, 130.35600262789706)"
-1727.2781590079742,"[33.5953233973436, 130.3561198083966]","(68, 999)","(33.59530989851919, 130.35600262789706)","(33.59531808429472, 130.35612017837747)"
-1731.4614531631673,"[33.59532141711897, 130.3562785616427]","(68, 999)","(33.59531808429472, 130.35612017837747)","(33.59532907637125, 130.35627802828105)"
-1736.4464459884412,"[33.59530671735629, 130.3563941061779]","(68, 1002)","(33.59532907637125, 130.35627802828105)","(33.5953115, 130.3563872)"
-1741.6610526175173,"[33.59521587848067, 130.3564427631258]","(993, 1002)","(33.5953115, 130.3563872)","(33.595212073471, 130.35643321520618)"
-1745.9465539787284,"[33.59515431340187, 130.3563750163935]","(993, 1002)","(33.595212073471, 130.35643321520618)","(33.59515368639233, 130.3563752059268)"
-1788.3247489590176,"[33.59507568067274, 130.3563239077389]","(600, 993)","(33.59515368639233, 130.3563752059268)","(33.595118, 130.3563637)"
-1908.5148404633087,"[33.59498208699685, 130.3563554968019]","(993, 998)","(33.595118, 130.3563637)","(33.595131592169295, 130.35630578540466)"
Path2
1,"[33.59178017828017, 130.3454932525105]","(6590, 10552)","(33.59178237620507, 130.3454834971471)","(33.59178237620507, 130.3454834971471)"
-2.521221142287147,"[33.59190499529577, 130.3455116717427]","(6590, 10552)","(33.59178237620507, 130.3454834971471)","(33.59190511279627, 130.3455111502235)"
-7.138658273155799,"[33.59203323631882, 130.3455517665766]","(6590, 10552)","(33.59190511279627, 130.3455111502235)","(33.59203575566186, 130.34554058461723)"
-17.703739785160906,"[33.59214374333023, 130.3455941287152]","(6590, 10552)","(33.59203575566186, 130.34554058461723)","(33.59215000739598, 130.34556632601922)"
-28.02320285532566,"[33.59225878495126, 130.3456195887461]","(6590, 10552)","(33.59215000739598, 130.34556632601922)","(33.59226495052624, 130.34559222319572)"
-35.68000250083086,"[33.59238239706828, 130.345641067373]","(6590, 10552)","(33.59226495052624, 130.34559222319572)","(33.59238719642218, 130.34561976571644)"
-40.78893939796995,"[33.59249841308556, 130.3456586903244]","(6590, 10552)","(33.59238719642218, 130.34561976571644)","(33.592501386450294, 130.3456454932158)"
-53.25769077672635,"[33.59267300812862, 130.3457169864609]","(6590, 10552)","(33.592501386450294, 130.3456454932158)","(33.59268004670764, 130.34568574613226)"
-61.21125502282958,"[33.59280668900683, 130.345737061119]","(6590, 6627)","(33.59268004670764, 130.34568574613226)","(33.59281148498056, 130.34571512811314)"
-68.4719149700568,"[33.59294795550741, 130.3457663768254]","(6590, 6627)","(33.59281148498056, 130.34571512811314)","(33.59295242294852, 130.34574594626898)"
-73.47327878397928,"[33.59307195528745, 130.3457855085194]","(6590, 6627)","(33.59295242294852, 130.34574594626898)","(33.5930747568514, 130.34577269637282)"
-84.56631932719515,"[33.59318609585389, 130.3458272923067]","(6590, 6627)","(33.5930747568514, 130.34577269637282)","(33.59319240862585, 130.34579842266055)"
-89.30810959498058,"[33.59330475426614, 130.3458343372963]","(6590, 6627)","(33.59319240862585, 130.34579842266055)","(33.59330712256823, 130.3458235065482)"
-112.6005028481814,"[33.5934188927371, 130.3458965268269]","(6590, 6627)","(33.59330712256823, 130.3458235065482)","(33.59342903074586, 130.34585016356095)"
-129.26722543771723,"[33.59354549090713, 130.3459153232447]","(6590, 6627)","(33.59342903074586, 130.34585016356095)","(33.593553774500435, 130.34587744061426)"
-144.58200821283918,"[33.59364981416947, 130.3459361522741]","(6590, 6627)","(33.593553774500435, 130.34587744061426)","(33.593657683982634, 130.34590016194807)"
-156.61029686279116,"[33.5937616706673, 130.3459549067825]","(6590, 6627)","(33.593657683982634, 130.34590016194807)","(33.59376835001646, 130.34592436070105)"
-167.17488669318124,"[33.59387568760067, 130.3459770308159]","(6590, 6627)","(33.59376835001646, 130.34592436070105)","(33.5938817810744, 130.34594916406715)"
-183.95383326388233,"[33.59400545832104, 130.3460173100516]","(6627, 6648)","(33.5938817810744, 130.34594916406715)","(33.59401573843985, 130.34598024138123)"
-189.30347066740046,"[33.59410670123398, 130.3460187056384]","(6627, 6648)","(33.59401573843985, 130.34598024138123)","(33.59411011025856, 130.34600641317263)"
-193.28585714469025,"[33.59422206765375, 130.3460316011965]","(6627, 6648)","(33.59411011025856, 130.34600641317263)","(33.594220558400664, 130.346037043352)"
-200.9450645719121,"[33.59434920645653, 130.3461125997178]","(6627, 6648)","(33.594220558400664, 130.346037043352)","(33.59436414357625, 130.34611369890138)"
-208.8491012532608,"[33.59437204714268, 130.3462534995101]","(6627, 6648)","(33.59436414357625, 130.34611369890138)","(33.59435395399131, 130.34625216808243)"
-258.535193385732,"[33.59440478685647, 130.3463886996082]","(6627, 6648)","(33.59435395399131, 130.34625216808243)","(33.59434423488851, 130.34638424374722)"
-292.402047001299,"[33.59438415899276, 130.3465173450581]","(6627, 6648)","(33.59434423488851, 130.34638424374722)","(33.59433470809283, 130.34651370609566)"
-312.81415736488805,"[33.59436829205006, 130.3466408104918]","(6646, 6648)","(33.59433470809283, 130.34651370609566)","(33.5943314465997, 130.3466402010182)"
-334.4431509652239,"[33.59436752929687, 130.3467791621856]","(6646, 6648)","(33.5943314465997, 130.3466402010182)","(33.594329158492805, 130.34677852748058)"
-343.09673971361354,"[33.59434711098074, 130.3469166421614]","(6646, 6648)","(33.594329158492805, 130.34677852748058)","(33.59432687942475, 130.34691630750407)"
-351.6261083767528,"[33.59434480595737, 130.3470615652672]","(6646, 6648)","(33.59432687942475, 130.34691630750407)","(33.59432448222566, 130.34706122908517)"
-360.73393414384975,"[33.59434390909373, 130.3471835051946]","(6646, 6648)","(33.59432448222566, 130.34706122908517)","(33.59432246548065, 130.34718315048823)"
-366.5514876233296,"[33.59433402892537, 130.3473199625782]","(6646, 6648)","(33.59432246548065, 130.34718315048823)","(33.594320206205644, 130.34731973393173)"
-372.7350430809883,"[33.59433299166485, 130.3474505526296]","(6646, 6648)","(33.594320206205644, 130.34731973393173)","(33.59431804637661, 130.3474503054143)"
-377.20159156020304,"[33.59432504981159, 130.3475770145937]","(6646, 6648)","(33.59431804637661, 130.3474503054143)","(33.594315952924354, 130.34757686411888)"
-384.31754956916757,"[33.59433106382712, 130.3477044614314]","(6646, 6648)","(33.594315952924354, 130.34757686411888)","(33.59431384700292, 130.34770417664183)"
-395.4922706700365,"[33.59433657492846, 130.347841966553]","(6646, 6648)","(33.59431384700292, 130.34770417664183)","(33.5943115746118, 130.34784155301392)"
-416.7402942472462,"[33.59434731424189, 130.3479719279617]","(6646, 6648)","(33.5943115746118, 130.34784155301392)","(33.5943094283999, 130.34797130127862)"
-442.9500023791766,"[33.59435184046961, 130.3481000663064]","(6646, 6649)","(33.5943094283999, 130.34797130127862)","(33.594309, 130.3481000663064)"
-494.6889413163376,"[33.59437185226343, 130.3482349939927]","(6646, 6649)","(33.594309, 130.3481000663064)","(33.59430939325558, 130.3482364052004)"
-561.3510467487924,"[33.59438393268137, 130.3483702988646]","(6646, 6649)","(33.59430939325558, 130.3482364052004)","(33.59431245495711, 130.34837191384247)"
-587.422083391312,"[33.59435820023864, 130.3485165211655]","(6646, 6649)","(33.59431245495711, 130.34837191384247)","(33.59431574390929, 130.34851748042985)"
-602.2904931100663,"[33.59434904300942, 130.348621127317]","(6649, 6651)","(33.59431574390929, 130.34851748042985)","(33.59431862931722, 130.34862216858969)"
-606.380273748309,"[33.59432789965867, 130.3487382644139]","(6649, 6651)","(33.59431862931722, 130.34862216858969)","(33.59432261028666, 130.34873844550597)"
-612.3511604188355,"[33.59434101733714, 130.348860912612]","(6649, 6651)","(33.59432261028666, 130.34873844550597)","(33.594326819831345, 130.34886139869158)"
-635.2908828591595,"[33.59437028065658, 130.3489807319179]","(6649, 6651)","(33.594326819831345, 130.34886139869158)","(33.59433095154, 130.34898207842772)"
-658.6895767905595,"[33.59437546695917, 130.3491073824748]","(6649, 6651)","(33.59433095154, 130.34898207842772)","(33.594335288666855, 130.34910875805784)"
-689.090317872392,"[33.59438617484047, 130.3492304288133]","(6649, 6651)","(33.594335288666855, 130.34910875805784)","(33.594339509005316, 130.34923202651018)"
-707.9123310067752,"[33.59437936454415, 130.3493661318257]","(6649, 6651)","(33.594339509005316, 130.34923202651018)","(33.59434414165237, 130.34936733775083)"
-725.4415701806411,"[33.59438438320867, 130.3494881304264]","(6651, 6654)","(33.59434414165237, 130.34936733775083)","(33.59435090685423, 130.34949075630115)"
-743.3032772243852,"[33.59439351948313, 130.3495966132081]","(6651, 6654)","(33.59435090685423, 130.34949075630115)","(33.594359420043304, 130.34959928795746)"
-788.9219580359305,"[33.5944270015173, 130.3497165103961]","(6651, 6654)","(33.594359420043304, 130.34959928795746)","(33.59436897197785, 130.34972106221497)"
-830.7904480978165,"[33.59443345089165, 130.3498293637438]","(6651, 6654)","(33.59436897197785, 130.34972106221497)","(33.59437780946549, 130.34983372823982)"
-848.8163581921955,"[33.5944197338853, 130.3499558196686]","(6654, 6655)","(33.59437780946549, 130.34983372823982)","(33.59438572101349, 130.34995732830404)"
-855.866743324799,"[33.59440925650633, 130.3500647005908]","(6654, 6655)","(33.59438572101349, 130.34995732830404)","(33.59439233348083, 130.3500658039608)"
-867.6076850951335,"[33.59442875490858, 130.3502248578056]","(118, 6655)","(33.59439233348083, 130.3500658039608)","(33.59440292319293, 130.3502268807713)"
-878.3625613398308,"[33.59443675962611, 130.350346793542]","(118, 6655)","(33.59440292319293, 130.3502268807713)","(33.59441246296269, 130.35034869629274)"
-896.0687037540804,"[33.5944542463716, 130.3504478373847]","(118, 6655)","(33.59441246296269, 130.35034869629274)","(33.594420434391814, 130.35045048531083)"
-903.9094386795919,"[33.59444732082411, 130.3505540989622]","(118, 6655)","(33.594420434391814, 130.35045048531083)","(33.59442866314084, 130.35055556010607)"
-907.6846107250533,"[33.59443937897085, 130.350636786437]","(118, 6655)","(33.59442866314084, 130.35055556010607)","(33.594435050783666, 130.35063712539142)"
-916.9523846914198,"[33.59446956429965, 130.3507901543103]","(118, 6658)","(33.594435050783666, 130.35063712539142)","(33.594448021165604, 130.35079269433047)"
-922.5891379958449,"[33.5944743734166, 130.3509147093914]","(991, 6658)","(33.594448021165604, 130.35079269433047)","(33.594461098061934, 130.35091610709023)"
-927.1539876441846,"[33.59448673672377, 130.3510680144004]","(991, 6658)","(33.594461098061934, 130.35091610709023)","(33.594477197401964, 130.35106901875014)"
-937.9446694857206,"[33.59451526662669, 130.3511996940992]","(991, 6658)","(33.594477197401964, 130.35106901875014)","(33.59449122211968, 130.35120222563077)"
-950.3277655532895,"[33.59453185231759, 130.3513274133488]","(991, 994)","(33.59449122211968, 130.35120222563077)","(33.594505121712984, 130.3513304255082)"
-966.9521650223396,"[33.59455218891016, 130.351456201291]","(991, 994)","(33.594505121712984, 130.3513304255082)","(33.59451970731106, 130.35145986150576)"
-985.5529103069731,"[33.59456878507844, 130.3515804420508]","(67, 994)","(33.59451970731106, 130.35145986150576)","(33.59453401529092, 130.351584776192)"
-998.9882252464936,"[33.5945740866322, 130.3516756604708]","(67, 994)","(33.59453401529092, 130.351584776192)","(33.59454578401721, 130.35167918846273)"
-1012.9769926211882,"[33.59459048373028, 130.3518009280137]","(67, 994)","(33.59454578401721, 130.35167918846273)","(33.59456141089836, 130.3518045520151)"
-1017.0071639365979,"[33.59458145222961, 130.3519185680247]","(67, 994)","(33.59456141089836, 130.3518045520151)","(33.594575712465726, 130.35191928350065)"
-1020.4610674664857,"[33.59459225440732, 130.3520414048157]","(67, 994)","(33.594575712465726, 130.35191928350065)","(33.59459095537849, 130.3520415667429)"
-1023.928905922592,"[33.59461240240707, 130.3521983978621]","(67, 994)","(33.59459095537849, 130.3520415667429)","(33.59461053380555, 130.35219863078797)"
-1027.3690660217183,"[33.59462880998253, 130.3523361963503]","(67, 994)","(33.59461053380555, 130.35219863078797)","(33.59462769896117, 130.3523363348419)"
-1033.877890532835,"[33.59465900578871, 130.3524607304766]","(67, 6660)","(33.59462769896117, 130.3523363348419)","(33.5946437, 130.3524647)"
-1045.2365213830715,"[33.5946800757978, 130.3525718116484]","(6660, 6661)","(33.5946437, 130.3524647)","(33.5946552011133, 130.35257510266962)"
-1084.2957281291272,"[33.59472444348373, 130.3526913085105]","(6660, 6661)","(33.5946552011133, 130.35257510266962)","(33.59467150231645, 130.3526983128407)"
-1141.8485582596745,"[33.59475353473387, 130.352813261186]","(6660, 6661)","(33.59467150231645, 130.3526983128407)","(33.59468786004008, 130.35282195021315)"
-1175.4925169461985,"[33.59475205336038, 130.3529296555511]","(6660, 6661)","(33.59468786004008, 130.35282195021315)","(33.59470296908004, 130.35293614959957)"
-1239.762650336771,"[33.59479704525656, 130.3530815151803]","(6660, 6661)","(33.59470296908004, 130.35293614959957)","(33.59472761112729, 130.35309263886305)"
-1255.6330090191807,"[33.59478494388386, 130.3532381100863]","(6659, 6661)","(33.59472761112729, 130.35309263886305)","(33.5947546, 130.3532481)"
-1284.0538599705174,"[33.59483761366791, 130.3534538812287]","(6661, 6664)","(33.5947546, 130.3532481)","(33.594793527662624, 130.35346036794414)"
-1400.7586967029033,"[33.59493527331724, 130.3537398927196]","(6661, 6664)","(33.594793527662624, 130.35346036794414)","(33.594840493441524, 130.35375672533516)"
-1478.0471765525194,"[33.59497480446807, 130.3540221323542]","(6661, 6664)","(33.594840493441524, 130.35375672533516)","(33.59489890634358, 130.35403838587226)"
-1516.1961298684532,"[33.59500215042717, 130.3542663810126]","(6661, 6664)","(33.59489890634358, 130.35403838587226)","(33.59494991237201, 130.354277108292)"
-1585.8728835248974,"[33.59506856653243, 130.3544894863203]","(6661, 6664)","(33.59494991237201, 130.354277108292)","(33.59499656145707, 130.35450427283098)"
-1629.4072747888042,"[33.59509280070997, 130.3547213926263]","(999, 6664)","(33.59499656145707, 130.35450427283098)","(33.59503648633365, 130.35473113349138)"
