prob,traj,current_path,matched_position_on_prev_edge,matched_position_on_current_edge
Path1
1,"[33.59231206870972, 130.3556853366367]","(604, 5068)","(33.59238195232858, 130.35581852501306)","(33.59238195232858, 130.35581852501306)"
-66.24823873108116,"[33.59242097477763, 130.3557117731593]","(604, 5068)","(33.59238195232858, 130.35581852501306)","(33.59245468956582, 130.3557850599658)"
-185.1804460492135,"[33.59241462967692, 130.3556758818499]","(604, 5068)","(33.59245468956582, 130.3557850599658)","(33.5924630801237, 130.35578119998206)"
-314.06345943130304,"[33.59233505188821, 130.3555513267688]","(604, 5068)","(33.5924630801237, 130.35578119998206)","(33.59244469374541, 130.3557896584329)"
-430.7902845043753,"[33.59227530568241, 130.3555680402837]","(604, 5068)","(33.59244469374541, 130.3557896584329)","(33.59238903752395, 130.3558152624646)"
