prob,traj,current_path,matched_position_on_prev_edge,matched_position_on_current_edge
-1834.232324436257,"[33.58931710574178, 130.3542832789294]","(7183, 7185)","(33.58913242245582, 130.35426030365386)","(33.58923792227417, 130.35416340117342)"
-1955.1052403612841,"[33.58938354908823, 130.3542286121569]","(7183, 7185)","(33.58923792227417, 130.35416340117342)","(33.58934801416696, 130.35410735703076)"
-2003.6584107055671,"[33.58947947997002, 130.3541434184931]","(7183, 7185)","(33.58934801416696, 130.35410735703076)","(33.589461095683085, 130.35407461310734)"
-2020.3241295268854,"[33.58955912481396, 130.3540882152788]","(7183, 7185)","(33.589461095683085, 130.35407461310734)","(33.58954920045149, 130.354051072169)"
-2058.679426612302,"[33.58963268439619, 130.3540933785311]","(7183, 7185)","(33.58954920045149, 130.354051072169)","(33.5896165707594, 130.3540330713242)"
-2143.9564495611976,"[33.58969989887773, 130.3541098741166]","(7183, 7185)","(33.5896165707594, 130.3540330713242)","(33.58967519261951, 130.35401740799952)"
-2207.1395661745764,"[33.5898158457443, 130.3540649303518]","(7183, 7185)","(33.58967519261951, 130.35401740799952)","(33.589794621850295, 130.353985497398)"
-2244.789404433501,"[33.58988188675939, 130.3540265747629]","(7183, 7185)","(33.589794621850295, 130.353985497398)","(33.58986582767669, 130.3539664717312)"
-2340.5818820046916,"[33.58988293449728, 130.3540662211649]","(7183, 7185)","(33.58986582767669, 130.3539664717312)","(33.58985691825152, 130.3539688522633)"
-2459.1269181374887,"[33.58999085150062, 130.3541022633485]","(7185, 8532)","(33.58985691825152, 130.3539688522633)","(33.58994863218042, 130.35394434565524)"
-2575.7627824797887,"[33.59012156937606, 130.3540253606442]","(7185, 8532)","(33.58994863218042, 130.35394434565524)","(33.590089818553686, 130.35390659945608)"
-2628.631034992155,"[33.59022969383149, 130.3539463934771]","(7185, 8532)","(33.590089818553686, 130.35390659945608)","(33.59021043378643, 130.35387435295456)"
-2655.3451246896457,"[33.59026706873773, 130.3539120444379]","(7185, 8532)","(33.59021043378643, 130.35387435295456)","(33.590253886110744, 130.35386273596882)"
-2672.2363372252744,"[33.5903732339233, 130.3538711742781]","(7185, 8532)","(33.590253886110744, 130.35386273596882)","(33.59036316696963, 130.35383351971396)"
-2675.9487039939036,"[33.59048537540583, 130.35380591278]","(7185, 8532)","(33.59036316696963, 130.35383351971396)","(33.590484111481146, 130.35380118517972)"
-2691.8322592618956,"[33.59058424833565, 130.3537359406523]","(7185, 8532)","(33.590484111481146, 130.35380118517972)","(33.590593847935786, 130.35377184712127)"
-2719.246951821619,"[33.5906951157689, 130.3537947983764]","(7185, 8532)","(33.590593847935786, 130.35377184712127)","(33.59068263368735, 130.35374811023658)"
-2725.878936416215,"[33.59076654634772, 130.3537448589973]","(7185, 8532)","(33.59068263368735, 130.35374811023658)","(33.5907617599312, 130.3537269558228)"
-2730.476369321767,"[33.59084785919039, 130.3537156899742]","(7185, 8532)","(33.5907617599312, 130.3537269558228)","(33.59084492668128, 130.35370472117904)"
-2737.917409200847,"[33.59097001704721, 130.3537105937771]","(8532, 9565)","(33.59084492668128, 130.35370472117904)","(33.59095828340724, 130.35371178153818)"
-2759.204923637345,"[33.5909216283202, 130.3536273782424]","(8532, 9436)","(33.59095828340724, 130.35371178153818)","(33.59095698879115, 130.35363376868895)"
-2772.2102335444933,"[33.59096370547412, 130.3534623050413]","(8532, 9436)","(33.59095698879115, 130.35363376868895)","(33.5909370695766, 130.35346829811823)"
-2778.586089743631,"[33.59093328754751, 130.3533622586451]","(8532, 9436)","(33.5909370695766, 130.35346829811823)","(33.59091796808312, 130.35336399485107)"
-2789.6757260395534,"[33.59093520700335, 130.3532515839956]","(8532, 9436)","(33.59091796808312, 130.35336399485107)","(33.59091043064859, 130.35325300558972)"
-2831.7848661999,"[33.59095609470604, 130.3531413619689]","(8532, 9436)","(33.59091043064859, 130.35325300558972)","(33.590901211242944, 130.35314970384837)"
-2848.844391811049,"[33.59090326357035, 130.3529718295954]","(8532, 9436)","(33.590901211242944, 130.35314970384837)","(33.590871097794434, 130.3529780305067)"
-2925.351460953808,"[33.59093610386698, 130.3529044726215]","(8532, 9436)","(33.590871097794434, 130.3529780305067)","(33.5908603050313, 130.35291435052514)"
-3018.9579076206965,"[33.59092801533042, 130.3527691048853]","(8532, 9436)","(33.5908603050313, 130.35291435052514)","(33.590842985424366, 130.35277576045198)"
-3026.3284810452874,"[33.59084073457269, 130.35266637628]","(8532, 9436)","(33.590842985424366, 130.35277576045198)","(33.59083446200047, 130.35266686725458)"
-3040.2690329382785,"[33.59079403060822, 130.352524839463]","(8532, 9436)","(33.59083446200047, 130.35266686725458)","(33.590822172748226, 130.3525228760579)"
-3044.862836339634,"[33.59081245403139, 130.3524156400285]","(8532, 9436)","(33.590822172748226, 130.3525228760579)","(33.59080434288517, 130.35241724498468)"
-3063.386223158435,"[33.59081725686191, 130.3522639611087]","(8532, 9436)","(33.59080434288517, 130.35241724498468)","(33.590782606969626, 130.35226855365974)"
-3092.583292009136,"[33.5907070264533, 130.3522116747967]","(9435, 9436)","(33.590782606969626, 130.35226855365974)","(33.5906985607862, 130.35216419080362)"
-3096.2443713781477,"[33.59076295889317, 130.3521351647846]","(2164, 9436)","(33.5906985607862, 130.35216419080362)","(33.590766320697384, 130.3521349311457)"
-3112.934733454394,"[33.59078507873564, 130.3520271723441]","(2164, 9434)","(33.590766320697384, 130.3521349311457)","(33.5907647, 130.3520525)"
-3119.2737879018828,"[33.59075394834726, 130.3519249298892]","(9433, 9434)","(33.5907647, 130.3520525)","(33.590763492081805, 130.35192482763492)"
-3129.489967211477,"[33.590739254871, 130.351829040917]","(9433, 9434)","(33.590763492081805, 130.35192482763492)","(33.59076246313133, 130.35182879225707)"
-3151.2995417283432,"[33.59070923089384, 130.3517262117288]","(9433, 9434)","(33.59076246313133, 130.35182879225707)","(33.59074744501931, 130.3517206239911)"
-3155.6699671631254,"[33.59072477094232, 130.3516112623088]","(9433, 9434)","(33.59074744501931, 130.3517206239911)","(33.5907313140616, 130.35161030556222)"
-3169.6641403886974,"[33.59074484560041, 130.3514962458334]","(9433, 9434)","(33.5907313140616, 130.35161030556222)","(33.590716217407575, 130.35149851771513)"
-3175.05765449203,"[33.59071900419293, 130.3513827716283]","(9433, 9434)","(33.590716217407575, 130.35149851771513)","(33.590707106932584, 130.3513837157734)"
-3178.771157370776,"[33.59070742954665, 130.3513445600557]","(9433, 9434)","(33.590707106932584, 130.3513837157734)","(33.5907040210711, 130.35134483054617)"
-3185.331731607048,"[33.59068034685551, 130.3511841875784]","(9433, 9434)","(33.5907040210711, 130.35134483054617)","(33.590665381770584, 130.35118942651462)"
-3225.2178379849233,"[33.59072118348776, 130.3510565479569]","(9433, 9434)","(33.590665381770584, 130.35118942651462)","(33.59066735598827, 130.35104989814894)"
-3301.2106126550707,"[33.59073783832936, 130.3509342895172]","(9433, 9434)","(33.59066735598827, 130.35104989814894)","(33.590662015757765, 130.35093962829004)"
-3360.0617084074925,"[33.59072328734545, 130.3508875855527]","(9433, 9434)","(33.590662015757765, 130.35093962829004)","(33.59065796746891, 130.3509013650711)"
-3409.233020874145,"[33.59069385848342, 130.3507750668846]","(9433, 9434)","(33.59065796746891, 130.3509013650711)","(33.59063398862023, 130.3507876966985)"
-3420.797176707498,"[33.59063099420964, 130.3505837415628]","(9433, 9434)","(33.59063398862023, 130.3507876966985)","(33.590605750261254, 130.35058682974457)"
-3432.293968725233,"[33.59061362825819, 130.3504402963757]","(9433, 9434)","(33.590605750261254, 130.35058682974457)","(33.59058820478908, 130.3504434065189)"
-3485.8315547011603,"[33.59062992970793, 130.350260837125]","(9433, 9434)","(33.59058820478908, 130.3504434065189)","(33.59056681497064, 130.3502685581748)"
-3539.1229462383567,"[33.59061609118579, 130.3501471617542]","(9433, 9434)","(33.59056681497064, 130.3502685581748)","(33.59055290965866, 130.35015489097464)"
-3546.7150750493956,"[33.59053269963114, 130.3500592858813]","(9433, 9434)","(33.59055290965866, 130.35015489097464)","(33.59054108840613, 130.35005825965268)"
-3550.244321244152,"[33.59053690734653, 130.349951712536]","(9433, 9434)","(33.59054108840613, 130.35005825965268)","(33.59053564932127, 130.3499517229415)"
-3557.420737405114,"[33.59051427620797, 130.3498575669996]","(9433, 9434)","(33.59053564932127, 130.3499517229415)","(33.59053120260491, 130.34985593521733)"
-3570.6611567813434,"[33.59049016147254, 130.3497227692328]","(9433, 9434)","(33.59053120260491, 130.34985593521733)","(33.59051810509007, 130.34972007534)"
-3579.73233080162,"[33.59047898001371, 130.3496128489546]","(9433, 9434)","(33.59051810509007, 130.34972007534)","(33.590498746887924, 130.34960653940493)"
-3589.318877595802,"[33.59044808431862, 130.3495221735261]","(9433, 9434)","(33.590498746887924, 130.34960653940493)","(33.59046962294012, 130.34951529843798)"
-3597.077338506735,"[33.59043383508323, 130.3494128567449]","(9433, 9434)","(33.59046962294012, 130.34951529843798)","(33.59045149293242, 130.34941206746473)"
-3609.6731974336685,"[33.59047469686119, 130.3492637594513]","(9433, 9434)","(33.59045149293242, 130.34941206746473)","(33.590448593424384, 130.3492632156297)"
-3644.3307523921962,"[33.5904884599462, 130.3491232787541]","(9433, 9434)","(33.590448593424384, 130.3492632156297)","(33.5904392, 130.3491306)"
-3652.019443453968,"[33.59043689447789, 130.3490362745992]","(9433, 9434)","(33.5904392, 130.3491306)","(33.59042136106811, 130.34903930997393)"
-3656.739193165373,"[33.59039480056016, 130.348946437361]","(9433, 9434)","(33.59042136106811, 130.34903930997393)","(33.59040248412902, 130.3489448077232)"
-3661.2369998742693,"[33.59037486001252, 130.3488413953505]","(9433, 9434)","(33.59040248412902, 130.3489448077232)","(33.59038354792186, 130.34884107213958)"
-3665.1813110803023,"[33.59037775176911, 130.3487363701038]","(9433, 9434)","(33.59038354792186, 130.34884107213958)","(33.59038388297353, 130.3487366144063)"
-3684.360307961343,"[33.59041934277265, 130.3486177158825]","(9433, 9434)","(33.59038388297353, 130.3487366144063)","(33.59038572961732, 130.34862379054914)"
-3704.2246413740545,"[33.59039795487988, 130.3484854725006]","(9433, 9434)","(33.59038572961732, 130.34862379054914)","(33.59036190964454, 130.34849198669977)"
-3732.95178873269,"[33.59038610014468, 130.3483548091076]","(9433, 9434)","(33.59036190964454, 130.34849198669977)","(33.59034137326394, 130.34835710900134)"
-3804.319829855352,"[33.59041420466601, 130.3482947108618]","(9433, 9434)","(33.59034137326394, 130.34835710900134)","(33.59034027667437, 130.34829077852183)"
-3931.2663032336336,"[33.5903914561808, 130.3481793591104]","(9433, 9602)","(33.59034027667437, 130.34829077852183)","(33.5903406, 130.3482847)"
-4055.3133564551204,"[33.59036621827035, 130.3481041063837]","(9433, 9434)","(33.5903406, 130.3482847)","(33.5903406, 130.3482847)"
-4181.8883236689935,"[33.59036561477333, 130.3479956948481]","(9433, 9434)","(33.5903406, 130.3482847)","(33.5903406, 130.3482847)"
Path2
1,"[33.58837409134357, 130.3561458886884]","(9435, 9436)","(33.58834583697214, 130.35595161714093)","(33.58834583697214, 130.35595161714093)"
-116.47906635192362,"[33.5884658731833, 130.3560747430942]","(9435, 9436)","(33.58834583697214, 130.35595161714093)","(33.58844585055596, 130.35593707141368)"
-233.016251687795,"[33.58856830004005, 130.3560588845334]","(9435, 9436)","(33.58844585055596, 130.35593707141368)","(33.58854841440458, 130.3559221547822)"
-349.54921574441516,"[33.58862085457294, 130.3560444508962]","(9435, 9436)","(33.58854841440458, 130.3559221547822)","(33.58860193603644, 130.35591437072898)"
-466.0855606139246,"[33.58872385978101, 130.356028709682]","(9435, 9436)","(33.58860193603644, 130.35591437072898)","(33.58870504954338, 130.3558993741566)"
-577.8315535492961,"[33.58884103878735, 130.355992617207]","(9435, 9436)","(33.58870504954338, 130.3558993741566)","(33.58882494178051, 130.35588193732735)"
-655.8899551423619,"[33.58894480674861, 130.3559583016954]","(9435, 9436)","(33.58882494178051, 130.35588193732735)","(33.58893144768409, 130.35586644737322)"
-726.1438597245257,"[33.58902460246681, 130.3559416719995]","(9435, 9436)","(33.58893144768409, 130.35586644737322)","(33.58901195900282, 130.35585473800697)"
-791.7362665998284,"[33.58908973823635, 130.3559281436078]","(9435, 9566)","(33.58901195900282, 130.35585473800697)","(33.58907553921408, 130.35584490183982)"
-858.1497146103707,"[33.58917365785091, 130.3559158892653]","(9435, 9566)","(33.58907553921408, 130.35584490183982)","(33.589161147236915, 130.35583166832777)"
-920.7861473412836,"[33.58925098928957, 130.3559019920699]","(9416, 9566)","(33.589161147236915, 130.35583166832777)","(33.58923881510162, 130.35582021328585)"
-1004.123026754815,"[33.58931301537304, 130.3559058980368]","(9414, 9416)","(33.58923881510162, 130.35582021328585)","(33.589297622669015, 130.35581137042806)"
-1013.5616982878595,"[33.58926097213624, 130.3558163793109]","(9416, 9566)","(33.589297622669015, 130.35581137042806)","(33.58926105012874, 130.3558169032171)"
-1094.6122898185263,"[33.58918978463261, 130.3557413277499]","(9435, 9566)","(33.58926105012874, 130.3558169032171)","(33.5891643, 130.3558312)"
-1139.6819067217514,"[33.58914264480917, 130.3556644321702]","(9428, 9435)","(33.5891643, 130.3558312)","(33.589103192068784, 130.3556695013205)"
-1167.9449032344403,"[33.58913196626453, 130.3555409332089]","(9428, 9435)","(33.589103192068784, 130.3556695013205)","(33.58908740838123, 130.35554665830193)"
-1172.484149466212,"[33.58907141539602, 130.3554109466545]","(9428, 9435)","(33.58908740838123, 130.35554665830193)","(33.58906999470071, 130.3554111291949)"
-1292.826744131123,"[33.58894156295209, 130.3552286570243]","(7183, 9428)","(33.58906999470071, 130.3554111291949)","(33.58904677743523, 130.35521520666623)"
-1306.4585314291344,"[33.58901274207382, 130.3551288788489]","(7183, 9428)","(33.58904677743523, 130.35521520666623)","(33.589035371678854, 130.3551259859364)"
-1367.5596663835388,"[33.58909253779201, 130.3550596108011]","(7183, 9428)","(33.589035371678854, 130.3551259859364)","(33.58902794209713, 130.35506786855422)"
-1470.9470991781363,"[33.58910766712724, 130.3549821117244]","(7183, 9428)","(33.58902794209713, 130.35506786855422)","(33.589018437387914, 130.35499351863254)"
-1545.834131373534,"[33.58907773535101, 130.3548228388003]","(7183, 9428)","(33.589018437387914, 130.35499351863254)","(33.5890020023367, 130.3548290156064)"
-1581.828368985918,"[33.58904345336704, 130.3547093981228]","(7183, 9428)","(33.5890020023367, 130.3548290156064)","(33.588992584683346, 130.35471354698706)"
-1629.78042211367,"[33.58905316090044, 130.3545839016895]","(7183, 9428)","(33.588992584683346, 130.35471354698706)","(33.588994874397336, 130.35457244125524)"
-1635.7039631767996,"[33.58904906924217, 130.354433935257]","(7183, 9428)","(33.588994874397336, 130.35457244125524)","(33.58903590757101, 130.3544289897551)"
-1717.2150330499935,"[33.58919278535394, 130.3543222212515]","(7183, 7185)","(33.58903590757101, 130.3544289897551)","(33.58913242245582, 130.35426030365386)"
-1834.232324436257,"[33.58931710574178, 130.3542832789294]","(7183, 7185)","(33.58913242245582, 130.35426030365386)","(33.58923792227417, 130.35416340117342)"
-1955.1052403612841,"[33.58938354908823, 130.3542286121569]","(7183, 7185)","(33.58923792227417, 130.35416340117342)","(33.58934801416696, 130.35410735703076)"
-2003.6584107055671,"[33.58947947997002, 130.3541434184931]","(7183, 7185)","(33.58934801416696, 130.35410735703076)","(33.589461095683085, 130.35407461310734)"
-2020.3241295268854,"[33.58955912481396, 130.3540882152788]","(7183, 7185)","(33.589461095683085, 130.35407461310734)","(33.58954920045149, 130.354051072169)"
-2058.679426612302,"[33.58963268439619, 130.3540933785311]","(7183, 7185)","(33.58954920045149, 130.354051072169)","(33.5896165707594, 130.3540330713242)"
-2143.9564495611976,"[33.58969989887773, 130.3541098741166]","(7183, 7185)","(33.5896165707594, 130.3540330713242)","(33.58967519261951, 130.35401740799952)"
-2207.1395661745764,"[33.5898158457443, 130.3540649303518]","(7183, 7185)","(33.58967519261951, 130.35401740799952)","(33.589794621850295, 130.353985497398)"
-2244.789404433501,"[33.58988188675939, 130.3540265747629]","(7183, 7185)","(33.589794621850295, 130.353985497398)","(33.58986582767669, 130.3539664717312)"
-2340.5818820046916,"[33.58988293449728, 130.3540662211649]","(7183, 7185)","(33.58986582767669, 130.3539664717312)","(33.58985691825152, 130.3539688522633)"
-2459.1269181374887,"[33.58999085150062, 130.3541022633485]","(7185, 8532)","(33.58985691825152, 130.3539688522633)","(33.58994863218042, 130.35394434565524)"
-2575.7627824797887,"[33.59012156937606, 130.3540253606442]","(7185, 8532)","(33.58994863218042, 130.35394434565524)","(33.590089818553686, 130.35390659945608)"
-2628.631034992155,"[33.59022969383149, 130.3539463934771]","(7185, 8532)","(33.590089818553686, 130.35390659945608)","(33.59021043378643, 130.35387435295456)"
-2655.3451246896457,"[33.59026706873773, 130.3539120444379]","(7185, 8532)","(33.59021043378643, 130.35387435295456)","(33.590253886110744, 130.35386273596882)"
-2672.2363372252744,"[33.5903732339233, 130.3538711742781]","(7185, 8532)","(33.590253886110744, 130.35386273596882)","(33.59036316696963, 130.35383351971396)"
-2675.9487039939036,"[33.59048537540583, 130.35380591278]","(7185, 8532)","(33.59036316696963, 130.35383351971396)","(33.590484111481146, 130.35380118517972)"
-2691.8322592618956,"[33.59058424833565, 130.3537359406523]","(7185, 8532)","(33.590484111481146, 130.35380118517972)","(33.590593847935786, 130.35377184712127)"
-2719.246951821619,"[33.5906951157689, 130.3537947983764]","(7185, 8532)","(33.590593847935786, 130.35377184712127)","(33.59068263368735, 130.35374811023658)"
-2725.878936416215,"[33.59076654634772, 130.3537448589973]","(7185, 8532)","(33.59068263368735, 130.35374811023658)","(33.5907617599312, 130.3537269558228)"
-2730.476369321767,"[33.59084785919039, 130.3537156899742]","(7185, 8532)","(33.5907617599312, 130.3537269558228)","(33.59084492668128, 130.35370472117904)"
-2737.917409200847,"[33.59097001704721, 130.3537105937771]","(8532, 9565)","(33.59084492668128, 130.35370472117904)","(33.59095828340724, 130.35371178153818)"
-2759.204923637345,"[33.5909216283202, 130.3536273782424]","(8532, 9436)","(33.59095828340724, 130.35371178153818)","(33.59095698879115, 130.35363376868895)"
-2772.2102335444933,"[33.59096370547412, 130.3534623050413]","(8532, 9436)","(33.59095698879115, 130.35363376868895)","(33.5909370695766, 130.35346829811823)"
-2778.586089743631,"[33.59093328754751, 130.3533622586451]","(8532, 9436)","(33.5909370695766, 130.35346829811823)","(33.59091796808312, 130.35336399485107)"
-2789.6757260395534,"[33.59093520700335, 130.3532515839956]","(8532, 9436)","(33.59091796808312, 130.35336399485107)","(33.59091043064859, 130.35325300558972)"
-2831.7848661999,"[33.59095609470604, 130.3531413619689]","(8532, 9436)","(33.59091043064859, 130.35325300558972)","(33.590901211242944, 130.35314970384837)"
-2848.844391811049,"[33.59090326357035, 130.3529718295954]","(8532, 9436)","(33.590901211242944, 130.35314970384837)","(33.590871097794434, 130.3529780305067)"
-2925.351460953808,"[33.59093610386698, 130.3529044726215]","(8532, 9436)","(33.590871097794434, 130.3529780305067)","(33.5908603050313, 130.35291435052514)"
-3018.9579076206965,"[33.59092801533042, 130.3527691048853]","(8532, 9436)","(33.5908603050313, 130.35291435052514)","(33.590842985424366, 130.35277576045198)"
-3026.3284810452874,"[33.59084073457269, 130.35266637628]","(8532, 9436)","(33.590842985424366, 130.35277576045198)","(33.59083446200047, 130.35266686725458)"
-3040.2690329382785,"[33.59079403060822, 130.352524839463]","(8532, 9436)","(33.59083446200047, 130.35266686725458)","(33.590822172748226, 130.3525228760579)"
-3044.862836339634,"[33.59081245403139, 130.3524156400285]","(8532, 9436)","(33.590822172748226, 130.3525228760579)","(33.59080434288517, 130.35241724498468)"
-3063.386223158435,"[33.59081725686191, 130.3522639611087]","(8532, 9436)","(33.59080434288517, 130.35241724498468)","(33.590782606969626, 130.35226855365974)"
-3092.583292009136,"[33.5907070264533, 130.3522116747967]","(9435, 9436)","(33.590782606969626, 130.35226855365974)","(33.5906985607862, 130.35216419080362)"
-3096.2443713781477,"[33.59076295889317, 130.3521351647846]","(2164, 9436)","(33.5906985607862, 130.35216419080362)","(33.590766320697384, 130.3521349311457)"
-3112.934733454394,"[33.59078507873564, 130.3520271723441]","(2164, 9434)","(33.590766320697384, 130.3521349311457)","(33.5907647, 130.3520525)"
-3119.2737879018828,"[33.59075394834726, 130.3519249298892]","(9433, 9434)","(33.5907647, 130.3520525)","(33.590763492081805, 130.35192482763492)"
-3129.489967211477,"[33.590739254871, 130.351829040917]","(9433, 9434)","(33.590763492081805, 130.35192482763492)","(33.59076246313133, 130.35182879225707)"
-3151.2995417283432,"[33.59070923089384, 130.3517262117288]","(9433, 9434)","(33.59076246313133, 130.35182879225707)","(33.59074744501931, 130.3517206239911)"
-3155.6699671631254,"[33.59072477094232, 130.3516112623088]","(9433, 9434)","(33.59074744501931, 130.3517206239911)","(33.5907313140616, 130.35161030556222)"
-3169.6641403886974,"[33.59074484560041, 130.3514962458334]","(9433, 9434)","(33.5907313140616, 130.35161030556222)","(33.590716217407575, 130.35149851771513)"
-3175.05765449203,"[33.59071900419293, 130.3513827716283]","(9433, 9434)","(33.590716217407575, 130.35149851771513)","(33.590707106932584, 130.3513837157734)"
-3178.771157370776,"[33.59070742954665, 130.3513445600557]","(9433, 9434)","(33.590707106932584, 130.3513837157734)","(33.5907040210711, 130.35134483054617)"
-3185.331731607048,"[33.59068034685551, 130.3511841875784]","(9433, 9434)","(33.5907040210711, 130.35134483054617)","(33.590665381770584, 130.35118942651462)"
-3225.2178379849233,"[33.59072118348776, 130.3510565479569]","(9433, 9434)","(33.590665381770584, 130.35118942651462)","(33.59066735598827, 130.35104989814894)"
-3301.2106126550707,"[33.59073783832936, 130.3509342895172]","(9433, 9434)","(33.59066735598827, 130.35104989814894)","(33.590662015757765, 130.35093962829004)"
-3360.0617084074925,"[33.59072328734545, 130.3508875855527]","(9433, 9434)","(33.590662015757765, 130.35093962829004)","(33.59065796746891, 130.3509013650711)"
-3409.233020874145,"[33.59069385848342, 130.3507750668846]","(9433, 9434)","(33.59065796746891, 130.3509013650711)","(33.59063398862023, 130.3507876966985)"
-3420.797176707498,"[33.59063099420964, 130.3505837415628]","(9433, 9434)","(33.59063398862023, 130.3507876966985)","(33.590605750261254, 130.35058682974457)"
-3432.293968725233,"[33.59061362825819, 130.3504402963757]","(9433, 9434)","(33.590605750261254, 130.35058682974457)","(33.59058820478908, 130.3504434065189)"
-3485.8315547011603,"[33.59062992970793, 130.350260837125]","(9433, 9434)","(33.59058820478908, 130.3504434065189)","(33.59056681497064, 130.3502685581748)"
-3539.1229462383567,"[33.59061609118579, 130.3501471617542]","(9433, 9434)","(33.59056681497064, 130.3502685581748)","(33.59055290965866, 130.35015489097464)"
-3546.7150750493956,"[33.59053269963114, 130.3500592858813]","(9433, 9434)","(33.59055290965866, 130.35015489097464)","(33.59054108840613, 130.35005825965268)"
-3550.244321244152,"[33.59053690734653, 130.349951712536]","(9433, 9434)","(33.59054108840613, 130.35005825965268)","(33.59053564932127, 130.3499517229415)"
-3557.420737405114,"[33.59051427620797, 130.3498575669996]","(9433, 9434)","(33.59053564932127, 130.3499517229415)","(33.59053120260491, 130.34985593521733)"
-3570.6611567813434,"[33.59049016147254, 130.3497227692328]","(9433, 9434)","(33.59053120260491, 130.34985593521733)","(33.59051810509007, 130.34972007534)"
-3579.73233080162,"[33.59047898001371, 130.3496128489546]","(9433, 9434)","(33.59051810509007, 130.34972007534)","(33.590498746887924, 130.34960653940493)"
-3589.318877595802,"[33.59044808431862, 130.3495221735261]","(9433, 9434)","(33.590498746887924, 130.34960653940493)","(33.59046962294012, 130.34951529843798)"
-3597.077338506735,"[33.59043383508323, 130.3494128567449]","(9433, 9434)","(33.59046962294012, 130.34951529843798)","(33.59045149293242, 130.34941206746473)"
