prob,traj,current_path,matched_position_on_prev_edge,matched_position_on_current_edge
Path1
1,"[33.59465457103935, 130.3636045315843]","(6827, 8390)","(33.5946466, 130.363647)","(33.5946466, 130.363647)"
-132.24040725849417,"[33.5945210145168, 130.3635218880423]","(6827, 8390)","(33.5946466, 130.363647)","(33.5946466, 130.363647)"
