prob,traj,current_path,matched_position_on_prev_edge,matched_position_on_current_edge
Path1
1,"[33.59268262636251, 130.3554232512883]","(9570, 9614)","(33.592754616912096, 130.3555619572179)","(33.592754616912096, 130.3555619572179)"
-36.440096335509416,"[33.59255148939191, 130.3556257077775]","(9570, 9614)","(33.592754616912096, 130.3555619572179)","(33.59258419372155, 130.35558240908756)"
-90.45485168291171,"[33.59256288878023, 130.3556555976442]","(9570, 9614)","(33.59258419372155, 130.35558240908756)","(33.5926051, 130.3555982)"
-112.42259625746568,"[33.59257368467151, 130.3556253557376]","(9570, 9614)","(33.5926051, 130.3555982)","(33.59259815696838, 130.35559295579526)"
-220.02235627316782,"[33.59255172489908, 130.3556844820203]","(9570, 9614)","(33.59259815696838, 130.35559295579526)","(33.5926051, 130.3555982)"
