58764.042558,33.60001313503236,130.3767779098175
58764.042211,33.59937518838197,130.3808582202814
58764.042558,33.6002510972634,130.3855105956368
58764.042222,33.60021220523268,130.389924589666
58764.042569,33.60161986205131,130.3942523339115
58764.042234,33.60295287802219,130.3985893820696
58764.042581,33.60491537492126,130.4027057347171
58764.042245,33.60733212906272,130.4064566363864
58764.042581,33.60567364379168,130.4089752306514
58764.042245,33.60207931607366,130.410139728459
58764.042593,33.60068687240928,130.4093850218974
58764.042257,33.60071604143232,130.4093722814046
58764.042604,33.60073196704835,130.4094406777345
58764.042269,33.60069081190377,130.4093845189832
58764.042616,33.59971515837461,130.4085211829565
58764.042280,33.599216686593,130.4081059434734
58764.042627,33.59881401996464,130.4083343503349
58764.042292,33.59787947967052,130.4094993510567
58764.042627,33.597291405344,130.4101883434974
58764.042292,33.59756050634533,130.4098895286493
58764.042639,33.59784884381443,130.4096808192603
58764.042303,33.59791732396334,130.4096942303054
58764.042650,33.59808420765549,130.4094980099522
58764.042315,33.5982650053069,130.4090743047468
58764.042662,33.59844370748252,130.40873902862
58764.042326,33.59880429695696,130.4085167405479
58764.042674,33.59893995805979,130.4080901854955
58764.042338,33.59884423672557,130.4078475293987
58764.042685,33.59879042490721,130.407695146399
58764.042338,33.59892684038132,130.4074023665212
58764.042685,33.59873238022774,130.4070929904751
58764.042488,33.59853100500405,130.4071606324337
58764.042836,33.59860254454762,130.4070950859509
58764.042500,33.59868074770421,130.4071920645706
58764.042836,33.5986069869563,130.4071468861125
58764.042500,33.59869914598167,130.4071606324337
58764.042847,33.59864164612591,130.4072462116651
58764.042512,33.59863087538034,130.4071248417072
58764.042859,33.59869034498334,130.4071501550548
58764.042523,33.59865857757032,130.4070787412398
58764.042870,33.59865623063743,130.4070709460698
58764.042535,33.59884805049151,130.4072339740865
58764.042882,33.60050854741931,130.4090260249846
58764.042535,33.60269027299583,130.4095985927902
58764.042882,33.60559539872558,130.4089628254347
58764.042535,33.60907020050437,130.4084656109385
58764.042882,33.61292105636896,130.4100636207782
58764.042546,33.61714557747693,130.4117928912215
58764.042894,33.62163957677188,130.4136322160535
58764.042558,33.62617108508351,130.4160840065502
58764.042905,33.63105253785255,130.4180242494963
