root info:  osm {'version': '0.6', 'generator': 'CGImap 0.8.6 (2356102 spike-08.openstreetmap.org)', 'copyright': 'OpenStreetMap and contributors', 'attribution': 'http://www.openstreetmap.org/copyright', 'license': 'http://opendatacommons.org/licenses/odbl/1-0/'}
nspaces =  {}
node 5281607721 : ('33.6442167', '130.6782972')
node 5281607722 : ('33.6441762', '130.6782736')
node 5281607723 : ('33.6440305', '130.6782907')
node 5281607724 : ('33.6438915', '130.6783304')
node 5281607725 : ('33.6438444', '130.6783296')
node 5281607726 : ('33.6437742', '130.6782887')
node 5281607727 : ('33.6436948', '130.6782096')
node 5281607728 : ('33.6436046', '130.6780778')
node 5281607729 : ('33.6435431', '130.6779512')
node 5281607730 : ('33.6447543', '130.6790094')
node 5281607731 : ('33.6447170', '130.6789924')
node 5281607732 : ('33.6446678', '130.6789348')
node 5283484221 : ('33.6186225', '130.6828103')
node 5283484593 : ('33.6288770', '130.6873866')
node 5285075971 : ('33.6344448', '130.6627302')
node 5285075972 : ('33.6336500', '130.6630623')
node 5285075973 : ('33.6362282', '130.6621717')
node 5285075975 : ('33.6345745', '130.6630206')
node 5285075976 : ('33.6347408', '130.6636950')
node 5285075977 : ('33.6362157', '130.6639204')
node 5285075978 : ('33.6363478', '130.6635803')
node 5285075979 : ('33.6365229', '130.6632934')
node 5285075980 : ('33.6363298', '130.6636268')
node 5285075981 : ('33.6361531', '130.6636510')
node 5285075982 : ('33.6359967', '130.6636803')
node 5285075983 : ('33.6358254', '130.6637543')
node 5285075984 : ('33.6359819', '130.6628488')
node 5285075985 : ('33.6358040', '130.6628883')
node 5285075986 : ('33.6378799', '130.6610767')
node 5285075987 : ('33.6377123', '130.6609118')
node 5285075988 : ('33.6374461', '130.6611005')
node 5285075989 : ('33.6371447', '130.6612700')
node 5285075990 : ('33.6373950', '130.6597734')
node 5285075991 : ('33.6370448', '130.6602262')
node 5285075992 : ('33.6370162', '130.6604343')
node 5285075993 : ('33.6372035', '130.6606072')
node 5285075994 : ('33.6370611', '130.6610471')
node 5285075995 : ('33.6369586', '130.6611318')
node 5285075996 : ('33.6375395', '130.6599255')
node 5285075997 : ('33.6378254', '130.6590111')
node 5285075998 : ('33.6374972', '130.6588766')
node 5285075999 : ('33.6372624', '130.6596389')
node 5285076000 : ('33.6373972', '130.6591857')
node 5285076001 : ('33.6370625', '130.6590378')
node 5285076002 : ('33.6369326', '130.6594265')
node 5285076003 : ('33.6368799', '130.6595589')
node 5285076004 : ('33.6368490', '130.6596364')
node 5285076005 : ('33.6368630', '130.6598590')
node 5285076006 : ('33.6383674', '130.6598928')
node 5285076007 : ('33.6382777', '130.6587505')
node 5285076008 : ('33.6383553', '130.6597385')
node 5285076009 : ('33.6380826', '130.6597471')
node 5285076010 : ('33.6381178', '130.6589087')
node 5285076011 : ('33.6380423', '130.6581205')
node 5285076012 : ('33.6386654', '130.6599894')
node 5285076013 : ('33.6385789', '130.6601779')
node 5285076014 : ('33.6392642', '130.6591702')
node 5285076015 : ('33.6390763', '130.6594821')
node 5285076016 : ('33.6389003', '130.6595804')
node 5285076018 : ('33.6393446', '130.6607790')
node 5285076019 : ('33.6390440', '130.6607003')
node 5285076020 : ('33.6401591', '130.6600661')
node 5285076021 : ('33.6404582', '130.6601734')
node 5285076022 : ('33.6404007', '130.6608199')
node 5285076023 : ('33.6400865', '130.6607727')
node 5285076024 : ('33.6405106', '130.6586734')
node 5285076025 : ('33.6402204', '130.6586911')
node 5285076026 : ('33.6401034', '130.6587935')
node 5285076027 : ('33.6407125', '130.6577642')
node 5285076028 : ('33.6408275', '130.6575186')
node 5285076029 : ('33.6406535', '130.6570683')
node 5285076030 : ('33.6405834', '130.6569739')
node 5285076031 : ('33.6356801', '130.6589247')
node 5285076032 : ('33.6338452', '130.6578110')
node 5285076033 : ('33.6323751', '130.6566559')
node 5285076034 : ('33.6337528', '130.6572326')
node 5285076035 : ('33.6334743', '130.6572770')
node 5285076036 : ('33.6334647', '130.6572069')
node 5285076037 : ('33.6334207', '130.6571079')
node 5285076038 : ('33.6332061', '130.6569329')
node 5285076039 : ('33.6325896', '130.6564368')
node 5285076041 : ('33.6330480', '130.6572047')
node 5285076042 : ('33.6326107', '130.6568821')
node 5285076043 : ('33.6325359', '130.6570157')
node 5285076044 : ('33.6344811', '130.6565440')
node 5285076045 : ('33.6345553', '130.6569471')
node 5285076046 : ('33.6345864', '130.6571888')
node 5285076048 : ('33.6342556', '130.6573039')
node 5285076049 : ('33.6341739', '130.6565803')
node 5285076050 : ('33.6321434', '130.6554059')
node 5285076051 : ('33.6323409', '130.6543620')
node 5285076052 : ('33.6322472', '130.6544854')
node 5285076053 : ('33.6321897', '130.6546065')
node 5285076054 : ('33.6324768', '130.6541972')
node 5285076055 : ('33.6312299', '130.6532738')
node 5285076056 : ('33.6309382', '130.6540447')
node 5285076057 : ('33.6309501', '130.6539417')
node 5285076058 : ('33.6309286', '130.6537316')
node 5285076059 : ('33.6309392', '130.6536704')
node 5285076060 : ('33.6310228', '130.6532861')
node 5285076061 : ('33.6308898', '130.6529834')
node 5285076062 : ('33.6306094', '130.6530692')
node 5285076063 : ('33.6305487', '130.6531640')
node 5285076064 : ('33.6304762', '130.6531937')
node 5285076065 : ('33.6298427', '130.6530878')
node 5285076066 : ('33.6299369', '130.6530642')
node 5285076071 : ('33.6318760', '130.6529712')
node 5285076072 : ('33.6329387', '130.6530639')
node 5285076073 : ('33.6324966', '130.6529226')
node 5285076074 : ('33.6326207', '130.6507797')
node 5285076075 : ('33.6326228', '130.6508489')
node 5285076076 : ('33.6326248', '130.6509055')
node 5285076077 : ('33.6326184', '130.6509723')
node 5285076078 : ('33.6326227', '130.6510494')
node 5285076079 : ('33.6326334', '130.6511265')
node 5285076080 : ('33.6326612', '130.6511984')
node 5285076081 : ('33.6327896', '130.6513526')
node 5285076082 : ('33.6328452', '130.6514399')
node 5285076083 : ('33.6328730', '130.6515221')
node 5285076084 : ('33.6328751', '130.6515941')
node 5285076085 : ('33.6328666', '130.6516789')
node 5285076086 : ('33.6327168', '130.6520874')
node 5285076087 : ('33.6327083', '130.6521465')
node 5285076088 : ('33.6327147', '130.6522056')
node 5285076089 : ('33.6327318', '130.6522596')
node 5285076090 : ('33.6327425', '130.6523161')
node 5285076091 : ('33.6327318', '130.6523778')
node 5285076092 : ('33.6326775', '130.6494927')
node 5285076093 : ('33.6326718', '130.6489693')
node 5285076094 : ('33.6326680', '130.6479000')
node 5285076095 : ('33.6326712', '130.6477644')
node 5285076096 : ('33.6312567', '130.6487008')
node 5285076098 : ('33.6333326', '130.6471757')
node 5285076099 : ('33.6339115', '130.6507183')
node 5285076104 : ('33.6333111', '130.6473481')
node 5285076105 : ('33.6332914', '130.6472568')
node 5285076106 : ('33.6332845', '130.6471867')
node 5285076107 : ('33.6326926', '130.6460721')
node 5285076108 : ('33.6327008', '130.6459966')
node 5285076109 : ('33.6327134', '130.6459417')
node 5285076110 : ('33.6326965', '130.6458657')
node 5285076111 : ('33.6326737', '130.6458377')
node 5285076112 : ('33.6326198', '130.6456335')
node 5285076113 : ('33.6326107', '130.6452987')
node 5285076114 : ('33.6328469', '130.6450198')
node 5285076115 : ('33.6328144', '130.6450282')
node 5285076116 : ('33.6328850', '130.6450051')
node 5285076117 : ('33.6329206', '130.6449360')
node 5285076118 : ('33.6329032', '130.6448961')
node 5285076119 : ('33.6329028', '130.6448620')
node 5285076120 : ('33.6329850', '130.6447663')
node 5285076121 : ('33.6330158', '130.6447121')
node 5285076122 : ('33.6328830', '130.6445314')
node 5285076123 : ('33.6327652', '130.6444166')
node 5285076124 : ('33.6327596', '130.6443364')
node 5285076125 : ('33.6327642', '130.6442597')
node 5285076126 : ('33.6327663', '130.6442973')
node 5285076127 : ('33.6325712', '130.6431817')
node 5285076128 : ('33.6325975', '130.6432537')
node 5285076129 : ('33.6325585', '130.6434443')
node 5285076130 : ('33.6321528', '130.6544551')
node 5285076131 : ('33.6320841', '130.6547244')
node 5285076132 : ('33.6315031', '130.6588607')
node 5285076133 : ('33.6315492', '130.6590466')
node 5285076134 : ('33.6339422', '130.6574149')
node 5285076135 : ('33.6328651', '130.6563263')
node 5285076136 : ('33.6330751', '130.6555729')
node 5285076137 : ('33.6330029', '130.6554241')
node 5285076138 : ('33.6325039', '130.6552955')
node 5285076139 : ('33.6326394', '130.6553364')
node 5285076140 : ('33.6326009', '130.6556469')
node 5285076141 : ('33.6326990', '130.6558006')
node 5285076142 : ('33.6329817', '130.6559032')
node 5285076143 : ('33.6321876', '130.6572409')
node 5285076144 : ('33.6319334', '130.6579924')
node 5285076145 : ('33.6317563', '130.6579746')
node 5285076146 : ('33.6317581', '130.6578877')
node 5285076147 : ('33.6315664', '130.6578840')
node 5285076148 : ('33.6327342', '130.6608353')
node 5285076149 : ('33.6319066', '130.6611500')
node 5285076150 : ('33.6327888', '130.6611774')
node 5285076151 : ('33.6317974', '130.6615655')
node 5285076152 : ('33.6336875', '130.6613339')
node 5285076153 : ('33.6336369', '130.6613024')
node 5285076154 : ('33.6335928', '130.6612235')
node 5285076155 : ('33.6335673', '130.6611381')
node 5285076156 : ('33.6335833', '130.6609672')
node 5285076157 : ('33.6335570', '130.6609366')
node 5285076158 : ('33.6331791', '130.6610047')
node 5285076159 : ('33.6346574', '130.6591730')
node 5285076160 : ('33.6346991', '130.6594437')
node 5285076161 : ('33.6347688', '130.6600886')
node 5285076162 : ('33.6348640', '130.6603123')
node 5285076163 : ('33.6349556', '130.6609070')
node 5285076164 : ('33.6348915', '130.6611926')
node 5285076165 : ('33.6349806', '130.6616432')
node 5285076166 : ('33.6350518', '130.6618660')
node 5285076167 : ('33.6350479', '130.6621360')
node 5285076168 : ('33.6344716', '130.6613524')
node 5285076169 : ('33.6380246', '130.6564498')
node 5285076170 : ('33.6382222', '130.6567099')
node 5285076171 : ('33.6377497', '130.6570595')
node 5285076172 : ('33.6340270', '130.6538864')
node 5285076173 : ('33.6336486', '130.6533236')
node 5285076174 : ('33.6347533', '130.6533939')
node 5285076175 : ('33.6351451', '130.6529745')
node 5285076176 : ('33.6349328', '130.6529081')
node 5285076177 : ('33.6352611', '130.6527581')
node 5285076178 : ('33.6351915', '130.6523487')
node 5285076179 : ('33.6351790', '130.6518796')
node 5285076180 : ('33.6355825', '130.6517280')
node 5285076181 : ('33.6354518', '130.6517763')
node 5285076182 : ('33.6355226', '130.6529836')
node 5285076183 : ('33.6358014', '130.6529628')
node 5285076184 : ('33.6357733', '130.6521352')
node 5285076185 : ('33.6354770', '130.6521341')
node 5285076187 : ('33.6361024', '130.6521796')
node 5285076188 : ('33.6362540', '130.6522121')
node 5285076189 : ('33.6360741', '130.6524940')
node 5285076190 : ('33.6359705', '130.6526775')
node 5285076191 : ('33.6358023', '130.6526858')
node 5285076192 : ('33.6329678', '130.6534925')
node 5285076193 : ('33.6363681', '130.6542160')
node 5285076194 : ('33.6363193', '130.6533812')
node 5285076195 : ('33.6366597', '130.6529179')
node 5285076196 : ('33.6360922', '130.6533346')
node 5285076197 : ('33.6391578', '130.6531498')
node 5285076198 : ('33.6381059', '130.6530107')
node 5285076199 : ('33.6382254', '130.6529411')
node 5285076200 : ('33.6383141', '130.6528755')
node 5285076201 : ('33.6385329', '130.6527935')
node 5285076202 : ('33.6387906', '130.6518308')
node 5285076203 : ('33.6387693', '130.6517113')
node 5285076204 : ('33.6383520', '130.6506690')
node 5285076205 : ('33.6363058', '130.6539726')
node 5285076206 : ('33.6363509', '130.6536159')
node 5285076207 : ('33.6363235', '130.6533688')
node 5285076208 : ('33.6363738', '130.6529788')
node 5285076209 : ('33.6363738', '130.6529843')
node 5285076210 : ('33.6365430', '130.6529733')
node 5285076211 : ('33.6365613', '130.6533029')
node 5285076212 : ('33.6363310', '130.6533107')
node 5285076213 : ('33.6379086', '130.6516004')
node 5285076214 : ('33.6377276', '130.6516399')
node 5285076215 : ('33.6375962', '130.6517415')
node 5285076216 : ('33.6373758', '130.6517870')
node 5285076217 : ('33.6372956', '130.6518084')
node 5285076218 : ('33.6372424', '130.6502133')
node 5285076219 : ('33.6372095', '130.6501159')
node 5285076220 : ('33.6371612', '130.6500527')
node 5285076221 : ('33.6371591', '130.6500500')
node 5285076222 : ('33.6370669', '130.6495126')
node 5285076223 : ('33.6368643', '130.6495618')
node 5285076224 : ('33.6388934', '130.6527751')
node 5285076225 : ('33.6388497', '130.6525646')
node 5285076226 : ('33.6384467', '130.6523115')
node 5285076227 : ('33.6389217', '130.6533386')
node 5285076228 : ('33.6377983', '130.6532888')
node 5285076229 : ('33.6377313', '130.6536021')
node 5285076230 : ('33.6373958', '130.6539221')
node 5285076231 : ('33.6407801', '130.6565426')
node 5285076232 : ('33.6406473', '130.6550384')
node 5285076233 : ('33.6372308', '130.6626222')
node 5285076234 : ('33.6371390', '130.6627326')
node 5285076235 : ('33.6353463', '130.6651239')
node 5285076236 : ('33.6359571', '130.6645094')
node 5285076237 : ('33.6359981', '130.6646901')
node 5285076238 : ('33.6360108', '130.6656658')
node 5285076239 : ('33.6359899', '130.6646542')
node 5285076240 : ('33.6356593', '130.6648083')
node 5285076241 : ('33.6356684', '130.6657162')
node 5285076242 : ('33.6358560', '130.6657227')
node 5285076243 : ('33.6362294', '130.6656046')
node 5285076244 : ('33.6366592', '130.6655849')
node 5285076245 : ('33.6371747', '130.6656243')
node 5285076246 : ('33.6371711', '130.6651845')
node 5285076247 : ('33.6360041', '130.6651752')
node 5285076248 : ('33.6368009', '130.6637648')
node 5285076249 : ('33.6370509', '130.6639497')
node 5285076250 : ('33.6370600', '130.6647745')
node 5285076251 : ('33.6363751', '130.6647789')
node 5285076252 : ('33.6363751', '130.6646564')
node 5285076253 : ('33.6367613', '130.6643063')
node 5285076254 : ('33.6365908', '130.6640837')
node 5285076255 : ('33.6368004', '130.6643549')
node 5285076256 : ('33.6370553', '130.6643522')
node 5285076257 : ('33.6373568', '130.6643401')
node 5285076258 : ('33.6373605', '130.6652489')
node 5285076259 : ('33.6382461', '130.6652511')
node 5285076260 : ('33.6382402', '130.6621245')
node 5285076261 : ('33.6376685', '130.6621266')
node 5285076262 : ('33.6376685', '130.6620194')
node 5285076263 : ('33.6374771', '130.6620873')
node 5285076264 : ('33.6373647', '130.6621070')
node 5285076265 : ('33.6373320', '130.6621503')
node 5285076267 : ('33.6382386', '130.6628775')
node 5285076268 : ('33.6378776', '130.6628797')
node 5285076269 : ('33.6378866', '130.6634829')
node 5285076270 : ('33.6382407', '130.6634894')
node 5285076271 : ('33.6369794', '130.6633207')
node 5285076272 : ('33.6371825', '130.6634032')
node 5285076273 : ('33.6372561', '130.6634873')
node 5285076274 : ('33.6372561', '130.6634829')
node 5285076275 : ('33.6376131', '130.6634916')
node 5285076276 : ('33.6376113', '130.6628883')
node 5285076277 : ('33.6373189', '130.6628818')
node 5285076278 : ('33.6378834', '130.6632705')
node 5285076279 : ('33.6376124', '130.6632706')
node 5285076280 : ('33.6382423', '130.6639964')
node 5285076281 : ('33.6378844', '130.6639964')
node 5285076282 : ('33.6378934', '130.6648066')
node 5285076283 : ('33.6396226', '130.6647920')
node 5285076284 : ('33.6377127', '130.6643451')
node 5285076285 : ('33.6377141', '130.6652497')
node 5285076286 : ('33.6377128', '130.6643945')
node 5285076287 : ('33.6378888', '130.6643961')
node 5285076288 : ('33.6373580', '130.6646263')
node 5285076289 : ('33.6370558', '130.6646290')
node 5285076290 : ('33.6377391', '130.6643079')
node 5285076291 : ('33.6372958', '130.6643079')
node 5285076292 : ('33.6372929', '130.6637402')
node 5285076293 : ('33.6377347', '130.6637455')
node 5285076294 : ('33.6410852', '130.6707730')
node 5285076295 : ('33.6414204', '130.6723881')
node 5285076296 : ('33.6435062', '130.6724926')
node 5285076297 : ('33.6439905', '130.6727074')
node 5285076298 : ('33.6400866', '130.6683501')
node 5285076299 : ('33.6421391', '130.6634743')
node 5285076300 : ('33.6421357', '130.6645399')
node 5285076301 : ('33.6417556', '130.6642089')
node 5285076302 : ('33.6426871', '130.6637547')
node 5285076303 : ('33.6421182', '130.6635732')
node 5285076304 : ('33.6426722', '130.6632817')
node 5285076305 : ('33.6421850', '130.6629621')
node 5285076306 : ('33.6421732', '130.6632991')
node 5285076307 : ('33.6436057', '130.6581908')
node 5285076308 : ('33.6435084', '130.6579252')
node 5285076309 : ('33.6433092', '130.6562480')
node 5285076310 : ('33.6433035', '130.6565196')
node 5285076311 : ('33.6433161', '130.6563478')
node 5285076312 : ('33.6432235', '130.6567272')
node 5285076313 : ('33.6432825', '130.6566975')
node 5285076314 : ('33.6431172', '130.6555409')
node 5285076315 : ('33.6431792', '130.6555731')
node 5285076316 : ('33.6444624', '130.6564720')
node 5285076317 : ('33.6444406', '130.6559523')
node 5285076318 : ('33.6442191', '130.6559612')
node 5285076319 : ('33.6442056', '130.6555810')
node 5285076320 : ('33.6437110', '130.6556082')
node 5285076321 : ('33.6437042', '130.6554417')
node 5285076322 : ('33.6441150', '130.6559711')
node 5285076323 : ('33.6441320', '130.6564735')
node 5285076324 : ('33.6438050', '130.6564959')
node 5285076325 : ('33.6437840', '130.6559907')
node 5285076326 : ('33.6434158', '130.6556387')
node 5285076327 : ('33.6434279', '130.6560130')
node 5285076328 : ('33.6434944', '130.6565603')
node 5285076329 : ('33.6434765', '130.6560098')
node 5285076330 : ('33.6432460', '130.6564563')
node 5285076331 : ('33.6432412', '130.6562948')
node 5285076332 : ('33.6431942', '130.6561572')
node 5285076333 : ('33.6431482', '130.6559864')
node 5285076334 : ('33.6431289', '130.6558075')
node 5285076335 : ('33.6432447', '130.6546068')
node 5285076336 : ('33.6432445', '130.6546051')
node 5285076337 : ('33.6431767', '130.6550789')
node 5285076338 : ('33.6449589', '130.6603393')
node 5285076339 : ('33.6441448', '130.6598444')
node 5285076340 : ('33.6444384', '130.6588827')
node 5285076341 : ('33.6444221', '130.6600158')
node 5285076342 : ('33.6448259', '130.6589179')
node 5285076343 : ('33.6447273', '130.6591747')
node 5285076344 : ('33.6448950', '130.6592601')
node 5285076345 : ('33.6449128', '130.6596597')
node 5285076346 : ('33.6447149', '130.6601968')
node 5285076347 : ('33.6436079', '130.6602068')
node 5285076348 : ('33.6434229', '130.6603585')
node 5285076349 : ('33.6433731', '130.6603607')
node 5285076350 : ('33.6433055', '130.6603436')
node 5285076351 : ('33.6432041', '130.6603072')
node 5285076352 : ('33.6431561', '130.6603030')
node 5285076353 : ('33.6429224', '130.6603629')
node 5285076354 : ('33.6437592', '130.6609027')
node 5285076355 : ('33.6437965', '130.6611191')
node 5285076356 : ('33.6438612', '130.6611066')
node 5285076357 : ('33.6438634', '130.6611066')
node 5285076358 : ('33.6440536', '130.6609652')
node 5285076359 : ('33.6441487', '130.6608374')
node 5285076360 : ('33.6444249', '130.6606035')
node 5285076361 : ('33.6444929', '130.6605654')
node 5285076362 : ('33.6446302', '130.6605903')
node 5285076363 : ('33.6444868', '130.6615904')
node 5285076364 : ('33.6445167', '130.6612097')
node 5285076365 : ('33.6444985', '130.6611635')
node 5285076366 : ('33.6444691', '130.6611336')
node 5285076367 : ('33.6442042', '130.6610955')
node 5285076368 : ('33.6440733', '130.6609388')
node 5285076369 : ('33.6463257', '130.6617949')
node 5285086311 : ('33.6443764', '130.6797913')
node 5285086312 : ('33.6443405', '130.6799187')
node 5285086313 : ('33.6442718', '130.6800752')
node 5285086314 : ('33.6441568', '130.6802701')
node 5285086315 : ('33.6440567', '130.6804216')
node 5285086316 : ('33.6440005', '130.6804692')
node 5285086317 : ('33.6444589', '130.6809145')
node 5285086318 : ('33.6444598', '130.6808510')
node 5285086319 : ('33.6444773', '130.6808060')
node 5285086320 : ('33.6446140', '130.6805799')
node 5285086521 : ('33.6446342', '130.6804636')
node 5285086522 : ('33.6446690', '130.6802341')
node 5285086523 : ('33.6448661', '130.6802234')
node 5285113108 : ('33.6421108', '130.6794203')
node 5285113226 : ('33.6414817', '130.6787011')
node 5285113227 : ('33.6415638', '130.6789398')
node 5285113228 : ('33.6415379', '130.6790850')
node 5285113229 : ('33.6414385', '130.6792459')
node 5285113230 : ('33.6413348', '130.6793445')
node 5285113231 : ('33.6412225', '130.6793860')
node 5285113232 : ('33.6411577', '130.6794016')
node 5285113233 : ('33.6409892', '130.6793497')
node 5285113234 : ('33.6408985', '130.6793393')
node 5285113235 : ('33.6407992', '130.6792874')
node 5285113236 : ('33.6407041', '130.6791421')
node 5285113237 : ('33.6406955', '130.6790747')
node 5285113238 : ('33.6407819', '130.6789761')
node 5285113239 : ('33.6408121', '130.6788982')
node 5285113240 : ('33.6408856', '130.6788515')
node 5285113241 : ('33.6408899', '130.6787426')
node 5285113242 : ('33.6408424', '130.6785765')
node 5285113243 : ('33.6408164', '130.6784312')
node 5285113244 : ('33.6408866', '130.6782187')
node 5285113245 : ('33.6410415', '130.6780694')
node 5285113246 : ('33.6411876', '130.6780301')
node 5285113247 : ('33.6412909', '130.6780275')
node 5285113248 : ('33.6413739', '130.6780593')
node 5285113249 : ('33.6414052', '130.6781185')
node 5285113250 : ('33.6414147', '130.6782285')
node 5285113251 : ('33.6414487', '130.6783998')
node 5290990380 : ('33.6313699', '130.6681274')
node 5290990381 : ('33.6317655', '130.6682050')
node 5290990382 : ('33.6313059', '130.6687347')
node 5290990383 : ('33.6314855', '130.6689726')
node 5290990384 : ('33.6317364', '130.6685190')
node 5290990385 : ('33.6314379', '130.6681153')
node 5290990386 : ('33.6340025', '130.6710757')
node 5290990387 : ('33.6341037', '130.6725627')
node 5290990388 : ('33.6349935', '130.6749437')
node 5290990389 : ('33.6353536', '130.6748908')
node 5290990390 : ('33.6379072', '130.6716141')
node 5290990391 : ('33.6381319', '130.6718747')
node 5290990392 : ('33.6384596', '130.6718532')
node 5290990393 : ('33.6447635', '130.6853295')
node 5290990394 : ('33.6446865', '130.6853295')
node 5290990395 : ('33.6443084', '130.6852556')
node 5290990396 : ('33.6411410', '130.6884332')
node 5290990397 : ('33.6390740', '130.6895321')
node 5290990398 : ('33.6431519', '130.6876122')
node 5290990399 : ('33.6430452', '130.6876754')
node 5290990400 : ('33.6424317', '130.6878338')
node 5293034026 : ('33.6398906', '130.6804990')
node 5293034027 : ('33.6407312', '130.6705899')
node 5293034028 : ('33.6393517', '130.6702029')
node 5293034029 : ('33.6393039', '130.6701291')
node 5293034030 : ('33.6392911', '130.6700489')
node 5293034031 : ('33.6398569', '130.6699147')
node 5293034032 : ('33.6398176', '130.6683877')
node 5293034033 : ('33.6399666', '130.6682296')
node 5293034034 : ('33.6400686', '130.6667635')
node 5293034035 : ('33.6397746', '130.6605441')
node 5293034036 : ('33.6398565', '130.6612782')
node 5293034037 : ('33.6397681', '130.6612343')
node 5293034038 : ('33.6385405', '130.6587657')
node 5293034039 : ('33.6383278', '130.6593886')
node 5293034040 : ('33.6391721', '130.6593473')
node 5293034041 : ('33.6391356', '130.6586853')
node 5293034042 : ('33.6389848', '130.6595333')
node 5293034043 : ('33.6389598', '130.6593735')
node 5293034044 : ('33.6386143', '130.6591262')
node 5293034045 : ('33.6366257', '130.6589899')
node 5293034046 : ('33.6366605', '130.6591708')
node 5293034047 : ('33.6367127', '130.6592807')
node 5293034048 : ('33.6373706', '130.6617731')
node 5293034101 : ('33.6304614', '130.6630219')
node 5293034102 : ('33.6304077', '130.6634092')
node 5293034104 : ('33.6310883', '130.6657764')
node 5293034105 : ('33.6313147', '130.6657918')
node 5293184135 : ('33.6339270', '130.6615086')
node 5293184136 : ('33.6343133', '130.6617966')
node 5293184137 : ('33.6349213', '130.6612643')
node 5293184138 : ('33.6347045', '130.6597894')
node 5293184139 : ('33.6347516', '130.6599390')
node 5293184140 : ('33.6349272', '130.6606010')
node 5294980551 : ('33.6344828', '130.6854361')
node 5294980552 : ('33.6346267', '130.6862874')
node 5294980553 : ('33.6346816', '130.6865199')
node 5294980554 : ('33.6347836', '130.6869031')
node 5294980555 : ('33.6349772', '130.6872833')
node 5294980556 : ('33.6348830', '130.6873869')
node 5294980557 : ('33.6347548', '130.6872676')
node 5294980558 : ('33.6346816', '130.6871262')
node 5294980559 : ('33.6345718', '130.6868183')
node 5294980560 : ('33.6344671', '130.6864414')
node 5294980561 : ('33.6344148', '130.6861900')
node 5294980562 : ('33.6343704', '130.6859262')
node 5294980563 : ('33.6343207', '130.6854738')
node 5294980594 : ('33.6347803', '130.6853863')
node 5294980595 : ('33.6346940', '130.6862930')
node 5294980596 : ('33.6346352', '130.6863233')
node 5294980603 : ('33.6401001', '130.6877088')
node 5294980607 : ('33.6410349', '130.6875549')
node 5294980619 : ('33.6466817', '130.6862762')
node 5294980620 : ('33.6453969', '130.6874032')
node 5294980621 : ('33.6453011', '130.6870414')
node 5294980622 : ('33.6455766', '130.6868528')
node 5294980623 : ('33.6458285', '130.6867033')
node 5294980624 : ('33.6462432', '130.6865004')
node 5294980625 : ('33.6461402', '130.6870715')
node 5294980626 : ('33.6461692', '130.6872442')
node 5294980627 : ('33.6456714', '130.6876393')
node 5294980628 : ('33.6456437', '130.6877283')
node 5295012872 : ('33.6255455', '130.6697223')
node 5295090313 : ('33.6375614', '130.6565885')
node 5295090315 : ('33.6454035', '130.6614562')
node 5295090317 : ('33.6439717', '130.6614174')
node 5295090318 : ('33.6437389', '130.6601523')
node 5295090319 : ('33.6429433', '130.6610014')
node 5295090320 : ('33.6418267', '130.6640528')
node 5295090321 : ('33.6413979', '130.6647715')
node 5295090322 : ('33.6404805', '130.6616427')
node 5295090323 : ('33.6403777', '130.6616210')
node 5295090325 : ('33.6363442', '130.6632513')
node 5295090326 : ('33.6364488', '130.6616461')
node 5295090327 : ('33.6363120', '130.6615326')
node 5295090328 : ('33.6361085', '130.6613551')
node 5295090329 : ('33.6360402', '130.6613641')
node 5295090330 : ('33.6359683', '130.6613957')
node 5295090372 : ('33.6305380', '130.6711432')
node 5295090373 : ('33.6305342', '130.6711780')
node 5295090374 : ('33.6309325', '130.6718236')
node 5295090375 : ('33.6311432', '130.6721665')
node 5295090376 : ('33.6313192', '130.6722621')
node 5295090377 : ('33.6304897', '130.6710968')
node 5295090378 : ('33.6302616', '130.6707647')
node 5295090379 : ('33.6299580', '130.6703653')
node 5295090380 : ('33.6298394', '130.6701240')
node 5295090381 : ('33.6349849', '130.6746014')
node 5295090385 : ('33.6376619', '130.6734968')
node 5295090386 : ('33.6376022', '130.6735139')
node 5295090389 : ('33.6377569', '130.6742648')
node 5295090390 : ('33.6375916', '130.6743119')
node 5295090391 : ('33.6369313', '130.6744899')
node 5295090392 : ('33.6364090', '130.6746361')
node 5295090393 : ('33.6362280', '130.6737634')
node 5295090394 : ('33.6368684', '130.6735833')
node 5295090395 : ('33.6368983', '130.6734647')
node 5295090396 : ('33.6367615', '130.6726406')
node 5295090398 : ('33.6374546', '130.6724441')
node 5295090399 : ('33.6358520', '130.6728457')
node 5295090400 : ('33.6358871', '130.6730333')
node 5295090401 : ('33.6357740', '130.6730639')
node 5295090402 : ('33.6357781', '130.6730861')
node 5295090403 : ('33.6357079', '130.6731050')
node 5295090404 : ('33.6356686', '130.6728953')
node 5295090405 : ('33.6380593', '130.6723818')
node 5295090406 : ('33.6382855', '130.6728065')
node 5295090407 : ('33.6385095', '130.6730255')
node 5295090408 : ('33.6387313', '130.6732312')
node 5295090409 : ('33.6383755', '130.6738591')
node 5295090410 : ('33.6381603', '130.6739066')
node 5295090411 : ('33.6381537', '130.6738433')
node 5295090412 : ('33.6380109', '130.6738274')
node 5295090413 : ('33.6377342', '130.6724715')
node 5295090414 : ('33.6358959', '130.6728065')
node 5295090415 : ('33.6361705', '130.6742073')
node 5295090416 : ('33.6354259', '130.6744289')
node 5295090417 : ('33.6351294', '130.6730176')
node 5295090418 : ('33.6359954', '130.6727797')
