node_id,lat,lon
612,32.5427036,131.6728322
613,32.5426802,131.6656544
614,32.542716,131.625882
615,32.542738,131.608659
616,32.5434118,131.6668093
617,32.5433831,131.6079834
618,32.543465,131.6650048
619,32.5434893,131.6537921
620,32.5435454,131.6489519
621,32.5436453,131.668395
622,32.543602,131.6767499
623,32.5434983,131.6516959
624,32.5438348,131.6531929
625,32.5437727,131.6747045
626,32.5438342,131.6724637
627,32.5438411,131.661183
628,32.5439148,131.6733031
629,32.5440247,131.6639539
630,32.5441171,131.6626762
631,32.5439959,131.6741428
632,32.5440967,131.674988
633,32.544405,131.646752
634,32.5445358,131.6538381
635,32.5445618,131.6568801
636,32.5446531,131.6653737
637,32.5446811,131.6714723
638,32.5448396,131.6664622
639,32.5446324,131.651827
640,32.5447604,131.6723387
641,32.5446547,131.6602766
642,32.5445552,131.6615272
643,32.5448346,131.6809123
644,32.5449735,131.649348
645,32.5448427,131.6731754
646,32.544944,131.6465563
647,32.5448477,131.6627009
648,32.5449209,131.6740072
649,32.5451265,131.6778963
650,32.5450054,131.674863
651,32.5450064,131.6581335
652,32.5451014,131.65131
653,32.5451124,131.6591862
654,32.5452064,131.6684533
655,32.5451782,131.6811128
656,32.5457162,131.6765079
657,32.545284,131.6601277
658,32.545309,131.668576
659,32.5454991,131.6613043
660,32.5455797,131.6747939
661,32.5455592,131.6793476
662,32.545662,131.6722222
663,32.5456966,131.672646
664,32.545701,131.6624887
665,32.545738,131.6730566
666,32.5457824,131.6734599
667,32.5458108,131.6549983
668,32.545847,131.6504982
669,32.5457897,131.6519484
670,32.5458,131.6739041
671,32.5459173,131.6636713
672,32.5459241,131.6696885
673,32.5458895,131.6802458
674,32.5459814,131.6034747
675,32.5460172,131.6813262
676,32.5460872,131.6807015
677,32.546122,131.664856
678,32.5461371,131.6463513
679,32.5461271,131.670275
680,32.5463301,131.6721306
681,32.5463546,131.6660886
682,32.5463783,131.672555
683,32.5465955,131.655736
684,32.5465151,131.6800315
685,32.546617,131.6496443
686,32.5466401,131.680968
687,32.5466357,131.6805259
688,32.5467306,131.6682156
689,32.5467766,131.672918
690,32.5465989,131.6579804
691,32.546938,131.6693599
692,32.5469458,131.6694292
693,32.547018,131.6625516
694,32.5470489,131.6530882
695,32.5470497,131.6500299
696,32.5470525,131.670636
697,32.547082,131.670338
698,32.5471345,131.6708504
699,32.5471836,131.6811724
700,32.5472543,131.6797765
701,32.5473161,131.6803054
702,32.5472972,131.6806896
703,32.5474488,131.6680869
704,32.5475274,131.6595665
705,32.547543,131.6735213
706,32.5475536,131.6657712
707,32.5475166,131.6754557
708,32.5476482,131.6668515
709,32.5476639,131.6579077
710,32.5476751,131.6724566
711,32.5479575,131.6801216
712,32.5478595,131.6568328
713,32.5477816,131.66817
714,32.5478495,131.6538239
715,32.548019,131.6062925
716,32.5479333,131.6478116
717,32.5481216,131.6713733
718,32.5482214,131.6713642
719,32.5482281,131.6815414
720,32.548294,131.6605996
721,32.548305,131.6481459
722,32.548272,131.680825
723,32.5482997,131.651189
724,32.54823,131.606835
725,32.5482925,131.6689772
726,32.548318,131.6800134
727,32.5483204,131.6794947
728,32.5484099,131.6742747
729,32.5483795,131.6700204
730,32.5484055,131.6682994
731,32.5486996,131.6704621
732,32.5486093,131.6669887
733,32.5486876,131.6571542
734,32.5487356,131.6732156
735,32.5487915,131.6726761
736,32.5489776,131.6611706
737,32.5490485,131.6616434
738,32.5491207,131.6623576
739,32.5490879,131.6628932
740,32.5490969,131.6519305
741,32.5491018,131.6745583
742,32.5493548,131.6062588
743,32.5491225,131.6752663
744,32.5492015,131.6652127
745,32.5492564,131.6640767
746,32.5492344,131.6816656
747,32.5492447,131.6742831
748,32.5492728,131.6809091
749,32.5494927,131.6741766
750,32.5492681,131.6665838
751,32.5493256,131.6800429
752,32.5493457,131.6795813
753,32.5493824,131.6670204
754,32.5495254,131.6523255
755,32.5493712,131.6612614
756,32.5495463,131.6492949
757,32.5495622,131.6462498
758,32.5494598,131.6683549
759,32.5495664,131.6585258
760,32.5496662,131.6817726
761,32.549599,131.6583582
762,32.5496266,131.6578657
763,32.5495018,131.669073
764,32.549674,131.646084
765,32.5498047,131.673255
766,32.5497686,131.6673425
767,32.5498666,131.6740811
768,32.549886,131.6658495
769,32.5499355,131.6674184
770,32.549959,131.6676099
771,32.5496663,131.682703
772,32.5500213,131.6659879
773,32.5499601,131.6753049
774,32.5501986,131.6802362
775,32.5501594,131.6644311
776,32.5502937,131.6637468
777,32.5502309,131.6682948
778,32.5500077,131.6189699
779,32.5502127,131.6679449
780,32.5502829,131.6524844
781,32.5503882,131.6499678
782,32.5504619,131.6276731
783,32.5505184,131.6734403
784,32.5506506,131.6645955
785,32.5506073,131.6728469
786,32.5511567,131.6799161
787,32.5505458,131.6060835
788,32.5508134,131.6668472
789,32.5507962,131.6474034
790,32.55074,131.6753131
791,32.5508377,131.6422334
792,32.550856,131.6613148
793,32.550878,131.6736382
794,32.5510611,131.6671117
795,32.5509813,131.6678893
796,32.5510097,131.6820987
797,32.551,131.6682508
798,32.5510626,131.6659202
799,32.5510207,131.6686146
800,32.5510351,131.6689647
801,32.5510304,131.6596059
802,32.5514805,131.6642538
803,32.5512789,131.6656469
804,32.5513629,131.6506667
805,32.5513949,131.6805203
806,32.5512557,131.6633416
807,32.551633,131.6631909
808,32.5515366,131.6451539
809,32.5515002,131.6689338
810,32.5515289,131.6799941
811,32.5515502,131.6118843
812,32.5515977,131.64814
813,32.5517562,131.6636301
814,32.5517416,131.6681947
815,32.5516933,131.6739461
816,32.5516401,131.6805773
817,32.5517371,131.6791963
818,32.5517157,131.6736249
819,32.5519371,131.6640594
820,32.5519848,131.6681829
821,32.5519781,131.6649549
822,32.5520482,131.6454888
823,32.5519929,131.6780794
824,32.5519774,131.6662589
825,32.5520399,131.6682765
826,32.5520833,131.6670459
827,32.5521548,131.644554
828,32.5523421,131.6488218
829,32.5521536,131.6770274
830,32.5522525,131.680813
831,32.5522684,131.6753449
832,32.5523224,131.6736627
833,32.5522529,131.6688124
834,32.5523703,131.66585
835,32.5525797,131.6431922
836,32.5526241,131.6431775
837,32.5527305,131.6803066
838,32.5527357,131.6666564
839,32.5528123,131.6424438
840,32.552848,131.6462465
841,32.5529671,131.6796421
842,32.5529604,131.6771146
843,32.55302,131.6766674
844,32.5533975,131.6467448
845,32.5532155,131.6828127
846,32.5532726,131.6797742
847,32.5533113,131.6812643
848,32.5534167,131.6434874
849,32.5533845,131.6664143
850,32.5534448,131.6753595
851,32.5535015,131.679966
852,32.5535199,131.678814
853,32.553662,131.6815012
854,32.5538008,131.6433413
855,32.553749,131.679991
856,32.5538908,131.6808256
857,32.5538885,131.6741024
858,32.553966,131.6836346
859,32.5538907,131.6774459
860,32.5540129,131.6694346
861,32.5541598,131.6809876
862,32.5541164,131.6698355
863,32.5540477,131.6768535
864,32.5541305,131.6801297
865,32.5541253,131.6830482
866,32.5544041,131.6786082
867,32.5543786,131.68202
868,32.5544695,131.644733
869,32.554435,131.673056
870,32.5545407,131.6593162
871,32.5545159,131.6821224
872,32.5545549,131.6466239
873,32.5544805,131.6770258
874,32.5546846,131.672531
875,32.5546599,131.681318
876,32.5546874,131.6804246
877,32.5546807,131.6839256
878,32.5546479,131.6720393
879,32.5549749,131.6394745
880,32.5548544,131.6832427
881,32.5552686,131.6738549
882,32.5549526,131.6805925
883,32.5550029,131.6314101
884,32.554982,131.6793445
885,32.5550855,131.6435274
886,32.5551596,131.6825236
887,32.5552129,131.6466006
888,32.5553441,131.6839764
889,32.5552759,131.6409858
890,32.5554843,131.6773962
891,32.5556003,131.6840836
892,32.5556983,131.6812231
893,32.5556867,131.6723609
894,32.5557494,131.6834853
895,32.5559023,131.6829785
896,32.5560024,131.6458495
897,32.5560924,131.6415715
898,32.5560646,131.6732539
899,32.556345,131.6458461
900,32.5564537,131.6740742
901,32.5564641,131.6777831
902,32.5564201,131.6843561
903,32.5563981,131.6072017
904,32.5566004,131.6437098
905,32.5565922,131.6837113
906,32.5566997,131.6429313
907,32.5567002,131.6833411
908,32.556813,131.6420729
909,32.5567996,131.6830318
910,32.5568883,131.6829211
911,32.5569204,131.6419523
912,32.5569925,131.6743027
913,32.5572605,131.6757424
914,32.5571489,131.6394745
915,32.5571914,131.682582
916,32.5572773,131.6745631
917,32.5573513,131.6839702
918,32.5574539,131.6370276
919,32.5574372,131.6748601
920,32.5574719,131.6834845
921,32.5574998,131.6817895
922,32.55757,131.6434509
923,32.5575963,131.6438146
924,32.5577241,131.6873082
925,32.5576696,131.6811833
926,32.5580057,131.6122248
927,32.5578871,131.6399752
928,32.5581003,131.6849368
929,32.5578732,131.6609792
930,32.5579232,131.6375367
931,32.5579948,131.6788659
932,32.5579766,131.6800699
933,32.558035,131.669864
934,32.5581418,131.6832013
935,32.558151,131.6126789
936,32.558262,131.6127195
937,32.5582316,131.6758102
938,32.5582521,131.6769875
939,32.5582984,131.6130275
940,32.5583897,131.6131477
941,32.558431,131.672632
942,32.5584931,131.6779218
943,32.5586588,131.6849812
944,32.5586716,131.6787459
945,32.5586778,131.6788154
946,32.5586749,131.6165309
947,32.558726,131.6812837
948,32.5587529,131.6170768
949,32.5587448,131.6837946
950,32.5587432,131.6802504
951,32.5588309,131.6148286
952,32.5588347,131.6133171
953,32.5588291,131.6845149
954,32.5590181,131.6819764
955,32.5590125,131.6132194
956,32.5591456,131.649534
957,32.5591568,131.6827651
958,32.5593236,131.6506327
959,32.5592241,131.6831803
960,32.5592846,131.649935
961,32.5592902,131.6500769
962,32.5593776,131.6127941
963,32.5594025,131.6131954
964,32.5593517,131.6107278
965,32.559481,131.6147991
966,32.5595284,131.6471194
967,32.5595108,131.6755898
968,32.559639,131.682489
969,32.5595676,131.676004
970,32.5595954,131.6764087
971,32.5597521,131.616928
972,32.5597938,131.6832233
973,32.559777,131.6496357
974,32.5598103,131.6754061
975,32.5599001,131.6675275
976,32.5599042,131.6835891
977,32.5600872,131.6453642
978,32.5599596,131.6188466
979,32.5601213,131.6113083
980,32.5601198,131.6496476
981,32.5601552,131.6207101
982,32.560187,131.6131432
983,32.5602114,131.6123218
984,32.5601421,131.6758358
985,32.5601995,131.6503614
986,32.5602065,131.6504293
987,32.560264,131.6147654
988,32.5605492,131.6821097
989,32.5600723,131.6666775
990,32.5602897,131.6512078
991,32.5602277,131.6449506
992,32.5604642,131.6114147
993,32.5604353,131.678895
994,32.5605428,131.6852422
995,32.5605459,131.6851508
996,32.5605685,131.668712
997,32.5607384,131.6829138
998,32.5618557,131.6667186
999,32.5607787,131.68382
1000,32.5607658,131.6786786
1001,32.5608138,131.6103981
1002,32.560958,131.6502988
1003,32.5610309,131.647329
1004,32.5610841,131.6492806
1005,32.5611244,131.6167302
1006,32.5610704,131.6162099
1007,32.5613209,131.6492241
1008,32.5611755,131.6097558
1009,32.5611371,131.6168444
1010,32.5612919,131.6182314
1011,32.5612926,131.6744808
1012,32.561307,131.6827938
1013,32.5613437,131.6186424
1014,32.5613387,131.6435554
1015,32.5610871,131.6780356
1016,32.5614951,131.6750649
1017,32.5614451,131.6862792
