33.591823755	130.258149729
33.591782924	130.258106983

真幅道路	K19_4689012093_10
33.591800779	130.258077203
33.591832545	130.258111946
33.591846134	130.258122603
33.591852896	130.258122545

真幅道路	K19_4689012093_11
33.593014756	130.256934148
33.593006456	130.256903406

真幅道路	K19_4689012093_12
33.593026564	130.256873605
33.593052098	130.256876511

真幅道路	K19_4689012093_13
33.592982875	130.257105619
33.592986633	130.257085763

真幅道路	K19_4689012093_14
33.596467122	130.251255181
33.596455103	130.251219341

真幅道路	K19_4689012093_15
33.593006456	130.256903406
33.592811606	130.256728773

真幅道路	K19_4689012093_16
33.592832159	130.256697967
33.593026564	130.256873605

真幅道路	K19_4689012093_17
33.593012565	130.257170008
33.592985776	130.257213333

真幅道路	K19_4689012093_18
33.593362741	130.256550197
33.593434189	130.256436458

真幅道路	K19_4689012093_19
33.593470448	130.256468469
33.593396745	130.256582228

真幅道路	K19_4689012093_20
33.592940453	130.257173320
33.592982875	130.257105619

真幅道路	K19_4689012093_21
33.596160694	130.250000000
33.596172506	130.250042979
33.596230335	130.250286516
33.596618157	130.251612662
33.596625674	130.251657138
33.596627974	130.251684086
33.596623497	130.251707020
33.596598743	130.251749664
33.596242497	130.252285418
33.595862803	130.252863016
33.594531396	130.254862207
33.593470448	130.256468469

真幅道路	K19_4689012093_22
33.596455103	130.251219341
33.596231162	130.250418537
33.596216134	130.250368416
33.596110034	130.250000000

真幅道路	K19_4689012093_23
33.593434189	130.256436458
33.594099957	130.255445028
33.594591290	130.254700086
33.595084947	130.253952423
33.595580901	130.253212920
33.596242123	130.252222546
33.596560384	130.251746235
33.596573887	130.251724634
33.596583998	130.251698462
33.596585081	130.251668802
33.596580985	130.251644541
33.596467122	130.251255181

真幅道路	K19_4689012093_24
33.593052098	130.256876511
33.593062553	130.256875667
33.593217622	130.256783082
33.593362741	130.256550197

真幅道路	K19_4689012093_25
33.592203920	130.258333333
33.592263853	130.258240340
33.592612314	130.257709438
33.592945139	130.257202908
33.592931534	130.257189557

真幅道路	K19_4689012093_26
33.593027761	130.257072912
33.593177421	130.256845377

真幅道路	K19_4689012093_27
33.593396745	130.256582228
33.593012565	130.257170008

真幅道路	K19_4689012093_28
33.592986633	130.257085763
33.593014756	130.256934148

真幅道路	K19_4689012093_29
33.595215655	130.251707682
33.595197737	130.251726692

真幅道路	K19_4689012093_30
33.593338318	130.255142898
33.593346343	130.255172888

真幅道路	K19_4689012093_31
33.591782924	130.258106983
33.591800779	130.258077203

真幅道路	K19_4689012093_32
33.592415139	130.257156275
33.592444231	130.257121010

真幅道路	K19_4689012093_33
33.593077192	130.253914546
33.593114635	130.253948485

真幅道路	K19_4689012093_34
33.593129755	130.254138191
33.593078023	130.254216747

真幅道路	K19_4689012093_35
33.593102133	130.254402390
33.593147922	130.254444768

真幅道路	K19_4689012093_36
33.593127619	130.254487069
33.593076935	130.254440315

真幅道路	K19_4689012093_37
33.593090550	130.254814376
33.593151007	130.254866972

真幅道路	K19_4689012093_38
33.593111677	130.254894029
33.593080755	130.254864882

真幅道路	K19_4689012093_39
33.593240074	130.255285280
33.593171996	130.255221835
33.593078516	130.255135413

真幅道路	K19_4689012093_40
33.592831157	130.254906364
33.592692852	130.254777469

真幅道路	K19_4689012093_41
33.596230254	130.251628349
33.596204044	130.251683847

真幅道路	K19_4689012093_42
33.594376053	130.250161203
33.594656669	130.250404543
33.595914886	130.251515474
33.596069625	130.251650854
33.596103625	130.251681805
33.596138734	130.251702512
33.596166067	130.251659933
33.596193826	130.251613256

真幅道路	K19_4689012093_43
33.593951459	130.250026324
33.593794375	130.250000000

真幅道路	K19_4689012093_44
33.593267307	130.255239397
33.593277922	130.255250187
33.593267911	130.255266667

真幅道路	K19_4689012093_45
33.593078516	130.255135413
33.593036340	130.255140751
33.592806376	130.255493094
33.592717707	130.255411761

真幅道路	K19_4689012093_46
33.593076183	130.254135959
33.593109407	130.254083311

真幅道路	K19_4689012093_47
33.592889034	130.254960264
33.592868998	130.254960440
33.592670067	130.255255630
33.592668016	130.255305312
33.592731956	130.255367358

真幅道路	K19_4689012093_48
33.592972421	130.254378295
33.592850464	130.254563901

真幅道路	K19_4689012093_49
33.593151007	130.254866972
33.593159673	130.254868729
33.593169039	130.254866817
33.593178471	130.254861025
33.593307152	130.254669005
33.593303878	130.254649317
33.593127619	130.254487069

真幅道路	K19_4689012093_50
33.593080755	130.254864882
33.592827762	130.254627016
33.592801030	130.254634787
33.592734833	130.254736954
33.592739091	130.254771542

真幅道路	K19_4689012093_51
33.592850464	130.254563901
33.592849199	130.254593432
33.593090550	130.254814376

真幅道路	K19_4689012093_52
33.593147922	130.254444768
33.593367162	130.254647372
33.593168805	130.254947731
33.593111677	130.254894029

真幅道路	K19_4689012093_53
33.593076935	130.254440315
33.592995697	130.254365489
33.592972421	130.254378295

真幅道路	K19_4689012093_54
33.593078023	130.254216747
33.593016640	130.254309823
33.593022253	130.254328629
33.593102133	130.254402390

真幅道路	K19_4689012093_55
33.593105928	130.253999736
33.592886914	130.253804890
33.592885263	130.253800164
33.592885229	130.253794561
33.592886823	130.253789807
33.593096535	130.253473834
33.593378979	130.253735794
33.593382527	130.253740934
33.593383389	130.253749331
33.593381090	130.253756892
33.593129755	130.254138191

真幅道路	K19_4689012093_56
33.593114635	130.253948485
33.593157064	130.253986905
33.593179489	130.253982511
33.593318260	130.253774348
33.593314129	130.253747126
33.593103311	130.253550917
33.593089883	130.253552002
33.592948836	130.253771388

真幅道路	K19_4689012093_57
33.592948836	130.253771388
33.592948183	130.253797790
33.593077192	130.253914546

真幅道路	K19_4689012093_58
33.592731956	130.255367358
33.592782201	130.255416163
33.592809317	130.255411194
33.593008054	130.255098874
33.593007875	130.255070116

真幅道路	K19_4689012093_59
33.592717707	130.255411761
33.592592393	130.255296794
33.592831322	130.254936078
33.592831157	130.254906364

真幅道路	K19_4689012093_60
33.592677277	130.254712529
33.592706710	130.254708538
33.592779167	130.254597805
33.592774309	130.254569620
33.592518735	130.254337595
33.592703078	130.254045868
33.592723538	130.254044722
33.592966002	130.254270719
33.592989642	130.254273424
33.593076183	130.254135959

真幅道路	K19_4689012093_61
33.595175258	130.251647610
33.595174741	130.251651471
33.595177076	130.251664919

真幅道路	K19_4689012093_62
33.592985776	130.257213333
33.592413952	130.258085528
33.592253154	130.258333333

真幅道路	K19_4689012093_63
33.591674845	130.257190546
33.591666667	130.257183031

真幅道路	K19_4689012093_64
33.593267911	130.255266667
33.593302327	130.255299150
33.593544364	130.255525058
33.593559178	130.255538516

真幅道路	K19_4689012093_65
33.593109407	130.254083311
33.593105928	130.253999736

真幅道路	K19_4689012093_66
33.591852896	130.258122545
33.591867979	130.258114820

真幅道路	K19_4689012093_67
33.591827664	130.258183590
33.591830646	130.258171218
33.591828311	130.258157770

真幅道路	K19_4689012093_68
33.592692852	130.254777469
33.592656286	130.254742349

真幅道路	K19_4689012093_69
33.592254627	130.257578422
33.592251752	130.257575732

真幅道路	K19_4689012093_70
33.592243943	130.257520023
33.592247380	130.257523290

真幅道路	K19_4689012093_71
33.592247380	130.257523290
33.592439516	130.257227445

真幅道路	K19_4689012093_72
33.591867979	130.258114820
33.592227760	130.257553291

真幅道路	K19_4689012093_73
33.591731910	130.258333333
33.591827664	130.258183590

真幅道路	K19_4689012093_74
33.592656286	130.254742349
33.592317843	130.254416605
33.592335387	130.254389108
33.592473086	130.254520594
33.592677277	130.254712529

真幅道路	K19_4689012093_75
33.593537320	130.255568225
33.593329496	130.255368602
33.593240074	130.255285280

真幅道路	K19_4689012093_97
33.599817995	130.250000000
33.599825433	130.250032117
33.599865890	130.250196151
33.599956492	130.250569004
33.600000000	130.250746333

真幅道路	K19_4689012093_98
33.600000000	130.250998208
33.599856112	130.250410717
33.599837867	130.250334580
33.599830811	130.250312865
33.599809076	130.250216824
33.599755832	130.250000000

真幅道路	K19_4689012093_101
33.592873496	130.256623757
33.592845158	130.256675004
33.592834732	130.256694023
33.592832159	130.256697967

真幅道路	K19_4689012093_102
33.595148826	130.251686713
33.595028345	130.251868477
33.594924799	130.252026512
33.594920431	130.252033402
33.594909309	130.252048959
33.595108468	130.252243483
33.595119519	130.252254720
33.595161536	130.252303972
33.595197669	130.252343385
33.595204201	130.252348857
33.595349549	130.252480070
33.595487276	130.252606912
33.595505426	130.252623359
33.595589407	130.252501472
33.595720448	130.252312741
33.595780006	130.252226437
33.595833308	130.252149760
33.595878209	130.252084027
33.595915105	130.252028921
33.595918397	130.252024817
33.595940280	130.251994679
33.596020149	130.251884512
33.596081502	130.251800309
33.596089816	130.251787006
33.596090665	130.251781332
33.596090615	130.251772917
33.596089662	130.251766030
33.596087997	130.251758966
33.596085757	130.251753975
33.596083869	130.251750436
33.596079205	130.251745477
33.596073592	130.251741081
33.595791192	130.251489360
33.595481105	130.251214318
33.595467671	130.251203277
33.595465689	130.251203423
33.595462245	130.251206524
33.595458718	130.251212308
33.595455310	130.251221280
33.595425836	130.251267573
33.595316370	130.251433076
33.595189926	130.251624803
33.595184481	130.251633976
33.595175258	130.251647610

真幅道路	K19_4689012093_103
33.593762333	130.253731092
33.594073705	130.253260714
33.594181231	130.253096168
33.594324175	130.252880392
33.594437034	130.252708876
33.594833330	130.252111479
33.594865353	130.252062257
33.594884530	130.252033718
33.594902506	130.252006438
33.594937859	130.251951131
33.594976238	130.251894041
33.595090432	130.251721142
33.595159109	130.251617657
33.595168094	130.251603573
33.595227430	130.251514247
33.595364586	130.251306564
33.595403530	130.251246863
33.595412210	130.251231414
33.595418089	130.251218078
33.595424430	130.251202056
33.595428685	130.251190103
33.595430631	130.251186854
33.595437838	130.251176879
33.595425506	130.251163917
33.595417913	130.251156300
33.595396900	130.251137552
33.595374734	130.251117736
33.595321641	130.251071365
33.595190661	130.250955554
33.595143206	130.250913196
33.595093722	130.250869805
33.595053451	130.250833586
33.595007589	130.250792749
33.594965479	130.250756535
33.594906453	130.250703768
33.594850995	130.250655042
33.594820820	130.250628766
33.594759288	130.250574609
33.594701192	130.250522928
33.594532580	130.250374384
33.594486064	130.250332518
33.594450262	130.250301659
33.594408938	130.250263191
33.594397831	130.250254049
33.594388373	130.250246686
33.594365164	130.250230284
33.594360507	130.250226521
33.594349227	130.250219012
33.594326457	130.250204944

真幅道路	K19_4689012093_104
33.592739091	130.254771542
33.592836872	130.254864178
33.592975206	130.254993353
33.593212367	130.255214807

真幅道路	K19_4689012093_105
33.593007875	130.255070116
33.592955976	130.255022134
33.592889034	130.254960264

真幅道路	K19_4689012093_106
33.593559178	130.255538516
33.593563676	130.255532412
33.593645389	130.255412568
33.593729072	130.255285233
33.593798894	130.255180936
33.593819977	130.255148379
33.593852257	130.255100363
33.593946088	130.254958923
33.593990573	130.254891461
33.594014863	130.254854017
33.594027163	130.254834690
33.594078006	130.254758231
33.594144701	130.254656141
33.594246936	130.254501451
33.594301339	130.254417423
33.594296867	130.254413098
33.594317400	130.254380448
33.594320628	130.254383448
33.594324884	130.254376031

真幅道路	K19_4689012093_107
33.592864278	130.256561649
33.592868250	130.256565526
33.592954146	130.256437329
33.593005955	130.256359312
33.593054783	130.256284871
33.593341509	130.255859144
33.593385128	130.255794105
33.593527987	130.255583011
33.593537320	130.255568225

真幅道路	K19_4689012093_108
33.592775798	130.256702684
33.592764542	130.256690035
33.592737425	130.256660812
33.592622728	130.256539642
33.592511249	130.256433345
33.592437187	130.256364166
33.592434990	130.256361749
33.592338604	130.256270266
33.592213439	130.256156653
33.592146523	130.256095914
33.592029253	130.255989194
33.592017456	130.256006651
33.591928136	130.255922402
33.591902483	130.255898199
33.591895936	130.255892028
33.591681406	130.255689675
33.591666667	130.255675772

真幅道路	K19_4689012093_109
33.592811606	130.256728773
33.592806953	130.256734674
33.592773217	130.256775882
33.592770356	130.256779786
33.592271103	130.257545809

真幅道路	K19_4689012093_110
33.591666667	130.257138694
33.591693093	130.257163272
33.592142372	130.257577035
33.592155016	130.257588067
33.592138471	130.257619647
33.592122360	130.257604884
33.592078839	130.257564172
33.591883660	130.257383809
33.591766853	130.257276539
33.591674845	130.257190546

真幅道路	K19_4689012093_111
33.592251752	130.257575732
33.591890674	130.258137520
33.591848185	130.258203173
33.591764226	130.258333333

真幅道路	K19_4689012093_112
33.596204044	130.251683847
33.596200872	130.251688561
33.596180370	130.251717075
33.596163801	130.251741525
33.596149356	130.251762261
33.596114774	130.251810914
33.595966325	130.252019472
33.595940326	130.252053107
33.595903247	130.252104788
33.595821897	130.252223598
33.595767958	130.252300722
33.595706623	130.252390914
33.595662342	130.252453593
33.595588193	130.252562858
33.595502681	130.252686961
33.595420572	130.252809999
33.595316988	130.252963401
33.595224439	130.253103165
33.595143546	130.253225197
33.595011199	130.253420563
33.594915587	130.253564773
33.594859139	130.253650784
33.594727043	130.253848851
33.594652686	130.253961370
33.594554721	130.254106317
33.594454250	130.254249938
33.594376062	130.254365732
33.594349580	130.254410382
33.594327549	130.254442797
33.594299301	130.254486330
33.594148059	130.254715427
33.594054516	130.254861228
33.593935824	130.255039654
33.593785165	130.255266848
33.593704332	130.255388179
33.593589518	130.255559373
33.593555403	130.255609571
33.593412782	130.255821147
33.593369564	130.255885278
33.593081571	130.256311802
33.593050787	130.256358931
33.592897585	130.256587257

真幅道路	K19_4689012093_113
33.592815114	130.256646258
33.592847362	130.256597650
33.592843716	130.256594007

真幅道路	K19_4689012093_114
33.592227760	130.257553291
33.592223707	130.257549501

真幅道路	K19_4689012093_115
33.592271103	130.257545809
33.592273877	130.257548446

真幅道路	K19_4689012093_116
33.592897585	130.256587257
33.592894788	130.256591425
33.592873496	130.256623757

真幅道路	K19_4689012093_117
33.592843716	130.256594007
33.592864278	130.256561649

真幅道路	K19_4689012093_118
33.592223707	130.257549501
33.592243943	130.257520023

真幅道路	K19_4689012093_119
33.592273877	130.257548446
33.592254627	130.257578422

真幅道路	K19_4689012093_120
33.595098868	130.252282523
33.595034004	130.252218305
33.594903514	130.252092662
33.594888510	130.252079091
33.594885616	130.252083598
33.594850207	130.252138679
33.594791667	130.252227403
33.594737756	130.252307737
33.594677908	130.252397840
33.594612890	130.252496423
33.594560297	130.252575485
33.594497989	130.252670248
33.594345489	130.252901217
33.594337036	130.252913863
33.594341191	130.252917986
33.594341671	130.252922971
33.594342898	130.252926063
33.594346048	130.252931425
33.594364219	130.252949377
33.594490544	130.253067945
33.594496425	130.253072770
33.594520459	130.253093136
33.594539007	130.253109708
33.594558718	130.253129212
33.594592129	130.253164500
33.594630850	130.253205399
33.594647549	130.253224971
33.594662549	130.253239215
33.594672345	130.253247448
33.594690741	130.253259831
33.594703570	130.253266939
33.594735330	130.253298977
33.594792465	130.253352387
33.594841472	130.253398476
33.594898742	130.253455431
33.594918617	130.253474940
33.594924939	130.253475385
33.594931535	130.253482213
33.594983103	130.253408213
33.595200142	130.253081190
33.595283028	130.252957304
33.595431467	130.252736349
33.595478529	130.252663617
33.595487427	130.252649857
33.595333793	130.252504879
33.595243793	130.252418708
33.595185259	130.252363704
33.595145769	130.252325290
33.595103643	130.252286393
33.595098868	130.252282523

真幅道路	K19_4689012093_121
33.594343842	130.254350010
33.594350877	130.254341341
33.594379813	130.254299827
33.594442769	130.254211331
33.594556730	130.254047573
33.594629727	130.253938425
33.594711506	130.253815779
33.594777113	130.253718217
33.594893503	130.253543458
33.594900345	130.253532700
33.594900457	130.253528950
33.594893292	130.253520532
33.594892228	130.253515963
33.594890075	130.253511855
33.594886964	130.253507205
33.594873009	130.253494181
33.594866952	130.253488534
33.594824980	130.253452673
33.594762880	130.253393939
33.594673259	130.253309187
33.594657324	130.253290771
33.594638556	130.253272186
33.594602729	130.253233999
33.594567740	130.253195858
33.594535519	130.253160732
33.594473788	130.253106241
33.594375053	130.253018895
33.594337913	130.252987357
33.594307820	130.252958267
33.594295295	130.252977413
33.594256974	130.253036951
33.594172667	130.253165379
33.594052127	130.253348150
33.593999094	130.253427987
33.593785327	130.253752431
33.593779827	130.253761324

真幅道路	K19_4689012093_122
33.592731819	130.254117051
33.592705915	130.254127617
33.592581190	130.254317772
33.592588461	130.254342166
33.592803602	130.254537908
33.592818546	130.254534008
33.592947114	130.254338218
33.592943923	130.254317452
33.592731819	130.254117051

真幅道路	K19_4689012093_123
33.592497755	130.257137576
33.592748220	130.256752771
33.592775644	130.256705584
33.592776733	130.256703732
33.592775798	130.256702684

真幅道路	K19_4689012093_124
33.591666667	130.254118844
33.591781882	130.253944767
33.591917829	130.253731784
33.592008562	130.253601610

真幅道路	K19_4689012093_125
33.591731539	130.255646376
33.591932758	130.255836205
33.591935115	130.255838339

真幅道路	K19_4689012093_126
33.591666667	130.255585137
33.591712496	130.255628331

真幅道路	K19_4689012093_127
33.591732601	130.255598100
33.591751645	130.255616144

真幅道路	K19_4689012093_128
33.591956109	130.255805946
33.591986756	130.255834341

真幅道路	K19_4689012093_129
33.591970422	130.253556904
33.591961838	130.253538878
33.591948681	130.253525093
33.591706900	130.253292847
33.591666667	130.253254566

真幅道路	K19_4689012093_130
33.592008562	130.253601610
33.592007889	130.253594721
33.591970422	130.253556904

真幅道路	K19_4689012093_131
33.591990716	130.253528071
33.592028183	130.253565888
33.592033591	130.253565626

真幅道路	K19_4689012093_132
33.591986756	130.255834341
33.591965314	130.255867277

真幅道路	K19_4689012093_133
33.593787093	130.253844759
33.593756886	130.253889516

真幅道路	K19_4689012093_134
33.591935115	130.255838339
33.591956109	130.255805946

真幅道路	K19_4689012093_135
33.591712496	130.255628331
33.591732601	130.255598100

真幅道路	K19_4689012093_136
33.591751645	130.255616144
33.591731539	130.255646376

真幅道路	K19_4689012093_137
33.593735924	130.253867287
33.593764790	130.253824589

真幅道路	K19_4689012093_138
33.594279746	130.250000000
33.594286139	130.250009205
33.594301226	130.250029007
33.594317118	130.250047724
33.594333906	130.250065464
33.594351409	130.250082119
33.594369536	130.250097585
33.594388378	130.250111967
33.594384717	130.250117924
33.594396140	130.250128276
33.594376053	130.250161203

真幅道路	K19_4689012093_139
33.592668660	130.252466501
33.592717869	130.252388396
33.592957433	130.252014630
33.592976280	130.251985163
33.593271554	130.251535172
33.593437202	130.251284109
33.593480737	130.251222106
33.593493608	130.251203463
33.593507014	130.251183954
33.593535883	130.251141902
33.593546071	130.251126946
33.593572614	130.251087822
33.593899604	130.250605014
33.593929992	130.250560685
33.593979060	130.250489260
33.594208314	130.250140999
33.594228997	130.250161829
33.594000101	130.250509549
33.593950944	130.250581190
33.593920556	130.250625411
33.593593656	130.251108219
33.593567112	130.251147234
33.593556836	130.251162407
33.593527877	130.251204568
33.593514470	130.251223969
33.593501510	130.251242827
33.593458243	130.251304505
33.593292774	130.251555136
33.592997678	130.252004909
33.592978921	130.252034269
33.592739447	130.252407926
33.592673357	130.252512680
33.592652317	130.252492391
33.592668660	130.252466501

真幅道路	K19_4689012093_140
33.594326457	130.250204944
33.594311761	130.250205072
33.594069925	130.250575097
33.594023416	130.250652211
33.593992204	130.250694392
33.593908382	130.250818694
33.593830820	130.250934539
33.593720202	130.251100768
33.593667299	130.251179229
33.593640578	130.251218570
33.593630211	130.251233743
33.593609031	130.251264955
33.593600538	130.251277095
33.593531971	130.251374438
33.593366949	130.251624526
33.593325497	130.251688235
33.593247501	130.251806991
33.593225166	130.251841014
33.593193630	130.251889445
33.593088742	130.252049158
33.592971091	130.252230529
33.592869981	130.252388916
33.592813794	130.252476130
33.592734561	130.252599097
33.592700409	130.252662203
33.592773906	130.252739034
33.592841015	130.252803098
33.592929603	130.252885293
33.592967975	130.252923749
33.592982407	130.252939569
33.592996211	130.252956042
33.593009390	130.252973382
33.593021851	130.252991375
33.593033595	130.253010021
33.593044622	130.253029319
33.593054930	130.253049161
33.593064431	130.253069658
33.593147714	130.253244016
33.593156379	130.253260426
33.593165941	130.253276181
33.593176310	130.253291067
33.593187485	130.253305192
33.593199466	130.253318341
33.593212074	130.253330623
33.593225395	130.253341713
33.593511123	130.253565073
33.593597181	130.253631562
33.593742824	130.253740633
33.593749405	130.253740361
33.593755250	130.253737833
33.593762333	130.253731092

真幅道路	K19_4689012093_141
33.591666667	130.251749487
33.591888056	130.251787807
33.592653539	130.252530627
33.592678527	130.252547543
33.592756673	130.252423615
33.592996057	130.252049958
33.593014815	130.252020707
33.593309822	130.251571150
33.593475022	130.251320737
33.593518200	130.251259275
33.593531160	130.251240417
33.593544566	130.251220908
33.593573615	130.251178746
33.593583892	130.251163573
33.593610435	130.251124558
33.593937336	130.250641750
33.593967634	130.250597638
33.594016970	130.250525672
33.594255516	130.250163432
33.594233899	130.250137438
33.594250366	130.250117148
33.594214026	130.250071888
33.593951459	130.250026324

真幅道路	K19_4689012093_142
33.592033591	130.253565626
33.592034485	130.253564433
33.592146252	130.253393675
33.592402943	130.253003821
33.592593933	130.252708587
33.592586863	130.252702399
33.592576076	130.252692904
33.592631256	130.252603113
33.592615295	130.252587951
33.592600694	130.252573963
33.592557796	130.252532531
33.592543013	130.252518329
33.592540927	130.252516300
33.592493405	130.252470706
33.592460121	130.252438779
33.592454317	130.252433227
33.592429251	130.252403384
33.592419630	130.252392801
33.592400679	130.252375188
33.592354985	130.252333671
33.592305486	130.252289172
33.592213983	130.252202155
33.592151689	130.252144083
33.592059290	130.252057936
33.591999519	130.251999734
33.591914340	130.251914711
33.591900551	130.251900716
33.591873068	130.251873803
33.591849755	130.251850518
33.591827817	130.251845967
33.591823203	130.251843313
33.591817325	130.251840563
33.591808833	130.251837727
33.591783272	130.251830514
33.591746891	130.251823071
33.591666667	130.251809550

真幅道路	K19_4689012093_143
33.591666667	130.253207274
33.591667527	130.253208074
33.591870025	130.253400149
33.591892789	130.253422146
33.591968425	130.253494757
33.591978581	130.253504366
33.591990716	130.253528071

真幅道路	K19_4689012093_144
33.593764790	130.253824589
33.593759259	130.253819465
33.593753728	130.253814341
33.593748017	130.253809326
33.593742398	130.253804526
33.593736599	130.253799728
33.593730711	130.253795146
33.593724822	130.253790564
33.593718845	130.253786198
33.593573021	130.253677020
33.593486600	130.253610212
33.593200057	130.253386320
33.593184923	130.253373629
33.593169959	130.253359213
33.593155799	130.253343605
33.593142624	130.253326911
33.593130345	130.253309240
33.593119053	130.253290699
33.593109110	130.253271714
33.593025098	130.253096070
33.593015963	130.253076432
33.593006839	130.253058626
33.592996998	130.253041473
33.592986438	130.253024756
33.592975341	130.253008691
33.592963616	130.252993278
33.592951264	130.252978516
33.592938285	130.252964299
33.592901274	130.252927233
33.592813139	130.252845357
33.592745033	130.252780439
33.592692042	130.252724979
33.592667451	130.252699226
33.592632705	130.252753503
33.592537761	130.252887918
33.592440301	130.253038622
33.592183520	130.253428584
33.592071307	130.253599992
33.591954829	130.253767019
33.591814925	130.253981760
33.591666667	130.254205727

真幅道路	K19_4689012093_145
33.594324884	130.254376031
33.594324045	130.254371406
33.594323125	130.254368397
33.594319849	130.254363469
33.594284123	130.254330161
33.594222733	130.254272294
33.594157803	130.254210579
33.594122800	130.254177588
33.594079000	130.254136054
33.594033396	130.254094428
33.594000839	130.254063248
33.593926850	130.253994608
33.593917955	130.253984772
33.593890206	130.253958615
33.593859111	130.253930655
33.593809918	130.253876993
33.593801339	130.253859721
33.593787093	130.253844759

真幅道路	K19_4689012093_146
33.593779827	130.253761324
33.593800508	130.253811676
33.593811438	130.253830005
33.593861537	130.253884413
33.594048414	130.254072858
33.594137186	130.254155916
33.594219257	130.254234076
33.594334414	130.254341580
33.594343842	130.254350010

真幅道路	K19_4689012093_148
33.591965314	130.255867277
33.592055349	130.255950539
33.592172030	130.256056737
33.592173027	130.256057590
33.592236492	130.256115763
33.592238487	130.256117577
33.592462424	130.256322082
33.592506673	130.256363505
33.592650936	130.256498341
33.592651299	130.256498661
33.592764916	130.256620293
33.592765822	130.256621039
33.592796792	130.256643183
33.592797966	130.256643496
33.592802209	130.256644322
33.592815114	130.256646258

真幅道路	K19_4689012096_2
33.607933096	130.253874570
33.607974749	130.253878403

真幅道路	K19_4689012096_3
33.608051086	130.250456102
33.607884104	130.250440198

真幅道路	K19_4689012096_4
33.604503139	130.254924357
33.604441971	130.254854046

真幅道路	K19_4689012096_5
33.604615950	130.255046571
33.604585416	130.255018925
33.604583155	130.255016326

真幅道路	K19_4689012096_6
33.604464335	130.254832088
33.604543414	130.254924129

真幅道路	K19_4689012096_7
33.608175066	130.251826960
33.608036520	130.251682457

真幅道路	K19_4689012096_8
33.607837256	130.250404871
33.607897534	130.250409673

真幅道路	K19_4689012096_9
33.608280151	130.251010087
33.608277420	130.250990854
33.608028332	130.250873429

真幅道路	K19_4689012096_10
33.608038266	130.250831404
33.608288534	130.250944174
33.608306903	130.250938831

真幅道路	K19_4689012096_11
33.607958226	130.251298892
33.608133965	130.251370281
33.608156161	130.251363861

真幅道路	K19_4689012096_12
33.607932503	130.251795359
33.607839158	130.251749625

真幅道路	K19_4689012096_13
33.607862147	130.252638017
33.608090583	130.252171599

真幅道路	K19_4689012096_14
33.608120016	130.252201915
33.607891080	130.252663209

真幅道路	K19_4689012096_15
33.608019631	130.253881066
33.608333333	130.253909739

真幅道路	K19_4689012096_16
33.608333333	130.253938452
33.608055498	130.253913871

真幅道路	K19_4689012096_17
33.608116870	130.254474179
33.608224125	130.254524117
33.608243759	130.254528064
33.608268136	130.254531993
33.608333333	130.254538806

真幅道路	K19_4689012096_18
33.608196508	130.254850129
33.608297141	130.254763671
33.608330211	130.254737901
33.608333333	130.254736304

真幅道路	K19_4689012096_19
33.608333333	130.254775562
33.608230951	130.254861028
33.608200622	130.254894253

真幅道路	K19_4689012096_21
33.604596597	130.254986007
33.604635752	130.255021412

真幅道路	K19_4689012096_22
33.608123469	130.251437096
33.608114234	130.251405419
33.607975313	130.251346793
33.607954589	130.251354979

真幅道路	K19_4689012096_23
33.608333333	130.254598870
33.608153050	130.254588899

真幅道路	K19_4689012096_24
33.600996118	130.254843507
33.601025648	130.254857109
33.601398149	130.254724304
33.601659132	130.254637594

真幅道路	K19_4689012096_25
33.607884104	130.250440198
33.607828949	130.250437539

真幅道路	K19_4689012096_27
33.608055498	130.253913871
33.607931337	130.253902796

真幅道路	K19_4689012096_28
33.607897534	130.250409673
33.608052685	130.250419300

真幅道路	K19_4689012096_29
33.607839158	130.251749625
33.607677615	130.251674395
33.607539345	130.251613079
33.607508847	130.251598936
33.607477874	130.251601585

真幅道路	K19_4689012096_30
33.602133807	130.254577867
33.601540376	130.254782806
33.601072039	130.254948685

真幅道路	K19_4689012096_31
33.607974749	130.253878403
33.608019631	130.253881066

真幅道路	K19_4689012096_32
33.608052685	130.250419300
33.608051086	130.250456102

真幅道路	K19_4689012096_33
33.608028332	130.250873429
33.608038266	130.250831404

真幅道路	K19_4689012096_34
33.607954589	130.251354979
33.607958226	130.251298892

真幅道路	K19_4689012096_35
33.608197877	130.251796935
33.608175066	130.251826960

真幅道路	K19_4689012096_36
33.608090583	130.252171599
33.608120016	130.252201915

真幅道路	K19_4689012096_37
33.607931337	130.253902796
33.607933096	130.253874570

真幅道路	K19_4689012096_38
33.608307422	130.255067848
33.608312236	130.255013928

真幅道路	K19_4689012096_39
33.608307748	130.256110944
33.608326720	130.256045210

真幅道路	K19_4689012096_40
33.607669990	130.256452409
33.607658506	130.256431818

真幅道路	K19_4689012096_41
33.604441971	130.254854046
33.604464335	130.254832088

真幅道路	K19_4689012096_42
33.600775431	130.251100124
33.600767188	130.251078861

真幅道路	K19_4689012096_43
33.604543414	130.254924129
33.604596597	130.254986007

真幅道路	K19_4689012096_44
