59665,25270,33.591452026771,130.3558919673137
59665,25285,33.59161243963389,130.3562892862878
59665,25300,33.59180362246333,130.3567109127812
59665,25315,33.59196479807942,130.3572255448721
59665,25330,33.59213420891538,130.3575702129214
59665,25346,33.59227937928735,130.3579065745048
59665,25361,33.5924447461737,130.3583494399776
59665,25377,33.59262247572988,130.3588569188773
59665,25393,33.59278091884553,130.3592368160657
59665,25410,33.59284997734576,130.3594355677537
59665,25457,33.59287196307778,130.3595124465696
59665,25473,33.59303870707154,130.3598435038052
59665,25489,33.59290958105921,130.3593471554391
59665,25505,33.59229711120351,130.3594658850975
59665,25520,33.5917619312761,130.3597553753577
59665,25536,33.59118420400991,130.3600451584257
59665,25552,33.59066221679895,130.360280497121
59665,25567,33.59018691469318,130.3605402355365
59665,25582,33.58978075909762,130.3607335850879
59665,25597,33.58902960436752,130.3610429192244
59665,25612,33.58830081460016,130.3613887990493
59665,25628,33.58762813658818,130.3617724591218
59665,25644,33.58704574409275,130.362147431942
59665,25659,33.58651141418313,130.3625615103515
59665,25675,33.5860108095534,130.3629325145207
59665,25690,33.58604170201939,130.3632325880283
59665,25705,33.58626484759876,130.3636823401108
59665,25721,33.58661653826347,130.3640366835803
59665,25736,33.58691871635018,130.3644438554816
59665,25751,33.58720253806895,130.3647859419048
59665,25766,33.58745494860558,130.3651093576386
59665,25781,33.58770125083028,130.3654812207728
59665,25796,33.58792819085865,130.3658056004256
59665,25812,33.58798100732601,130.3659021599501
59665,25848,33.58801473400889,130.3659704515062
59665,25863,33.58801316240205,130.3659730708509
59665,25948,33.58801480944602,130.3659549952768
59665,26006,33.58801699712275,130.3659500974513
59665,26294,33.58803359329103,130.3659339064084
59665,26309,33.58823894991873,130.3662464256681
59665,26338,33.58836310266851,130.3664519583158
59665,26419,33.58841455079018,130.3665431869499
59665,26434,33.58868628161362,130.3669997492157
59665,26449,33.58906511220484,130.3676021775514
59665,26464,33.58940037785432,130.3682021122709
59665,26479,33.58976144157842,130.3687649835588
59665,26495,33.59008349248543,130.3693885287553
59665,26510,33.59034272379576,130.369941524817
59665,26525,33.59044242653399,130.3706842033475
59665,26540,33.5904649843309,130.3714562604487
59665,26555,33.5905333701834,130.3721534042902
59665,26571,33.59058024178593,130.372752014669
59665,26586,33.59102666194885,130.3727714103929
59665,26601,33.59148932624011,130.3726663013272
59665,26616,33.59199361506253,130.372552223625
