59890,29006,33.6529656,130.6720387
59890,29023,33.65279384,130.6718363
59890,29039,33.65250516,130.6719569
59890,29054,33.65233318,130.6719561
59890,29069,33.6521379,130.6719142
59890,29084,33.65193477,130.6719694
59890,29099,33.65176902,130.6718848
59890,29115,33.65168318,130.6716364
59890,29130,33.65160947,130.6713846
59890,29145,33.65149261,130.6711743
59890,29160,33.65139805,130.6709529
59890,29175,33.65127146,130.6708887
59890,29211,33.65110444,130.6706729
59890,29226,33.65098369,130.6705919
59890,29241,33.65082081,130.6703609
59890,29256,33.65073368,130.67036
59890,29271,33.65064326,130.6705487
59890,29286,33.65056721,130.6706725
59890,29301,33.65042889,130.6707686
59890,29316,33.65033532,130.6708074
59890,29332,33.65021188,130.6709629
59890,29347,33.65003186,130.6709748
59890,29362,33.64995908,130.6711047
59890,29378,33.64978733,130.6713134
59890,29393,33.64961754,130.6713994
59890,29409,33.64950436,130.6715849
59890,29424,33.64946037,130.6717498
59890,29439,33.64932873,130.671907
59890,29454,33.6492209,130.6720855
59890,29470,33.64916876,130.6723135
59890,29485,33.64906839,130.6724706
59890,29501,33.6489444,130.6724384
59890,29516,33.64893212,130.6724072
59890,29531,33.64877695,130.6725603
59890,29546,33.64869865,130.6727478
59890,29562,33.64856657,130.6730158
59890,29577,33.64855299,130.6732197
59890,29593,33.64835908,130.6734053
59890,29609,33.64827661,130.6736953
59890,29624,33.64809205,130.6739513
59890,29639,33.64803616,130.6741665
59890,29655,33.6479083,130.6743885
59890,29671,33.64781095,130.6745722
59890,29686,33.64774584,130.6747783
59890,29701,33.64766495,130.6749658
59890,29716,33.64755092,130.6751795
59890,29731,33.64743159,130.6754096
59890,29764,33.64718984,130.6759733
59890,29779,33.64708377,130.6762092
59890,29794,33.64701539,130.6763835
59890,29809,33.64694363,130.6765711
59890,29825,33.64678775,130.676805
59890,29840,33.64670858,130.6770332
59890,29856,33.64660176,130.6772565
59890,29871,33.64652852,130.6774686
59890,29886,33.64642253,130.6776876
59890,29901,33.64635635,130.6779518
59890,29922,33.64633915,130.6780447
59890,29966,33.64617429,130.6783305
59890,29981,33.64604144,130.6785201
59890,29996,33.64592727,130.678745
59890,30011,33.64580557,130.6789596
59890,30026,33.64569634,130.679148
59890,30041,33.64558826,130.6793112
59890,30056,33.64551661,130.679552
59890,30071,33.6454898,130.6797989
59890,30086,33.64545478,130.680053
59890,30101,33.64544854,130.6803029
59890,30116,33.64539879,130.6804994
59890,30131,33.64541914,130.6807834
59890,30146,33.64538583,130.6810309
59890,30161,33.6453006,130.6812438
59890,30176,33.64523201,130.6814679
59890,30191,33.64518244,130.681694
59890,30206,33.64504663,130.6819124
59890,30221,33.64496737,130.68218
59890,30236,33.64490968,130.6824361
59890,30251,33.64476907,130.6826382
59890,30266,33.64469144,130.6828607
59890,30281,33.64457531,130.6830392
59890,30296,33.64451207,130.6833123
59890,30311,33.6444653,130.683523
59890,30326,33.64440306,130.6837393
59890,30341,33.64440404,130.6840382
59890,30356,33.64438578,130.6842248
59890,30371,33.6443418,130.684457
59890,30386,33.64433546,130.6846886
59890,30401,33.64432917,130.6849503
59890,30416,33.64432671,130.6851646
59890,30431,33.6442824,130.6854276
59890,30447,33.64426853,130.6858217
59890,30464,33.64433107,130.6860809
59890,30479,33.64436724,130.6862938
59890,30494,33.64440142,130.6865101
59890,30509,33.64445077,130.6867465
59890,30524,33.64449187,130.6869751
59890,30539,33.64451885,130.6872088
59890,30554,33.64455879,130.6874653
59890,30569,33.64460878,130.687725
59890,30584,33.64464419,130.6879361
59890,30599,33.64466282,130.6881386
59890,30624,33.64467732,130.6882814
59890,30639,33.64478312,130.6887346
59890,30656,33.64490401,130.6891718
59890,30672,33.64491943,130.6893935
59890,30687,33.6449736,130.6896736
59890,30702,33.64498351,130.6899231
59890,30717,33.64503618,130.6901699
59890,30733,33.64518679,130.690441
59890,30748,33.64520154,130.6906722
59890,30763,33.64525595,130.6909815
59890,30778,33.64502494,130.691157
59890,30793,33.64480876,130.69121
59890,30808,33.64453922,130.6912499
59890,30823,33.64408526,130.6913904
59890,30854,33.64387111,130.6916936
59890,30869,33.6439418,130.6919589
59890,30884,33.64395654,130.6921894
59890,30899,33.64401486,130.6924971
59890,30918,33.64409947,130.6929404
59890,30941,33.64407529,130.6933358
59890,30972,33.64409989,130.6935432
59890,30987,33.64407358,130.6937833
59890,31002,33.64412091,130.6938858
59890,31017,33.64420782,130.6939167
59890,31033,33.64420908,130.6939085
