59935,36632,33.65371704101562,130.6707544719155,69.72152328491211,0
59935,36635,33.65364546890711,130.6708334015037,65.21932601928711,14.58907726006121
59935,36649,33.65354277662342,130.6708225329692,67.75240707397461,2.879001157539832
59935,36652,33.6535033816785,130.670838911208,61.01584701538086,5.567064688708689
59935,36653,33.6534798452944,130.6708681137587,61.21422348022461,
59935,36656,33.65340529944157,130.6709251833434,55.87984848022461,14.48598665467144
59935,36657,33.653368125701,130.6709610858287,49.59705225626627,14.52616770912049
59935,36658,33.65335092882966,130.6709544361855,44.67721176147461,8.613143372172665
59935,36660,33.65333102879455,130.6709584455292,45.11333847045898,5.14198326798796
59935,36661,33.65332025804897,130.6709535002063,45.26015853881836,4.913426944995154
59935,36662,33.65331049313178,130.6709434209677,45.40476608276367,4.811716244409198
59935,36663,33.65330059200866,130.6709352486121,46.11010360717773,4.975807755287795
59935,36664,33.65329053372485,130.6709310995701,46.7005729675293,4.488406998306882
59935,36665,33.65328039162201,130.6709292345966,47.15632247924805,4.164500580211253
59935,36666,33.65327088863929,130.6709287526372,47.34601974487305,3.948590470643591
59935,36667,33.65326332397168,130.670926866709,47.40600204467773,3.438750642443661
59935,36668,33.65325613648971,130.6709243940475,47.66799545288086,3.042316974955071
59935,36669,33.65324828893286,130.6709233882191,48.00939559936523,3.05668909951015
59935,36670,33.65323989655231,130.670924268319,48.22448348999023,3.251112425869877
59935,36671,33.65322903151033,130.6709285640443,48.54745101928711,3.952354236751138
59935,36672,33.65321650056509,130.670934997155,48.72716903686523,5.016880941676749
59935,36673,33.65320336193187,130.6709406549397,48.60448837280273,5.515885112987212
59935,36674,33.65319018138913,130.6709446153889,48.43000411987305,5.505301930995868
59935,36675,33.65317747232844,130.6709465222719,48.00725936889648,5.275091256444449
59935,36676,33.65316430226309,130.6709479471954,47.60395431518555,5.208256845000874
59935,36677,33.65315107981083,130.6709509227711,47.51597213745117,5.332917228024653
59935,36678,33.6531380459514,130.6709549670393,47.29977035522461,5.381978732416811
59935,36679,33.65312526354906,130.6709589693981,47.22684860229492,5.332935981580568
59935,36680,33.65311362318104,130.6709628460283,47.19402694702148,5.060430505372381
59935,36681,33.65310350203296,130.6709687552701,47.3176383972168,4.648408140392217
59935,36683,33.65308555663485,130.6709990596989,48.17002798586476,5.111674551921936
59935,36684,33.65307974835289,130.6710163691909,48.29724236421807,5.336884625947389
59935,36686,33.65306676834231,130.671028141054,47.8791618347168,4.420840071692237
59935,36687,33.65305508606476,130.6710323948699,47.5684928894043,4.426627273359546
59935,36688,33.65304035486994,130.6710344274814,47.12911605834961,5.387474916147966
59935,36689,33.65302446068605,130.6710344484362,46.59431076049805,6.137440747423835
59935,36690,33.65300825218079,130.6710327720555,45.96906661987305,6.432471551359302
59935,36691,33.65299172935416,130.6710302155751,45.37308014413886,6.591660071333501
59935,36692,33.65297478743238,130.671027365728,44.87864460840696,6.762224401871205
59935,36693,33.65295812839982,130.6710257103021,44.6925315604332,6.762230447685551
59935,36694,33.6529427476075,130.6710245158809,44.4506950272861,6.43022324684085
59935,36695,33.65292806879958,130.6710234052787,44.28339282317685,6.027050021092549
59935,36696,33.65291421770458,130.6710224204051,44.0752590453443,5.718786061726504
59935,36697,33.6529010581166,130.6710211421649,43.78346333543781,5.419934798152605
59935,36698,33.65288813950834,130.6710198429699,43.64312105834456,5.239129433262188
59935,36699,33.65287601718088,130.6710185647296,43.44452415426647,5.028684098859475
59935,36700,33.65286443967712,130.6710179360869,43.37057025308462,4.754076580618809
59935,36701,33.65285265262579,130.6710190466891,43.37468921087862,4.673548186215127
59935,36702,33.65283946160567,130.6710221270385,43.39719850878337,5.046081931941624
59935,36703,33.65282508664173,130.6710273028637,43.35780590921211,5.688086189380593
59935,36704,33.65281049165284,130.6710338826577,43.3775413581219,6.116050465108335
59935,36705,33.65279594905083,130.6710421178776,43.29895547209324,6.334173272089735
59935,36706,33.65278369051745,130.6710534544016,43.17514479138308,6.280936127273058
59935,36707,33.65277438660492,130.6710681227322,43.10880989831425,6.113667154635498
59935,36708,33.65276863452387,130.6710862485978,42.97788113537729,6.24129626579421
59935,36709,33.65276660191235,130.6711060927535,41.59219340833108,6.515972103763605
59935,36710,33.65276714673606,130.6711260416831,42.41194835359171,6.635869142491533
